"plb0195_h","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2009","Not Employed","West Germany","1","","",""
"Partly, partly","2009","Not Employed","East Germany","","","",""
"Partly, partly","2009","Employed","West Germany","886","0.214862243241794","0.202856531161354","0.226867955322233"
"Partly, partly","2009","Employed","East Germany","340","0.256193015280587","0.234537904577844","0.277848125983331"
"Paid","2009","Not Employed","West Germany","5","","",""
"Paid","2009","Not Employed","East Germany","2","","",""
"Paid","2009","Employed","West Germany","443","0.112945996483439","0.103693788420238","0.12219820454664"
"Paid","2009","Employed","East Germany","141","0.0698921808795435","0.0572440141096728","0.0825403476494142"
"Not paid","2009","Not Employed","West Germany","9","","",""
"Not paid","2009","Not Employed","East Germany","","","",""
"Not paid","2009","Employed","West Germany","1011","0.198816647202649","0.187150504862924","0.210482789542373"
"Not paid","2009","Employed","East Germany","270","0.136737664593874","0.119694033910204","0.153781295277544"
"Acclaimed","2010","Not Employed","West Germany","50","0.345514387329943","0.252773654298755","0.438255120361131"
"Acclaimed","2010","Not Employed","East Germany","15","","",""
"Acclaimed","2010","Employed","West Germany","3202","0.510784422680738","0.498547054211386","0.52302179115009"
"Acclaimed","2010","Employed","East Germany","1002","0.561306395888603","0.538981952795256","0.58363083898195"
"Partly, partly","2010","Not Employed","West Germany","11","","",""
"Partly, partly","2010","Not Employed","East Germany","14","","",""
"Partly, partly","2010","Employed","West Germany","1179","0.183957402930382","0.17447247302486","0.193442332835904"
"Partly, partly","2010","Employed","East Germany","375","0.198290865152487","0.180353454252612","0.216228276052361"
"Paid","2010","Not Employed","West Germany","21","","",""
"Paid","2010","Not Employed","East Germany","3","","",""
"Paid","2010","Employed","West Germany","745","0.112005456760047","0.104284985413244","0.11972592810685"
"Paid","2010","Employed","East Germany","196","0.0820173190811365","0.0696729182402802","0.0943617199219927"
"Not paid","2010","Not Employed","West Germany","19","","",""
"Not paid","2010","Not Employed","East Germany","3","","",""
"Not paid","2010","Employed","West Germany","1284","0.193252717628833","0.183586632029444","0.202918803228222"
"Not paid","2010","Employed","East Germany","325","0.158385419877774","0.141960085766821","0.174810753988728"
"Acclaimed","2011","Not Employed","West Germany","57","0.503176992187006","0.404185860227122","0.60216812414689"
"Acclaimed","2011","Not Employed","East Germany","22","","",""
"Acclaimed","2011","Employed","West Germany","3761","0.484149174348643","0.473045108050152","0.495253240647135"
"Acclaimed","2011","Employed","East Germany","1178","0.541624116696388","0.52097626007564","0.562271973317136"
"Partly, partly","2011","Not Employed","West Germany","12","","",""
"Partly, partly","2011","Not Employed","East Germany","7","","",""
"Partly, partly","2011","Employed","West Germany","1497","0.19716915782676","0.188328961741617","0.206009353911904"
"Partly, partly","2011","Employed","East Germany","417","0.190862569773032","0.174577612316642","0.207147527229421"
"Paid","2011","Not Employed","West Germany","19","","",""
"Paid","2011","Not Employed","East Germany","4","","",""
"Paid","2011","Employed","West Germany","971","0.123487102615166","0.116177052754281","0.130797152476052"
"Paid","2011","Employed","East Germany","248","0.100486015534066","0.0880273401076014","0.112944690960531"
"Not paid","2011","Not Employed","West Germany","10","","",""
"Not paid","2011","Not Employed","East Germany","5","","",""
"Not paid","2011","Employed","West Germany","1552","0.19519456520943","0.186387936345614","0.204001194073246"
"Not paid","2011","Employed","East Germany","394","0.167027297996514","0.151570333432507","0.182484262560521"
"Acclaimed","2012","Not Employed","West Germany","73","0.546985921874747","0.466240931553541","0.627730912195954"
"Acclaimed","2012","Not Employed","East Germany","35","0.65720251778305","0.540916760611506","0.773488274954595"
"Acclaimed","2012","Employed","West Germany","3997","0.498191948420948","0.487219016537962","0.509164880303934"
"Acclaimed","2012","Employed","East Germany","1196","0.556137939081495","0.535372039450901","0.576903838712089"
"Partly, partly","2012","Not Employed","West Germany","24","","",""
"Partly, partly","2012","Not Employed","East Germany","17","","",""
"Partly, partly","2012","Employed","West Germany","1546","0.20698316953135","0.198091890552689","0.215874448510011"
"Partly, partly","2012","Employed","East Germany","475","0.212887390032192","0.195778222449876","0.229996557614508"
"Paid","2012","Not Employed","West Germany","20","","",""
"Paid","2012","Not Employed","East Germany","4","","",""
"Paid","2012","Employed","West Germany","975","0.121489384766936","0.114319730866962","0.128659038666911"
"Paid","2012","Employed","East Germany","213","0.0891944540748958","0.0772815612298553","0.101107346919936"
"Not paid","2012","Not Employed","West Germany","29","","",""
"Not paid","2012","Not Employed","East Germany","8","","",""
"Not paid","2012","Employed","West Germany","1458","0.173335497280765","0.165028120307725","0.181642874253805"
"Not paid","2012","Employed","East Germany","315","0.141780216811417","0.127200719332743","0.156359714290092"
"Acclaimed","2013","Not Employed","West Germany","731","0.421902294432774","0.398328696482544","0.445475892383004"
"Acclaimed","2013","Not Employed","East Germany","82","0.556308939620712","0.481405269553189","0.631212609688236"
"Acclaimed","2013","Employed","West Germany","3695","0.511153755158619","0.49960101058976","0.522706499727479"
"Acclaimed","2013","Employed","East Germany","1096","0.545520012873173","0.523719738566219","0.567320287180126"
"Partly, partly","2013","Not Employed","West Germany","376","0.218285749127373","0.198568060129317","0.238003438125429"
"Partly, partly","2013","Not Employed","East Germany","39","0.187811086443372","0.128927550726998","0.246694622159745"
"Partly, partly","2013","Employed","West Germany","1415","0.206656396166248","0.197298497462647","0.216014294869849"
"Partly, partly","2013","Employed","East Germany","380","0.210046318384269","0.192211956162641","0.227880680605897"
"Paid","2013","Not Employed","West Germany","371","0.215739193451906","0.196104953822962","0.23537343308085"
"Paid","2013","Not Employed","East Germany","22","","",""
"Paid","2013","Employed","West Germany","796","0.105208290004327","0.0981172618695512","0.112299318139103"
"Paid","2013","Employed","East Germany","218","0.103654514308195","0.0903091307377436","0.116999897878647"
"Not paid","2013","Not Employed","West Germany","208","0.144072762987947","0.127310653554493","0.1608348724214"
"Not paid","2013","Not Employed","East Germany","26","","",""
"Not paid","2013","Employed","West Germany","1286","0.176981558670806","0.168161082262363","0.185802035079248"
"Not paid","2013","Employed","East Germany","310","0.140779154434363","0.12555192781924","0.156006381049486"
"Acclaimed","2014","Not Employed","West Germany","87","0.530917590681969","0.460693624062697","0.601141557301241"
"Acclaimed","2014","Not Employed","East Germany","28","","",""
"Acclaimed","2014","Employed","West Germany","3945","0.501371394648786","0.490322676709529","0.512420112588042"
"Acclaimed","2014","Employed","East Germany","1033","0.533239890778463","0.511198259869948","0.555281521686979"
"Partly, partly","2014","Not Employed","West Germany","34","0.132377679719404","0.0846884874812004","0.180066871957607"
"Partly, partly","2014","Not Employed","East Germany","12","","",""
"Partly, partly","2014","Employed","West Germany","1679","0.221225238605089","0.212053180734158","0.230397296476019"
"Partly, partly","2014","Employed","East Germany","444","0.225108765562142","0.206656396966664","0.24356113415762"
"Paid","2014","Not Employed","West Germany","42","0.179234527151523","0.125262640126018","0.233206414177029"
"Paid","2014","Not Employed","East Germany","2","","",""
"Paid","2014","Employed","West Germany","961","0.113256851633633","0.106254003969794","0.120259699297473"
"Paid","2014","Employed","East Germany","193","0.0950698416906307","0.0821110514437974","0.108028631937464"
"Not paid","2014","Not Employed","West Germany","31","0.157470202447104","0.106214870126161","0.208725534768047"
"Not paid","2014","Not Employed","East Germany","3","","",""
"Not paid","2014","Employed","West Germany","1282","0.164146515112492","0.155961406849019","0.172331623375965"
"Not paid","2014","Employed","East Germany","298","0.146581501968764","0.130955202116083","0.162207801821445"
"Acclaimed","2015","Not Employed","West Germany","","","",""
"Acclaimed","2015","Not Employed","East Germany","","","",""
"Acclaimed","2015","Employed","West Germany","","","",""
"Acclaimed","2015","Employed","East Germany","","","",""
"Partly, partly","2015","Not Employed","West Germany","","","",""
"Partly, partly","2015","Not Employed","East Germany","","","",""
"Partly, partly","2015","Employed","West Germany","","","",""
"Partly, partly","2015","Employed","East Germany","","","",""
"Paid","2015","Not Employed","West Germany","","","",""
"Paid","2015","Not Employed","East Germany","","","",""
"Paid","2015","Employed","West Germany","","","",""
"Paid","2015","Employed","East Germany","","","",""
"Not paid","2015","Not Employed","West Germany","","","",""
"Not paid","2015","Not Employed","East Germany","","","",""
"Not paid","2015","Employed","West Germany","","","",""
"Not paid","2015","Employed","East Germany","","","",""
"Acclaimed","2016","Not Employed","West Germany","","","",""
"Acclaimed","2016","Not Employed","East Germany","","","",""
"Acclaimed","2016","Employed","West Germany","","","",""
"Acclaimed","2016","Employed","East Germany","","","",""
"Partly, partly","2016","Not Employed","West Germany","","","",""
"Partly, partly","2016","Not Employed","East Germany","","","",""
"Partly, partly","2016","Employed","West Germany","","","",""
"Partly, partly","2016","Employed","East Germany","","","",""
"Paid","2016","Not Employed","West Germany","","","",""
"Paid","2016","Not Employed","East Germany","","","",""
"Paid","2016","Employed","West Germany","","","",""
"Paid","2016","Employed","East Germany","","","",""
"Not paid","2016","Not Employed","West Germany","","","",""
"Not paid","2016","Not Employed","East Germany","","","",""
"Not paid","2016","Employed","West Germany","","","",""
"Not paid","2016","Employed","East Germany","","","",""
"Acclaimed","2017","Not Employed","West Germany","","","",""
"Acclaimed","2017","Not Employed","East Germany","","","",""
"Acclaimed","2017","Employed","West Germany","","","",""
"Acclaimed","2017","Employed","East Germany","","","",""
"Partly, partly","2017","Not Employed","West Germany","","","",""
"Partly, partly","2017","Not Employed","East Germany","","","",""
"Partly, partly","2017","Employed","West Germany","","","",""
"Partly, partly","2017","Employed","East Germany","","","",""
"Paid","2017","Not Employed","West Germany","","","",""
"Paid","2017","Not Employed","East Germany","","","",""
"Paid","2017","Employed","West Germany","","","",""
"Paid","2017","Employed","East Germany","","","",""
"Not paid","2017","Not Employed","West Germany","","","",""
"Not paid","2017","Not Employed","East Germany","","","",""
"Not paid","2017","Employed","West Germany","","","",""
"Not paid","2017","Employed","East Germany","","","",""
"Acclaimed","2018","Not Employed","West Germany","40","0.441672321911461","0.348017339996281","0.535327303826641"
"Acclaimed","2018","Not Employed","East Germany","5","","",""
"Acclaimed","2018","Employed","West Germany","4112","0.529253040749192","0.51815385874672","0.540352222751664"
"Acclaimed","2018","Employed","East Germany","1113","0.570074821417152","0.548356303139927","0.591793339694377"
"Partly, partly","2018","Not Employed","West Germany","24","","",""
"Partly, partly","2018","Not Employed","East Germany","3","","",""
"Partly, partly","2018","Employed","West Germany","1663","0.225402687660725","0.216111246772623","0.234694128548827"
"Partly, partly","2018","Employed","East Germany","455","0.211224882054557","0.19331812416136","0.229131639947755"
"Paid","2018","Not Employed","West Germany","26","","",""
"Paid","2018","Not Employed","East Germany","3","","",""
"Paid","2018","Employed","West Germany","955","0.110755603934552","0.103777154217107","0.117734053651997"
"Paid","2018","Employed","East Germany","209","0.100061634046629","0.0868970239341144","0.113226244159143"
"Not paid","2018","Not Employed","West Germany","18","","",""
"Not paid","2018","Not Employed","East Germany","4","","",""
"Not paid","2018","Employed","West Germany","1039","0.134588667655531","0.126999728581966","0.142177606729096"
"Not paid","2018","Employed","East Germany","219","0.118638662481662","0.104452728277242","0.132824596686082"
