"year","education","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2012","lower secondary degree","(3b) higher tertiary education","","","","","","","","","","",""
"2012","no degree/no degree yet","(0) in school","","","","","","","","","","",""
"2012","no degree/no degree yet","(1a) inadequately completed","","","","","","","","","","",""
"2012","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","",""
"2012","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","",""
"2012","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","no degree/no degree yet","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","no degree/no degree yet","(3a) lower tertiary education","","","","","","","","","","",""
"2012","no degree/no degree yet","(3b) higher tertiary education","","","","","","","","","","",""
"2012","Other degree","(0) in school","","","","","","","","","","",""
"2012","Other degree","(1a) inadequately completed","","","","","","","","","","",""
"2012","Other degree","(1b) general elementary school","","","","","","","","","","",""
"2012","Other degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","Other degree","(2a) intermediate vocational","","","","","","","","","","",""
"2012","Other degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","Other degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","Other degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","Other degree","(3a) lower tertiary education","","","","","","","","","","",""
"2012","Other degree","(3b) higher tertiary education","","","","","","","","","","",""
"2012","secondary school degree","(0) in school","","","","","","","","","","",""
"2012","secondary school degree","(1a) inadequately completed","","","","","","","","","","",""
"2012","secondary school degree","(1b) general elementary school","","","","","","","","","","",""
"2012","secondary school degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","secondary school degree","(2a) intermediate vocational","","","","","","","","","","",""
"2012","secondary school degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","secondary school degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","secondary school degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","secondary school degree","(3a) lower tertiary education","","","","","","","","","","",""
"2012","secondary school degree","(3b) higher tertiary education","","","","","","","","","","",""
"2013","college entrance qualification","(0) in school","","","","","","","","","","",""
"2013","college entrance qualification","(1a) inadequately completed","","","","","","","","","","",""
"2013","college entrance qualification","(1b) general elementary school","","","","","","","","","","",""
"2013","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","",""
"2013","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","college entrance qualification","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","college entrance qualification","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","college entrance qualification","(3a) lower tertiary education","","","","","","","","","","",""
"2013","college entrance qualification","(3b) higher tertiary education","","","","","","","","","","",""
"2013","lower secondary degree","(0) in school","","","","","","","","","","",""
"2013","lower secondary degree","(1a) inadequately completed","","","","","","","","","","",""
"2013","lower secondary degree","(1b) general elementary school","","","","","","","","","","",""
"2013","lower secondary degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","",""
"2013","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","lower secondary degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","lower secondary degree","(3a) lower tertiary education","","","","","","","","","","",""
"2013","lower secondary degree","(3b) higher tertiary education","","","","","","","","","","",""
"2013","no degree/no degree yet","(0) in school","","","","","","","","","","",""
"2013","no degree/no degree yet","(1a) inadequately completed","","","","","","","","","","",""
"2013","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","",""
"2013","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","",""
"2013","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","no degree/no degree yet","(3a) lower tertiary education","","","","","","","","","","",""
"2013","no degree/no degree yet","(3b) higher tertiary education","","","","","","","","","","",""
"2013","Other degree","(0) in school","","","","","","","","","","",""
"2013","Other degree","(1a) inadequately completed","","","","","","","","","","",""
"2013","Other degree","(1b) general elementary school","","","","","","","","","","",""
"2013","Other degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","Other degree","(2a) intermediate vocational","","","","","","","","","","",""
"2013","Other degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","Other degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","Other degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","Other degree","(3a) lower tertiary education","","","","","","","","","","",""
"2013","Other degree","(3b) higher tertiary education","","","","","","","","","","",""
"2013","secondary school degree","(0) in school","","","","","","","","","","",""
"2013","secondary school degree","(1a) inadequately completed","","","","","","","","","","",""
"2013","secondary school degree","(1b) general elementary school","","","","","","","","","","",""
"2013","secondary school degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","secondary school degree","(2a) intermediate vocational","","","","","","","","","","",""
"2013","secondary school degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","secondary school degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","secondary school degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","secondary school degree","(3a) lower tertiary education","","","","","","","","","","",""
"2013","secondary school degree","(3b) higher tertiary education","","","","","","","","","","",""
"2014","college entrance qualification","(0) in school","","","","","","","","","","",""
"2014","college entrance qualification","(1a) inadequately completed","","","","","","","","","","",""
"2014","college entrance qualification","(1b) general elementary school","","","","","","","","","","",""
"2014","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","",""
"2014","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","college entrance qualification","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","college entrance qualification","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","college entrance qualification","(3a) lower tertiary education","","","","","","","","","","",""
"2014","college entrance qualification","(3b) higher tertiary education","","","","","","","","","","",""
"2014","lower secondary degree","(0) in school","","","","","","","","","","",""
"2014","lower secondary degree","(1a) inadequately completed","","","","","","","","","","",""
"2014","lower secondary degree","(1b) general elementary school","","","","","","","","","","",""
"2014","lower secondary degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","",""
"2014","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","lower secondary degree","(3a) lower tertiary education","","","","","","","","","","",""
"2014","lower secondary degree","(3b) higher tertiary education","","","","","","","","","","",""
"2014","no degree/no degree yet","(0) in school","","","","","","","","","","",""
"2014","no degree/no degree yet","(1a) inadequately completed","","","","","","","","","","",""
"2014","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","",""
"2014","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","",""
"2014","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","no degree/no degree yet","(3a) lower tertiary education","","","","","","","","","","",""
"2014","no degree/no degree yet","(3b) higher tertiary education","","","","","","","","","","",""
"2014","Other degree","(0) in school","","","","","","","","","","",""
"2014","Other degree","(1a) inadequately completed","","","","","","","","","","",""
"2014","Other degree","(1b) general elementary school","","","","","","","","","","",""
"2014","Other degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","Other degree","(2a) intermediate vocational","","","","","","","","","","",""
"2014","Other degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","Other degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","Other degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","Other degree","(3a) lower tertiary education","","","","","","","","","","",""
"2014","Other degree","(3b) higher tertiary education","","","","","","","","","","",""
"2014","secondary school degree","(0) in school","","","","","","","","","","",""
"2014","secondary school degree","(1a) inadequately completed","","","","","","","","","","",""
"2014","secondary school degree","(1b) general elementary school","","","","","","","","","","",""
"2014","secondary school degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","secondary school degree","(2a) intermediate vocational","","","","","","","","","","",""
"2014","secondary school degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","secondary school degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","secondary school degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","secondary school degree","(3a) lower tertiary education","","","","","","","","","","",""
"2014","secondary school degree","(3b) higher tertiary education","","","","","","","","","","",""
"2015","college entrance qualification","(0) in school","","","","","","","","","","",""
"2015","college entrance qualification","(1a) inadequately completed","","","","","","","","","","",""
"2015","college entrance qualification","(1b) general elementary school","","","","","","","","","","",""
"2015","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","",""
"2015","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","",""
"2015","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","",""
"2015","college entrance qualification","(2c_gen) general maturity certificate","2.82","2","1051","1","2","4","5","2.72","2.92","2","2"
"2015","college entrance qualification","(2c_voc) vocational maturity certificate","2.8","2","1860","1","2","4","5","2.73","2.87","2","2"
"2015","college entrance qualification","(3a) lower tertiary education","2.65","2","1307","1","1","4","5","2.57","2.73","2","2"
"2015","college entrance qualification","(3b) higher tertiary education","2.57","2","2996","1","1","3","5","2.52","2.62","2","2"
"2015","lower secondary degree","(0) in school","","","","","","","","","","",""
"2015","lower secondary degree","(1a) inadequately completed","","","","","","","","","","",""
"2015","lower secondary degree","(1b) general elementary school","3.2","3","1479","1","2","4","6","3.1","3.3","3","3"
"2015","lower secondary degree","(1c) basic vocational qualification","3.13","3","4748","1","2","4","6","3.08","3.18","3","3"
"2015","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","",""
"2015","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2015","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2015","lower secondary degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2015","lower secondary degree","(3a) lower tertiary education","2.54","2","106","1","1","4","5","2.23","2.85","2","2"
"2015","lower secondary degree","(3b) higher tertiary education","2.65","2","33","1","1","3","6","2","3.3","2","3"
"2015","no degree/no degree yet","(0) in school","2.99","3","382","1","2","4","5","2.82","3.16","3","3"
"2015","no degree/no degree yet","(1a) inadequately completed","3.04","3","564","1","1","4","6","2.88","3.2","2","3"
"2015","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","",""
"2015","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","",""
"2015","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","",""
"2015","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","",""
"2015","no degree/no degree yet","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2015","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2015","no degree/no degree yet","(3a) lower tertiary education","","","","","","","","","","",""
"2015","no degree/no degree yet","(3b) higher tertiary education","","","","","","","","","","",""
"2015","Other degree","(0) in school","","","","","","","","","","",""
"2015","Other degree","(1a) inadequately completed","","","","","","","","","","",""
"2015","Other degree","(1b) general elementary school","2.87","2","745","1","1","4","6","2.73","3.01","2","3"
"2015","Other degree","(1c) basic vocational qualification","2.92","2.48","818","1","1","4","6","2.8","3.04","2","3"
"2015","Other degree","(2a) intermediate vocational","","","","","","","","","","",""
"2015","Other degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2015","Other degree","(2c_gen) general maturity certificate","2.5","2","496","1","1","4","5","2.34","2.66","2","2"
"2015","Other degree","(2c_voc) vocational maturity certificate","2.89","2","711","1","1","4","6","2.76","3.02","2","2"
"2015","Other degree","(3a) lower tertiary education","2.7","2","34","1","1","3","5","2.16","3.24","2","3"
"2015","Other degree","(3b) higher tertiary education","2.57","2","1204","1","1","4","5","2.48","2.66","2","2"
"2015","secondary school degree","(0) in school","","","","","","","","","","",""
"2015","secondary school degree","(1a) inadequately completed","","","","","","","","","","",""
"2015","secondary school degree","(1b) general elementary school","","","","","","","","","","",""
"2015","secondary school degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2015","secondary school degree","(2a) intermediate vocational","2.95","3","5785","1","2","4","5","2.91","2.99","2","3"
"2015","secondary school degree","(2b) intermediate general qualification","3.02","3","766","1","2","4","6","2.89","3.15","2","3"
"2015","secondary school degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2015","secondary school degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2015","secondary school degree","(3a) lower tertiary education","2.58","2","484","1","1","4","5","2.45","2.71","2","2"
"2015","secondary school degree","(3b) higher tertiary education","2.64","2","143","1","1","3","6","2.4","2.88","2","3"
"2016","college entrance qualification","(0) in school","","","","","","","","","","",""
"2016","college entrance qualification","(1a) inadequately completed","","","","","","","","","","",""
"2016","college entrance qualification","(1b) general elementary school","","","","","","","","","","",""
"2016","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","",""
"2016","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","college entrance qualification","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","college entrance qualification","(3a) lower tertiary education","","","","","","","","","","",""
"2016","college entrance qualification","(3b) higher tertiary education","","","","","","","","","","",""
"2016","lower secondary degree","(0) in school","","","","","","","","","","",""
"2016","lower secondary degree","(1a) inadequately completed","","","","","","","","","","",""
"2016","lower secondary degree","(1b) general elementary school","","","","","","","","","","",""
"2016","lower secondary degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","",""
"2016","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","lower secondary degree","(3a) lower tertiary education","","","","","","","","","","",""
"2016","lower secondary degree","(3b) higher tertiary education","","","","","","","","","","",""
"2016","no degree/no degree yet","(0) in school","3.63","3.75","30","1","1","5","6","2.97","4.29","1","3"
"2016","no degree/no degree yet","(1a) inadequately completed","2.03","1","1535","1","1","2","5","1.95","2.11","1","1"
"2016","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","",""
"2016","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","",""
"2016","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","no degree/no degree yet","(3a) lower tertiary education","","","","","","","","","","",""
"2016","no degree/no degree yet","(3b) higher tertiary education","","","","","","","","","","",""
"2016","Other degree","(0) in school","","","","","","","","","","",""
"2016","Other degree","(1a) inadequately completed","","","","","","","","","","",""
"2016","Other degree","(1b) general elementary school","2.23","1","792","1","1","3","7","2.11","2.35","1","1"
"2016","Other degree","(1c) basic vocational qualification","3.01","1.35","101","1","1","5","7","2.69","3.33","1","1"
"2016","Other degree","(2a) intermediate vocational","","","","","","","","","","",""
"2016","Other degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","Other degree","(2c_gen) general maturity certificate","1.98","1","623","1","1","2","4","1.85","2.11","1","1"
"2016","Other degree","(2c_voc) vocational maturity certificate","2.57","1.88","108","1","2","3","6","2.28","2.86","1","1"
"2016","Other degree","(3a) lower tertiary education","","","","","","","","","","",""
"2016","Other degree","(3b) higher tertiary education","2.12","1","723","1","1","3","5","2.01","2.23","1","1"
"2016","secondary school degree","(0) in school","","","","","","","","","","",""
"2016","secondary school degree","(1a) inadequately completed","","","","","","","","","","",""
"2016","secondary school degree","(1b) general elementary school","","","","","","","","","","",""
"2016","secondary school degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","secondary school degree","(2a) intermediate vocational","","","","","","","","","","",""
"2016","secondary school degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","secondary school degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","secondary school degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","secondary school degree","(3a) lower tertiary education","","","","","","","","","","",""
"2016","secondary school degree","(3b) higher tertiary education","","","","","","","","","","",""
"2017","college entrance qualification","(0) in school","","","","","","","","","","",""
"2017","college entrance qualification","(1a) inadequately completed","","","","","","","","","","",""
"2017","college entrance qualification","(1b) general elementary school","","","","","","","","","","",""
"2017","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","",""
"2017","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","",""
"2017","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","",""
"2017","college entrance qualification","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2017","college entrance qualification","(3a) lower tertiary education","","","","","","","","","","",""
"2017","college entrance qualification","(3b) higher tertiary education","","","","","","","","","","",""
"2017","lower secondary degree","(0) in school","","","","","","","","","","",""
"2017","lower secondary degree","(1a) inadequately completed","","","","","","","","","","",""
"2017","lower secondary degree","(1b) general elementary school","","","","","","","","","","",""
"2017","lower secondary degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2017","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","",""
"2017","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2017","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2017","lower secondary degree","(3a) lower tertiary education","","","","","","","","","","",""
"2017","lower secondary degree","(3b) higher tertiary education","","","","","","","","","","",""
"2017","no degree/no degree yet","(0) in school","","","","","","","","","","",""
"2017","no degree/no degree yet","(1a) inadequately completed","1.93","1","1220","1","1","2","4","1.84","2.02","1","1"
"2017","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","",""
"2017","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","",""
"2017","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","",""
"2017","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","",""
"2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2017","no degree/no degree yet","(3a) lower tertiary education","","","","","","","","","","",""
"2017","no degree/no degree yet","(3b) higher tertiary education","","","","","","","","","","",""
"2017","Other degree","(0) in school","","","","","","","","","","",""
"2017","Other degree","(1a) inadequately completed","","","","","","","","","","",""
"2017","Other degree","(1b) general elementary school","1.85","1","534","1","1","2","4","1.72","1.98","1","1"
"2017","Other degree","(1c) basic vocational qualification","2.52","1","37","1","1","4","6","1.87","3.17","1","2"
"2017","Other degree","(2a) intermediate vocational","","","","","","","","","","",""
"2017","Other degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2017","Other degree","(2c_gen) general maturity certificate","1.63","1","370","1","1","2","4","1.48","1.78","1","1"
"2017","Other degree","(2c_voc) vocational maturity certificate","2.52","1","69","1","1","4","7","2.06","2.98","1","1"
"2017","Other degree","(3a) lower tertiary education","","","","","","","","","","",""
"2017","Other degree","(3b) higher tertiary education","1.83","1","425","1","1","2","4","1.67","1.99","1","1"
"2017","secondary school degree","(0) in school","","","","","","","","","","",""
"2017","secondary school degree","(1a) inadequately completed","","","","","","","","","","",""
"2017","secondary school degree","(1b) general elementary school","","","","","","","","","","",""
"2017","secondary school degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2017","secondary school degree","(2a) intermediate vocational","","","","","","","","","","",""
"2017","secondary school degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2017","secondary school degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2017","secondary school degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2017","secondary school degree","(3a) lower tertiary education","","","","","","","","","","",""
"2017","secondary school degree","(3b) higher tertiary education","","","","","","","","","","",""
"2018","college entrance qualification","(0) in school","","","","","","","","","","",""
"2018","college entrance qualification","(1a) inadequately completed","","","","","","","","","","",""
"2018","college entrance qualification","(1b) general elementary school","","","","","","","","","","",""
"2018","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","",""
"2018","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","college entrance qualification","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","college entrance qualification","(3a) lower tertiary education","","","","","","","","","","",""
"2018","college entrance qualification","(3b) higher tertiary education","","","","","","","","","","",""
"2018","lower secondary degree","(0) in school","","","","","","","","","","",""
"2018","lower secondary degree","(1a) inadequately completed","","","","","","","","","","",""
"2018","lower secondary degree","(1b) general elementary school","","","","","","","","","","",""
"2018","lower secondary degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","",""
"2018","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","lower secondary degree","(3a) lower tertiary education","","","","","","","","","","",""
"2018","lower secondary degree","(3b) higher tertiary education","","","","","","","","","","",""
"2018","no degree/no degree yet","(0) in school","","","","","","","","","","",""
"2018","no degree/no degree yet","(1a) inadequately completed","2.01","1","164","1","1","3","5","1.72","2.3","1","1"
"2018","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","",""
"2018","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","",""
"2018","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","no degree/no degree yet","(3a) lower tertiary education","","","","","","","","","","",""
"2018","no degree/no degree yet","(3b) higher tertiary education","","","","","","","","","","",""
"2018","Other degree","(0) in school","","","","","","","","","","",""
"2018","Other degree","(1a) inadequately completed","","","","","","","","","","",""
"2018","Other degree","(1b) general elementary school","2.62","1","78","1","1","4","7","2.14","3.1","1","2"
"2018","Other degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","Other degree","(2a) intermediate vocational","","","","","","","","","","",""
"2018","Other degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","Other degree","(2c_gen) general maturity certificate","2.04","1","50","1","1","2","7","1.42","2.66","1","2"
"2018","Other degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","Other degree","(3a) lower tertiary education","","","","","","","","","","",""
"2018","Other degree","(3b) higher tertiary education","1.85","1","42","1","1","2","5","1.38","2.32","1","2"
"2018","secondary school degree","(0) in school","","","","","","","","","","",""
"2018","secondary school degree","(1a) inadequately completed","","","","","","","","","","",""
"2018","secondary school degree","(1b) general elementary school","","","","","","","","","","",""
"2018","secondary school degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","secondary school degree","(2a) intermediate vocational","","","","","","","","","","",""
"2018","secondary school degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","secondary school degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","secondary school degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","secondary school degree","(3a) lower tertiary education","","","","","","","","","","",""
"2018","secondary school degree","(3b) higher tertiary education","","","","","","","","","","",""
"2019","college entrance qualification","(0) in school","","","","","","","","","","",""
"2019","college entrance qualification","(1a) inadequately completed","","","","","","","","","","",""
"2019","college entrance qualification","(1b) general elementary school","","","","","","","","","","",""
"2019","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","",""
"2019","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","",""
"2019","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","",""
"2019","college entrance qualification","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2019","college entrance qualification","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2019","college entrance qualification","(3a) lower tertiary education","","","","","","","","","","",""
"2019","college entrance qualification","(3b) higher tertiary education","","","","","","","","","","",""
"2019","lower secondary degree","(0) in school","","","","","","","","","","",""
"2019","lower secondary degree","(1a) inadequately completed","","","","","","","","","","",""
"2019","lower secondary degree","(1b) general elementary school","","","","","","","","","","",""
"2019","lower secondary degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2019","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","",""
"2019","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2019","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2019","lower secondary degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2019","lower secondary degree","(3a) lower tertiary education","","","","","","","","","","",""
"2019","lower secondary degree","(3b) higher tertiary education","","","","","","","","","","",""
"2019","no degree/no degree yet","(0) in school","","","","","","","","","","",""
"2019","no degree/no degree yet","(1a) inadequately completed","2.26","1","135","1","1","4","4","1.93","2.59","1","2"
"2019","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","",""
"2019","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","",""
"2019","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","",""
"2019","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","",""
"2019","no degree/no degree yet","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2019","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2019","no degree/no degree yet","(3a) lower tertiary education","","","","","","","","","","",""
"2019","no degree/no degree yet","(3b) higher tertiary education","","","","","","","","","","",""
"2019","Other degree","(0) in school","","","","","","","","","","",""
"2019","Other degree","(1a) inadequately completed","","","","","","","","","","",""
"2019","Other degree","(1b) general elementary school","2.03","1","41","1","1","3","3","1.38","2.68","1","3"
"2019","Other degree","(1c) basic vocational qualification","","","","","","","","","","",""
"2019","Other degree","(2a) intermediate vocational","","","","","","","","","","",""
"2019","Other degree","(2b) intermediate general qualification","","","","","","","","","","",""
"2019","Other degree","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2019","Other degree","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2019","Other degree","(3a) lower tertiary education","","","","","","","","","","",""
"2019","Other degree","(3b) higher tertiary education","","","","","","","","","","",""
