"hgowner","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Tenant","1995","16-34 y.","Male","","","","","4"
"Tenant","1995","16-34 y.","Female","","","","","4"
"Tenant","1995","35-65 y.","Male","","","","","4"
"Tenant","1995","35-65 y.","Female","","","","","4"
"Tenant","1995","66 and older","Female","","","","","4"
"Tenant","1995","66 and older","Male","","","","","4"
"Main tenant","1996","16-34 y.","Male","1492","0.588869709327944","0.569009878900357","0.608729539755531","2"
"Main tenant","1996","16-34 y.","Female","1623","0.642942003380905","0.623864274813446","0.662019731948363","2"
"Main tenant","1996","35-65 y.","Male","1774","0.48222493684262","0.465304129328341","0.499145744356899","2"
"Main tenant","1996","35-65 y.","Female","1811","0.472646402430422","0.455901914457802","0.489390890403042","2"
"Main tenant","1996","66 and older","Female","539","0.565245219268827","0.534081047408957","0.596409391128698","2"
"Main tenant","1996","66 and older","Male","277","0.416742358419226","0.377521437504022","0.455963279334429","2"
"Owner","1996","16-34 y.","Male","760","0.361266639296292","0.341877884422268","0.380655394170317","1"
"Owner","1996","16-34 y.","Female","702","0.318535878413543","0.299984676176801","0.337087080650284","1"
"Owner","1996","35-65 y.","Male","1502","0.496601326671098","0.479670207811489","0.513532445530708","1"
"Owner","1996","35-65 y.","Female","1531","0.502625190297835","0.485855819982989","0.519394560612682","1"
"Owner","1996","66 and older","Female","408","0.401827431252656","0.371006341111215","0.432648521394097","1"
"Owner","1996","66 and older","Male","318","0.5489981449939","0.509413354742713","0.588582935245088","1"
"Resident or shared accommodation","1996","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","1996","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","1996","35-65 y.","Male","","","","","5"
"Resident or shared accommodation","1996","35-65 y.","Female","","","","","5"
"Resident or shared accommodation","1996","66 and older","Male","","","","","5"
"Resident or shared accommodation","1996","66 and older","Female","","","","","5"
"Subtenant","1996","16-34 y.","Male","106","0.0498636513757636","0.0410782583328956","0.0586490444186317","3"
"Subtenant","1996","16-34 y.","Female","98","0.0385221182055528","0.0308591660724358","0.0461850703386697","3"
"Subtenant","1996","35-65 y.","Male","74","0.0211737364862819","0.0162987070065416","0.0260487659660222","3"
"Subtenant","1996","35-65 y.","Female","73","0.0247284072717423","0.019519896140127","0.0299369184033576","3"
"Subtenant","1996","66 and older","Female","25","","","","3"
"Subtenant","1996","66 and older","Male","12","","","","3"
"Tenant","1996","16-34 y.","Male","","","","","4"
"Tenant","1996","16-34 y.","Female","","","","","4"
"Tenant","1996","35-65 y.","Male","","","","","4"
"Tenant","1996","35-65 y.","Female","","","","","4"
"Tenant","1996","66 and older","Male","","","","","4"
"Tenant","1996","66 and older","Female","","","","","4"
"Main tenant","1997","16-34 y.","Male","1449","0.596293285088215","0.576259186823936","0.616327383352494","2"
"Main tenant","1997","16-34 y.","Female","1520","0.632746179198594","0.613181093927295","0.652311264469893","2"
"Main tenant","1997","35-65 y.","Male","1685","0.470830931441695","0.453774826461482","0.487887036421907","2"
"Main tenant","1997","35-65 y.","Female","1738","0.46195517153896","0.445137881300923","0.478772461776997","2"
"Main tenant","1997","66 and older","Male","308","0.436943472391947","0.398605315418227","0.475281629365666","2"
"Main tenant","1997","66 and older","Female","541","0.561675982220876","0.530450957940347","0.592901006501406","2"
"Owner","1997","16-34 y.","Male","765","0.360938564971017","0.34132778791553","0.380549342026505","1"
"Owner","1997","16-34 y.","Female","721","0.327146017456401","0.308103908294383","0.34618812661842","1"
"Owner","1997","35-65 y.","Male","1543","0.51031728046757","0.493235715045736","0.527398845889404","1"
"Owner","1997","66 and older","Male","327","0.5426260125544","0.504119991877209","0.581132033231591","1"
"Owner","1997","35-65 y.","Female","1568","0.512100864948922","0.495239619485696","0.528962110412148","1"
"Owner","1997","66 and older","Female","405","0.399126128926107","0.368307808703798","0.429944449148417","1"
"Resident or shared accommodation","1997","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","1997","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","1997","35-65 y.","Male","","","","","5"
"Resident or shared accommodation","1997","35-65 y.","Female","","","","","5"
"Resident or shared accommodation","1997","66 and older","Male","","","","","5"
"Resident or shared accommodation","1997","66 and older","Female","","","","","5"
"Subtenant","1997","16-34 y.","Male","90","0.0427681499407674","0.034506331327314","0.0510299685542209","3"
"Subtenant","1997","16-34 y.","Female","91","0.0401078033450045","0.0321442024455996","0.0480714042444095","3"
"Subtenant","1997","35-65 y.","Male","62","0.0188517880907351","0.0142045628204101","0.02349901336106","3"
"Subtenant","1997","35-65 y.","Female","70","0.0259439635121183","0.0205815906866828","0.0313063363375538","3"
"Subtenant","1997","66 and older","Male","8","","","","3"
"Subtenant","1997","66 and older","Female","24","","","","3"
"Tenant","1997","16-34 y.","Male","","","","","4"
"Tenant","1997","16-34 y.","Female","","","","","4"
"Tenant","1997","35-65 y.","Male","","","","","4"
"Tenant","1997","35-65 y.","Female","","","","","4"
"Tenant","1997","66 and older","Male","","","","","4"
"Tenant","1997","66 and older","Female","","","","","4"
"Main tenant","1998","16-34 y.","Female","1556","0.624752752251408","0.605646462348503","0.643859042154313","2"
"Main tenant","1998","16-34 y.","Male","1453","0.571802891866767","0.552080254869128","0.591525528864406","2"
"Main tenant","1998","35-65 y.","Male","1818","0.457220142536871","0.441241662187895","0.473198622885847","2"
"Main tenant","1998","35-65 y.","Female","1891","0.458868740582649","0.443060535591348","0.474676945573949","2"
"Main tenant","1998","66 and older","Male","351","0.430199307138716","0.39509198118191","0.465306633095523","2"
"Main tenant","1998","66 and older","Female","599","0.532590183958505","0.503460778120806","0.561719589796204","2"
"Owner","1998","16-34 y.","Male","863","0.369850325287206","0.350608121780361","0.389092528794051","1"
"Owner","1998","16-34 y.","Female","791","0.325064838592202","0.306581537385006","0.343548139799398","1"
"Owner","1998","35-65 y.","Male","1828","0.520578740748966","0.504555041219587","0.536602440278344","1"
"Owner","1998","35-65 y.","Female","1848","0.514248006517338","0.498392481936722","0.530103531097954","1"
"Owner","1998","66 and older","Male","402","0.551711925649171","0.516447550710654","0.586976300587688","1"
"Owner","1998","66 and older","Female","490","0.420309677580503","0.391491344744196","0.44912801041681","1"
"Resident or shared accommodation","1998","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","1998","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","1998","35-65 y.","Male","","","","","5"
"Resident or shared accommodation","1998","35-65 y.","Female","","","","","5"
"Resident or shared accommodation","1998","66 and older","Male","","","","","5"
"Resident or shared accommodation","1998","66 and older","Female","","","","","5"
"Subtenant","1998","16-34 y.","Male","102","0.0583467828460267","0.0490040507117046","0.0676895149803487","3"
"Subtenant","1998","16-34 y.","Female","120","0.0501824091563902","0.0415673279777872","0.0587974903349931","3"
"Subtenant","1998","35-65 y.","Male","87","0.0215401632203355","0.0168836919155719","0.0261966345250992","3"
"Subtenant","1998","35-65 y.","Female","78","0.0268832529000134","0.021752153910006","0.0320143518900208","3"
"Subtenant","1998","66 and older","Male","8","","","","3"
"Subtenant","1998","66 and older","Female","23","","","","3"
"Tenant","1998","16-34 y.","Male","","","","","4"
"Tenant","1998","16-34 y.","Female","","","","","4"
"Tenant","1998","35-65 y.","Male","1","","","","4"
"Tenant","1998","66 and older","Male","3","","","","4"
"Tenant","1998","35-65 y.","Female","","","","","4"
"Tenant","1998","66 and older","Female","15","","","","4"
"Main tenant","1999","16-34 y.","Male","1382","0.594270853185347","0.574075574859256","0.614466131511437","2"
"Main tenant","1999","16-34 y.","Female","1489","0.619153690223518","0.599503887440216","0.63880349300682","2"
"Main tenant","1999","35-65 y.","Male","1745","0.460234093210427","0.443991104026676","0.476477082394179","2"
"Main tenant","1999","35-65 y.","Female","1801","0.462084919297177","0.44601833034153","0.478151508252825","2"
"Main tenant","1999","66 and older","Female","563","0.532545407786915","0.502761152344671","0.562329663229159","2"
"Main tenant","1999","66 and older","Male","333","0.412586213010626","0.377516712950757","0.447655713070495","2"
"Owner","1999","16-34 y.","Male","818","0.364628770520491","0.344832710441805","0.384424830599176","1"
"Owner","1999","16-34 y.","Female","774","0.342828568355718","0.323621462606062","0.362035674105374","1"
"Owner","1999","35-65 y.","Male","1801","0.519393488556908","0.50311114506917","0.535675832044646","1"
"Owner","1999","35-65 y.","Female","1826","0.515735465660866","0.499630464655788","0.531840466665945","1"
"Owner","1999","66 and older","Female","474","0.419217616534141","0.389762198533609","0.448673034534674","1"
"Owner","1999","66 and older","Male","407","0.562115705114954","0.526773577111152","0.597457833118757","1"
"Resident or shared accommodation","1999","16-34 y.","Female","1","","","","5"
"Resident or shared accommodation","1999","16-34 y.","Male","1","","","","5"
"Resident or shared accommodation","1999","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","1999","35-65 y.","Female","","","","","5"
"Resident or shared accommodation","1999","66 and older","Male","4","","","","5"
"Resident or shared accommodation","1999","66 and older","Female","19","","","","5"
"Subtenant","1999","16-34 y.","Male","70","0.0409263984081287","0.0327780937904833","0.049074703025774","3"
"Subtenant","1999","16-34 y.","Female","82","0.0378288649017798","0.0301087830643171","0.0455489467392424","3"
"Subtenant","1999","35-65 y.","Male","70","0.0197078821937346","0.0151781599683158","0.0242376044191534","3"
"Subtenant","1999","35-65 y.","Female","72","0.0221796150419563","0.0174337818343305","0.0269254482495822","3"
"Subtenant","1999","66 and older","Male","13","","","","3"
"Subtenant","1999","66 and older","Female","22","","","","3"
"Tenant","1999","16-34 y.","Male","","","","","4"
"Tenant","1999","16-34 y.","Female","","","","","4"
"Tenant","1999","35-65 y.","Male","","","","","4"
"Tenant","1999","35-65 y.","Female","","","","","4"
"Tenant","1999","66 and older","Male","","","","","4"
"Tenant","1999","66 and older","Female","","","","","4"
"Main tenant","2000","16-34 y.","Female","2241","0.634737206362293","0.619192943857887","0.650281468866699","2"
"Main tenant","2000","16-34 y.","Male","2074","0.632600905141075","0.616534942397496","0.648666867884655","2"
"Main tenant","2000","35-65 y.","Male","2898","0.461441273886446","0.44946065179088","0.473421895982013","2"
"Main tenant","2000","35-65 y.","Female","3009","0.461076598750096","0.449252953355666","0.472900244144527","2"
"Main tenant","2000","66 and older","Female","1015","0.526289720462338","0.504908872484722","0.547670568439954","2"
"Main tenant","2000","66 and older","Male","596","0.392335648360444","0.367988695537789","0.416682601183099","2"
"Owner","2000","16-34 y.","Male","1306","0.339012340010667","0.323237054095722","0.354787625925613","1"
"Owner","2000","16-34 y.","Female","1344","0.332746525934559","0.31753500595014","0.347958045918978","1"
"Owner","2000","35-65 y.","Male","3675","0.524554786050251","0.512552878308805","0.536556693791697","1"
"Owner","2000","66 and older","Male","930","0.588539109092928","0.564001299397499","0.613076918788357","1"
"Owner","2000","35-65 y.","Female","3763","0.529367845274323","0.517528684678134","0.541207005870512","1"
"Owner","2000","66 and older","Female","1030","0.442929915995517","0.421659376631099","0.464200455359935","1"
"Resident or shared accommodation","2000","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2000","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2000","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2000","35-65 y.","Female","1","","","","5"
"Resident or shared accommodation","2000","66 and older","Male","6","","","","5"
"Resident or shared accommodation","2000","66 and older","Female","25","","","","5"
"Subtenant","2000","16-34 y.","Female","101","0.0325162677031487","0.0267903828990533","0.0382421525072441","3"
"Subtenant","2000","16-34 y.","Male","79","0.0283867548482574","0.0228522675272444","0.0339212421692704","3"
"Subtenant","2000","35-65 y.","Male","77","0.0136032616198752","0.0108193723558891","0.0163871508838613","3"
"Subtenant","2000","35-65 y.","Female","55","0.00940304740689078","0.0071138452762828","0.0116922495374988","3"
"Subtenant","2000","66 and older","Female","25","","","","3"
"Subtenant","2000","66 and older","Male","13","","","","3"
"Tenant","2000","16-34 y.","Male","","","","","4"
"Tenant","2000","16-34 y.","Female","","","","","4"
"Tenant","2000","35-65 y.","Male","","","","","4"
"Tenant","2000","35-65 y.","Female","","","","","4"
"Tenant","2000","66 and older","Male","","","","","4"
"Tenant","2000","66 and older","Female","","","","","4"
"Main tenant","2001","16-34 y.","Male","1778","0.619905260375405","0.602638701340749","0.637171819410062","2"
"Main tenant","2001","35-65 y.","Male","2661","0.469833292414119","0.457266462570381","0.482400122257857","2"
"Main tenant","2001","16-34 y.","Female","1963","0.632126785428059","0.615583407305245","0.648670163550873","2"
"Main tenant","2001","35-65 y.","Female","2773","0.462807908675398","0.450455239619691","0.475160577731106","2"
"Main tenant","2001","66 and older","Male","579","0.38977657096287","0.364988375555545","0.414564766370195","2"
"Main tenant","2001","66 and older","Female","922","0.505814772103648","0.48366943063357","0.527960113573726","2"
"Owner","2001","16-34 y.","Male","1171","0.346756435228098","0.329826821770728","0.363686048685469","1"
"Owner","2001","16-34 y.","Female","1211","0.340892060342694","0.324630593021724","0.357153527663665","1"
"Owner","2001","35-65 y.","Male","3335","0.516165360913903","0.503582177653113","0.528748544174692","1"
"Owner","2001","35-65 y.","Female","3426","0.522134303639111","0.509759461813157","0.534509145465065","1"
"Owner","2001","66 and older","Male","891","0.590664324094883","0.565672222610528","0.615656425579238","1"
"Owner","2001","66 and older","Female","986","0.460965015166373","0.438885770768513","0.483044259564234","1"
"Resident or shared accommodation","2001","16-34 y.","Male","1","","","","5"
"Resident or shared accommodation","2001","16-34 y.","Female","2","","","","5"
"Resident or shared accommodation","2001","35-65 y.","Male","2","","","","5"
"Resident or shared accommodation","2001","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2001","66 and older","Male","4","","","","5"
"Resident or shared accommodation","2001","66 and older","Female","26","","","","5"
"Subtenant","2001","16-34 y.","Male","86","0.0332513951804579","0.026873771044556","0.0396290193163598","3"
"Subtenant","2001","16-34 y.","Female","88","0.0268648639233373","0.0213179437580876","0.0324117840885869","3"
"Subtenant","2001","35-65 y.","Male","61","0.0133192236178967","0.0104326980851051","0.0162057491506882","3"
"Subtenant","2001","35-65 y.","Female","58","0.0147735673698583","0.0117847021509713","0.0177624325887453","3"
"Subtenant","2001","66 and older","Male","13","","","","3"
"Subtenant","2001","66 and older","Female","23","","","","3"
"Tenant","2001","16-34 y.","Male","","","","","4"
"Tenant","2001","16-34 y.","Female","","","","","4"
"Tenant","2001","35-65 y.","Male","","","","","4"
"Tenant","2001","35-65 y.","Female","","","","","4"
"Tenant","2001","66 and older","Male","","","","","4"
"Tenant","2001","66 and older","Female","1","","","","4"
"Main tenant","2002","16-34 y.","Male","1647","0.627354965625946","0.609998094367526","0.644711836884367","2"
"Main tenant","2002","16-34 y.","Female","1859","0.640519012674235","0.623906395783468","0.657131629565002","2"
"Main tenant","2002","35-65 y.","Male","2662","0.465072145737067","0.45301142734227","0.477132864131864","2"
"Main tenant","2002","35-65 y.","Female","2739","0.453962491147763","0.442093987526143","0.465830994769383","2"
"Main tenant","2002","66 and older","Male","626","0.389545538109499","0.365850355069174","0.413240721149825","2"
"Main tenant","2002","66 and older","Female","952","0.502618396494","0.48078192781168","0.52445486517632","2"
"Owner","2002","16-34 y.","Male","1254","0.343868637269357","0.326817286621059","0.360919987917654","1"
"Owner","2002","16-34 y.","Female","1252","0.331502699554658","0.315204957583531","0.347800441525784","1"
"Owner","2002","35-65 y.","Male","3848","0.521818965504585","0.509740228936554","0.533897702072617","1"
"Owner","2002","35-65 y.","Female","3943","0.527830368836864","0.515929711364944","0.539731026308783","1"
"Owner","2002","66 and older","Male","979","0.593979702087374","0.57011730933983","0.617842094834919","1"
"Owner","2002","66 and older","Female","1012","0.466876253878822","0.44508745630113","0.488665051456514","1"
"Resident or shared accommodation","2002","16-34 y.","Male","1","","","","5"
"Resident or shared accommodation","2002","16-34 y.","Female","2","","","","5"
"Resident or shared accommodation","2002","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2002","35-65 y.","Female","","","","","5"
"Resident or shared accommodation","2002","66 and older","Male","3","","","","5"
"Resident or shared accommodation","2002","66 and older","Female","26","","","","5"
"Subtenant","2002","16-34 y.","Male","79","0.0286870834023093","0.0226948339683166","0.034679332836302","3"
"Subtenant","2002","16-34 y.","Female","92","0.0272067158785677","0.0215744594864432","0.0328389722706921","3"
"Subtenant","2002","35-65 y.","Male","59","0.012693909055616","0.00998690438153463","0.0154009137296974","3"
"Subtenant","2002","35-65 y.","Female","78","0.0182071400153733","0.0150199677044731","0.0213943123262735","3"
"Subtenant","2002","66 and older","Male","19","","","","3"
"Subtenant","2002","66 and older","Female","23","","","","3"
"Tenant","2002","16-34 y.","Male","","","","","4"
"Tenant","2002","16-34 y.","Female","","","","","4"
"Tenant","2002","35-65 y.","Male","","","","","4"
"Tenant","2002","66 and older","Male","","","","","4"
"Tenant","2002","35-65 y.","Female","","","","","4"
"Tenant","2002","66 and older","Female","1","","","","4"
"Main tenant","2003","16-34 y.","Male","1547","0.625354841048658","0.607496426215123","0.643213255882194","2"
"Main tenant","2003","16-34 y.","Female","1732","0.619138282772643","0.601944113407198","0.636332452138088","2"
"Main tenant","2003","35-65 y.","Male","2499","0.472879280694916","0.460488735805003","0.485269825584828","2"
"Main tenant","2003","35-65 y.","Female","2600","0.458235061075448","0.446094309959451","0.470375812191446","2"
"Main tenant","2003","66 and older","Male","633","0.380270128158909","0.357001151973603","0.403539104344214","2"
"Main tenant","2003","66 and older","Female","944","0.486663198331816","0.464931098450146","0.508395298213487","2"
"Owner","2003","16-34 y.","Male","1189","0.339805628821456","0.322330484174373","0.35728077346854","1"
"Owner","2003","16-34 y.","Female","1231","0.33964027706286","0.322871415008539","0.356409139117181","1"
"Owner","2003","35-65 y.","Male","3654","0.508754038175424","0.496347127646033","0.521160948704815","1"
"Owner","2003","35-65 y.","Female","3791","0.525221884439036","0.513054066480906","0.537389702397167","1"
"Owner","2003","66 and older","Male","1017","0.600964852040846","0.577492313202872","0.624437390878821","1"
"Owner","2003","66 and older","Female","1026","0.472218529825627","0.450512278815138","0.493924780836115","1"
"Resident or shared accommodation","2003","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2003","35-65 y.","Male","","","","","5"
"Resident or shared accommodation","2003","16-34 y.","Female","1","","","","5"
"Resident or shared accommodation","2003","35-65 y.","Female","1","","","","5"
"Resident or shared accommodation","2003","66 and older","Male","4","","","","5"
"Resident or shared accommodation","2003","66 and older","Female","27","","","","5"
"Subtenant","2003","16-34 y.","Female","100","0.0411876875475571","0.0341512276566593","0.0482241474384549","3"
"Subtenant","2003","16-34 y.","Male","86","0.0348395301298853","0.0280739429601271","0.0416051172996435","3"
"Subtenant","2003","35-65 y.","Male","84","0.0183666811296601","0.0150343342141796","0.0216990280451406","3"
"Subtenant","2003","35-65 y.","Female","78","0.0163158327888759","0.0132288911827817","0.0194027743949702","3"
"Subtenant","2003","66 and older","Female","34","0.0222008326761639","0.0157947033400288","0.0286069620122989","3"
"Subtenant","2003","66 and older","Male","18","","","","3"
"Tenant","2003","16-34 y.","Female","","","","","4"
"Tenant","2003","16-34 y.","Male","","","","","4"
"Tenant","2003","35-65 y.","Male","","","","","4"
"Tenant","2003","35-65 y.","Female","","","","","4"
"Tenant","2003","66 and older","Female","1","","","","4"
"Tenant","2003","66 and older","Male","","","","","4"
"Main tenant","2004","16-34 y.","Male","1483","0.630448406287506","0.612272088636117","0.648624723938895","2"
"Main tenant","2004","16-34 y.","Female","1668","0.628622655185516","0.611148393486123","0.64609691688491","2"
"Main tenant","2004","35-65 y.","Male","2400","0.477517142410075","0.464866824463899","0.490167460356251","2"
"Main tenant","2004","35-65 y.","Female","2525","0.465795370522457","0.453459065418306","0.478131675626608","2"
"Main tenant","2004","66 and older","Male","644","0.395736192798499","0.372699733224114","0.418772652372884","2"
"Main tenant","2004","66 and older","Female","963","0.486918823764104","0.465469566316242","0.508368081211966","2"
"Owner","2004","16-34 y.","Male","1150","0.338852490215565","0.321028780003081","0.35667620042805","1"
"Owner","2004","16-34 y.","Female","1173","0.330093912114461","0.313087142151083","0.347100682077839","1"
"Owner","2004","35-65 y.","Male","3516","0.505250411368433","0.492587983242161","0.517912839494705","1"
"Owner","2004","35-65 y.","Female","3681","0.51611306924626","0.50375421902895","0.52847191946357","1"
"Owner","2004","66 and older","Female","1065","0.472848962360618","0.451424018530598","0.494273906190639","1"
"Owner","2004","66 and older","Male","1062","0.587337607830517","0.564145463353653","0.61052975230738","1"
"Resident or shared accommodation","2004","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2004","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2004","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2004","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2004","66 and older","Male","4","","","","5"
"Resident or shared accommodation","2004","66 and older","Female","30","0.0209147380013705","0.0147739032624986","0.0270555727402425","5"
"Subtenant","2004","16-34 y.","Male","76","0.0306991034969289","0.0242032571697427","0.037194949824115","3"
"Subtenant","2004","16-34 y.","Female","95","0.0412464076222131","0.0340545234455779","0.0484382917988483","3"
"Subtenant","2004","35-65 y.","Male","72","0.0171934918292473","0.0139012859235594","0.0204856977349351","3"
"Subtenant","2004","35-65 y.","Female","73","0.0177963522197481","0.0145267120377599","0.0210659924017364","3"
"Subtenant","2004","66 and older","Male","20","","","","3"
"Subtenant","2004","66 and older","Female","27","","","","3"
"Tenant","2004","16-34 y.","Female","1","","","","4"
"Tenant","2004","16-34 y.","Male","","","","","4"
"Tenant","2004","35-65 y.","Male","","","","","4"
"Tenant","2004","35-65 y.","Female","","","","","4"
"Tenant","2004","66 and older","Male","1","","","","4"
"Tenant","2004","66 and older","Female","1","","","","4"
"Main tenant","2005","16-34 y.","Male","1398","0.631346734305392","0.612651072949528","0.650042395661256","2"
"Main tenant","2005","35-65 y.","Male","2262","0.485698129504846","0.47265674145939","0.498739517550303","2"
"Main tenant","2005","16-34 y.","Female","1588","0.62965069172041","0.611719335167377","0.647582048273443","2"
"Main tenant","2005","35-65 y.","Female","2419","0.476967747345405","0.464335978528335","0.489599516162475","2"
"Main tenant","2005","66 and older","Male","648","0.397010336081221","0.374060382468101","0.419960289694341","2"
"Main tenant","2005","66 and older","Female","937","0.490603330154282","0.469083356435605","0.512123303872959","2"
"Owner","2005","16-34 y.","Male","1083","0.332896586404359","0.314634555502001","0.351158617306718","1"
"Owner","2005","16-34 y.","Female","1091","0.319604425036484","0.302288541066798","0.33692030900617","1"
"Owner","2005","35-65 y.","Male","3307","0.494031197176098","0.480985400446661","0.507076993905535","1"
"Owner","2005","35-65 y.","Female","3511","0.505564914109742","0.492920505230795","0.518209322988688","1"
"Owner","2005","66 and older","Male","1071","0.583417477292982","0.560293304195273","0.606541650390691","1"
"Owner","2005","66 and older","Female","1066","0.463725069296983","0.442258013995457","0.485192124598509","1"
"Resident or shared accommodation","2005","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2005","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2005","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2005","35-65 y.","Female","1","","","","5"
"Resident or shared accommodation","2005","66 and older","Male","4","","","","5"
"Resident or shared accommodation","2005","66 and older","Female","31","0.0227247845143039","0.0163096351981835","0.0291399338304243","5"
"Subtenant","2005","16-34 y.","Male","77","0.0357566792902484","0.0285610342728322","0.0429523243076647","3"
"Subtenant","2005","16-34 y.","Female","107","0.0507448832431059","0.0425951172821204","0.0588946492040913","3"
"Subtenant","2005","35-65 y.","Male","71","0.0199792993344086","0.0163280684057439","0.0236305302630734","3"
"Subtenant","2005","35-65 y.","Female","74","0.0171790857292266","0.0138928959135424","0.0204652755449107","3"
"Subtenant","2005","66 and older","Male","23","","","","3"
"Subtenant","2005","66 and older","Female","39","0.0229468160344313","0.0165011357641875","0.0293924963046751","3"
"Tenant","2005","16-34 y.","Male","","","","","4"
"Tenant","2005","16-34 y.","Female","","","","","4"
"Tenant","2005","35-65 y.","Male","1","","","","4"
"Tenant","2005","35-65 y.","Female","1","","","","4"
"Tenant","2005","66 and older","Female","","","","","4"
"Tenant","2005","66 and older","Male","","","","","4"
"Main tenant","2006","16-34 y.","Male","1383","0.620384424433269","0.601730772385136","0.639038076481402","2"
"Main tenant","2006","16-34 y.","Female","1643","0.649000294005648","0.631474500535437","0.666526087475858","2"
"Main tenant","2006","35-65 y.","Male","2359","0.486027575104708","0.4733598723652","0.498695277844216","2"
"Main tenant","2006","35-65 y.","Female","2574","0.480871206053804","0.468685491066703","0.493056921040905","2"
"Main tenant","2006","66 and older","Male","774","0.415044840621339","0.39394569473099","0.436143986511687","2"
"Main tenant","2006","66 and older","Female","1073","0.500159490667392","0.480143178926877","0.520175802407907","2"
"Owner","2006","16-34 y.","Male","1132","0.340656253399269","0.322439308460989","0.35887319833755","1"
"Owner","2006","16-34 y.","Female","1111","0.304642967946898","0.287742397222631","0.321543538671164","1"
"Owner","2006","35-65 y.","Male","3551","0.499584634344349","0.48691198688163","0.512257281807068","1"
"Owner","2006","35-65 y.","Female","3815","0.502368761808544","0.490174256101593","0.514563267515495","1"
"Owner","2006","66 and older","Male","1297","0.571743111943209","0.550554196572861","0.592932027313558","1"
"Owner","2006","66 and older","Female","1250","0.460198858934521","0.440246063872222","0.48015165399682","1"
"Resident or shared accommodation","2006","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2006","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2006","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2006","35-65 y.","Female","1","","","","5"
"Resident or shared accommodation","2006","66 and older","Male","8","","","","5"
"Resident or shared accommodation","2006","66 and older","Female","36","0.0188798356100798","0.0134313691842959","0.0243283020358637","5"
"Subtenant","2006","16-34 y.","Male","85","0.0389593221674617","0.0315216334492657","0.0463970108856577","3"
"Subtenant","2006","16-34 y.","Female","95","0.0463567380474549","0.0386361341268058","0.0540773419681039","3"
"Subtenant","2006","35-65 y.","Male","68","0.0137702437978544","0.0108166051326393","0.0167238824630696","3"
"Subtenant","2006","35-65 y.","Female","67","0.0165233578261934","0.0134142896206072","0.0196324260317796","3"
"Subtenant","2006","66 and older","Male","16","","","","3"
"Subtenant","2006","66 and older","Female","38","0.0207618147880072","0.0150537236266411","0.0264699059493734","3"
"Tenant","2006","16-34 y.","Male","","","","","4"
"Tenant","2006","16-34 y.","Female","","","","","4"
"Tenant","2006","35-65 y.","Male","1","","","","4"
"Tenant","2006","35-65 y.","Female","1","","","","4"
"Tenant","2006","66 and older","Male","","","","","4"
"Tenant","2006","66 and older","Female","","","","","4"
"Main tenant","2007","16-34 y.","Male","1288","0.594596062765634","0.57507113979103","0.614120985740238","2"
"Main tenant","2007","16-34 y.","Female","1519","0.640223233937184","0.621922691752252","0.658523776122116","2"
"Main tenant","2007","35-65 y.","Male","2166","0.481350257333276","0.468163348000919","0.494537166665632","2"
"Main tenant","2007","35-65 y.","Female","2375","0.473678472298778","0.46101703896705","0.486339905630507","2"
"Main tenant","2007","66 and older","Male","756","0.41083888508794","0.389557179786573","0.432120590389307","2"
"Main tenant","2007","66 and older","Female","1053","0.496955802406982","0.476749288822031","0.517162315991933","2"
"Owner","2007","16-34 y.","Male","1061","0.359572420827363","0.34048872289862","0.378656118756106","1"
"Owner","2007","16-34 y.","Female","1019","0.30373085330478","0.286195492147597","0.321266214461962","1"
"Owner","2007","35-65 y.","Male","3288","0.502739869720732","0.489543975775854","0.515935763665611","1"
"Owner","2007","35-65 y.","Female","3543","0.512681085554315","0.500006149891812","0.525356021216818","1"
"Owner","2007","66 and older","Male","1269","0.570685848192444","0.549274709225701","0.592096987159187","1"
"Owner","2007","66 and older","Female","1227","0.463516717610675","0.443363693236364","0.483669741984985","1"
"Resident or shared accommodation","2007","16-34 y.","Female","1","","","","5"
"Resident or shared accommodation","2007","16-34 y.","Male","1","","","","5"
"Resident or shared accommodation","2007","35-65 y.","Male","2","","","","5"
