"pgfamstd","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Single","1991","66 and older","no migration background","62","0.0571380526755725","0.0447059503991399","0.0695701549520051","3"
"Single","1991","66 and older","direct migration background","4","","","","3"
"Widowed","1991","16-34 y.","no migration background","6","","","","5"
"Widowed","1991","35-65 y.","direct migration background","42","0.0388819745949285","0.0294829253371131","0.0482810238527438","5"
"Widowed","1991","35-65 y.","no migration background","224","0.0531206704063218","0.0471003051404742","0.0591410356721694","5"
"Widowed","1991","16-34 y.","direct migration background","1","","","","5"
"Widowed","1991","16-34 y.","indirect migration background","","","","","5"
"Widowed","1991","35-65 y.","indirect migration background","","","","","5"
"Widowed","1991","66 and older","no migration background","543","0.469022367826521","0.442292753457776","0.495751982195266","5"
"Widowed","1991","66 and older","direct migration background","38","0.370870575634799","0.285157049119785","0.456584102149813","5"
"Widowed","1991","66 and older","indirect migration background","1","","","","5"
"Divorced","1992","16-34 y.","no migration background","104","0.0307371517556984","0.0252310756877628","0.036243227823634","4"
"Divorced","1992","16-34 y.","direct migration background","11","","","","4"
"Divorced","1992","35-65 y.","indirect migration background","4","","","","4"
"Divorced","1992","16-34 y.","indirect migration background","3","","","","4"
"Divorced","1992","35-65 y.","no migration background","404","0.093622777450992","0.0857639337752452","0.101481621126739","4"
"Divorced","1992","35-65 y.","direct migration background","70","0.0758773496327192","0.0628163051102419","0.0889383941551964","4"
"Divorced","1992","66 and older","direct migration background","4","","","","4"
"Divorced","1992","66 and older","indirect migration background","","","","","4"
"Divorced","1992","66 and older","no migration background","37","0.0339807883876045","0.0241956987001141","0.043765878075095","4"
"Married","1992","16-34 y.","no migration background","1566","0.361321229989424","0.345997037692028","0.37664542228682","1"
"Married","1992","16-34 y.","direct migration background","506","0.56953183132554","0.536087573129873","0.602976089521208","1"
"Married","1992","16-34 y.","indirect migration background","53","0.126247415979666","0.0928099027271148","0.159684929232217","1"
"Married","1992","35-65 y.","no migration background","4331","0.763182188748879","0.751712947377038","0.77465143012072","1"
"Married","1992","35-65 y.","direct migration background","1361","0.801836728437479","0.782175457835793","0.821497999039164","1"
"Married","1992","35-65 y.","indirect migration background","21","","","","1"
"Married","1992","66 and older","no migration background","697","0.446925550932812","0.420074295664457","0.473776806201167","1"
"Married","1992","66 and older","direct migration background","85","0.545930380769307","0.462861491769406","0.628999269769208","1"
"Married","1992","66 and older","indirect migration background","2","","","","1"
"Married, but separated","1992","16-34 y.","no migration background","58","0.0173320041519647","0.013168898705443","0.0214951095984863","2"
"Married, but separated","1992","35-65 y.","direct migration background","62","0.0367601692725043","0.0274787798768569","0.0460415586681517","2"
"Married, but separated","1992","35-65 y.","indirect migration background","1","","","","2"
"Married, but separated","1992","66 and older","direct migration background","3","","","","2"
"Married, but separated","1992","66 and older","indirect migration background","","","","","2"
"Married, but separated","1992","35-65 y.","no migration background","76","0.0200048045282067","0.0162274084298004","0.023782200626613","2"
"Married, but separated","1992","16-34 y.","direct migration background","26","","","","2"
"Married, but separated","1992","16-34 y.","indirect migration background","3","","","","2"
"Married, but separated","1992","66 and older","no migration background","10","","","","2"
"Single","1992","16-34 y.","no migration background","2039","0.587193829116111","0.57148826844418","0.602899389788041","3"
"Single","1992","16-34 y.","direct migration background","297","0.373198450797746","0.340530116433161","0.405866785162331","3"
"Single","1992","16-34 y.","indirect migration background","320","0.856857186214757","0.821598389843636","0.892115982585878","3"
"Single","1992","35-65 y.","indirect migration background","1","","","","3"
"Single","1992","66 and older","indirect migration background","1","","","","3"
"Single","1992","35-65 y.","no migration background","253","0.0724346910163603","0.0654417646890135","0.0794276173437071","3"
"Single","1992","35-65 y.","direct migration background","42","0.0438604036978869","0.0337596451364692","0.0539611622593046","3"
"Single","1992","66 and older","no migration background","59","0.0536073882557067","0.04144263796062","0.0657721385507933","3"
"Single","1992","66 and older","direct migration background","4","","","","3"
"Widowed","1992","16-34 y.","no migration background","8","","","","5"
"Widowed","1992","35-65 y.","no migration background","214","0.0507555382555618","0.0448338689184975","0.056677207592626","5"
"Widowed","1992","35-65 y.","direct migration background","44","0.0416653489594109","0.0318092936150502","0.0515214043037716","5"
"Widowed","1992","16-34 y.","direct migration background","2","","","","5"
"Widowed","1992","16-34 y.","indirect migration background","","","","","5"
"Widowed","1992","35-65 y.","indirect migration background","","","","","5"
"Widowed","1992","66 and older","no migration background","514","0.457500239587348","0.430594146411839","0.484406332762858","5"
"Widowed","1992","66 and older","direct migration background","42","0.354719348610796","0.274896851746657","0.434541845474935","5"
"Widowed","1992","66 and older","indirect migration background","1","","","","5"
"Divorced","1993","16-34 y.","direct migration background","11","","","","4"
"Divorced","1993","16-34 y.","no migration background","110","0.0349744868057246","0.0290218147203219","0.0409271588911273","4"
"Divorced","1993","16-34 y.","indirect migration background","2","","","","4"
"Divorced","1993","35-65 y.","no migration background","382","0.0908384489539831","0.0830147366491389","0.0986621612588273","4"
"Divorced","1993","35-65 y.","direct migration background","69","0.0757410712413487","0.0624355542749868","0.0890465882077107","4"
"Divorced","1993","35-65 y.","indirect migration background","4","","","","4"
"Divorced","1993","66 and older","direct migration background","4","","","","4"
"Divorced","1993","66 and older","indirect migration background","","","","","4"
"Divorced","1993","66 and older","no migration background","44","0.0400965393552504","0.0295010156405079","0.0506920630699928","4"
"Married","1993","16-34 y.","no migration background","1474","0.363314162139828","0.347730459783516","0.37889786449614","1"
"Married","1993","16-34 y.","direct migration background","497","0.561872219072993","0.527703810047419","0.596040628098568","1"
"Married","1993","16-34 y.","indirect migration background","71","0.125417765969051","0.0945070793572387","0.156328452580864","1"
"Married","1993","35-65 y.","no migration background","4236","0.760835663485452","0.749222484298321","0.772448842672583","1"
"Married","1993","35-65 y.","direct migration background","1297","0.792363963657839","0.771966182553285","0.812761744762393","1"
"Married","1993","66 and older","direct migration background","102","0.583756715642989","0.506650776790279","0.6608626544957","1"
"Married","1993","66 and older","indirect migration background","2","","","","1"
"Married","1993","35-65 y.","indirect migration background","21","","","","1"
"Married","1993","66 and older","no migration background","690","0.443728089178311","0.416895830653566","0.470560347703056","1"
"Married, but separated","1993","16-34 y.","no migration background","66","0.0187645804991073","0.0143679200729421","0.0231612409252724","2"
"Married, but separated","1993","16-34 y.","indirect migration background","9","","","","2"
"Married, but separated","1993","35-65 y.","no migration background","98","0.0251055754440396","0.0208464407958633","0.0293647100922159","2"
"Married, but separated","1993","35-65 y.","direct migration background","64","0.0448553696727536","0.0344463220989263","0.0552644172465808","2"
"Married, but separated","1993","35-65 y.","indirect migration background","1","","","","2"
"Married, but separated","1993","66 and older","direct migration background","3","","","","2"
"Married, but separated","1993","66 and older","indirect migration background","","","","","2"
"Married, but separated","1993","16-34 y.","direct migration background","27","","","","2"
"Married, but separated","1993","66 and older","no migration background","11","","","","2"
"Single","1993","16-34 y.","direct migration background","272","0.382970829134642","0.349494234208134","0.41644742406115","3"
"Single","1993","16-34 y.","no migration background","2001","0.579226513766217","0.563230370467951","0.595222657064484","3"
"Single","1993","16-34 y.","indirect migration background","359","0.843701682660685","0.809809432352141","0.877593932969229","3"
"Single","1993","35-65 y.","no migration background","255","0.0707553166279813","0.0637745668936035","0.0777360663623591","3"
"Single","1993","35-65 y.","direct migration background","45","0.0458376925068009","0.0353206965780392","0.0563546884355626","3"
"Single","1993","35-65 y.","indirect migration background","2","","","","3"
"Single","1993","66 and older","indirect migration background","1","","","","3"
"Single","1993","66 and older","no migration background","60","0.0564646287627188","0.0439987604455875","0.06893049707985","3"
"Single","1993","66 and older","direct migration background","5","","","","3"
"Widowed","1993","16-34 y.","no migration background","8","","","","5"
"Widowed","1993","16-34 y.","direct migration background","3","","","","5"
"Widowed","1993","16-34 y.","indirect migration background","","","","","5"
"Widowed","1993","35-65 y.","no migration background","212","0.0524649954885438","0.0463949780605928","0.0585350129164947","5"
"Widowed","1993","35-65 y.","direct migration background","44","0.041201902921258","0.0312067044298656","0.0511971014126503","5"
"Widowed","1993","35-65 y.","indirect migration background","","","","","5"
"Widowed","1993","66 and older","no migration background","512","0.450824317657431","0.423951418667166","0.477697216647697","5"
"Widowed","1993","66 and older","direct migration background","43","0.319848923262299","0.246890841593644","0.392807004930953","5"
"Widowed","1993","66 and older","indirect migration background","1","","","","5"
"Divorced","1994","16-34 y.","no migration background","107","0.0348281496130745","0.0288331797165347","0.0408231195096143","4"
"Divorced","1994","16-34 y.","direct migration background","12","","","","4"
"Divorced","1994","16-34 y.","indirect migration background","2","","","","4"
"Divorced","1994","35-65 y.","no migration background","385","0.0908798492844518","0.0830019183279392","0.0987577802409644","4"
"Divorced","1994","35-65 y.","direct migration background","70","0.0825972988710924","0.0683399258676165","0.0968546718745682","4"
"Divorced","1994","35-65 y.","indirect migration background","5","","","","4"
"Divorced","1994","66 and older","direct migration background","4","","","","4"
"Divorced","1994","66 and older","indirect migration background","","","","","4"
"Divorced","1994","66 and older","no migration background","40","0.0381267042346972","0.027795886676806","0.0484575217925885","4"
"Married","1994","16-34 y.","no migration background","1406","0.359835114382521","0.344141709573813","0.375528519191229","1"
"Married","1994","16-34 y.","direct migration background","488","0.603234342740493","0.568406742218023","0.638061943262963","1"
"Married","1994","16-34 y.","indirect migration background","81","0.129787931780344","0.0991099111494143","0.160465952411274","1"
"Married","1994","35-65 y.","no migration background","4179","0.764740020505661","0.753114867817018","0.776365173194303","1"
"Married","1994","35-65 y.","direct migration background","1224","0.786826446968999","0.765614393241174","0.808038500696824","1"
"Married","1994","66 and older","direct migration background","111","0.552040122098065","0.47793812376745","0.626142120428681","1"
"Married","1994","66 and older","indirect migration background","2","","","","1"
"Married","1994","66 and older","no migration background","679","0.427282812503879","0.400596476763824","0.453969148243933","1"
"Married","1994","35-65 y.","indirect migration background","22","","","","1"
"Married, but separated","1994","16-34 y.","no migration background","76","0.0220495626631381","0.017248052029296","0.0268510732969801","2"
"Married, but separated","1994","16-34 y.","direct migration background","21","","","","2"
"Married, but separated","1994","16-34 y.","indirect migration background","11","","","","2"
"Married, but separated","1994","35-65 y.","no migration background","104","0.0226913421948504","0.0186098995786156","0.0267727848110852","2"
"Married, but separated","1994","35-65 y.","direct migration background","54","0.0445424621309765","0.0338575885711294","0.0552273356908235","2"
"Married, but separated","1994","35-65 y.","indirect migration background","","","","","2"
"Married, but separated","1994","66 and older","direct migration background","4","","","","2"
"Married, but separated","1994","66 and older","indirect migration background","","","","","2"
"Married, but separated","1994","66 and older","no migration background","15","","","","2"
"Single","1994","16-34 y.","no migration background","1999","0.581345708901949","0.565214590033463","0.597476827770436","3"
"Single","1994","16-34 y.","direct migration background","235","0.333049156590824","0.299497453468429","0.366600859713218","3"
"Single","1994","16-34 y.","indirect migration background","367","0.829055383790737","0.794690323194665","0.86342044438681","3"
"Single","1994","35-65 y.","no migration background","256","0.0751115046567962","0.0678877057323211","0.0823353035812712","3"
"Single","1994","35-65 y.","direct migration background","42","0.0482661231016886","0.0371652904834679","0.0593669557199093","3"
"Single","1994","35-65 y.","indirect migration background","1","","","","3"
"Single","1994","66 and older","indirect migration background","1","","","","3"
"Single","1994","66 and older","direct migration background","5","","","","3"
"Single","1994","66 and older","no migration background","60","0.0575148833933879","0.0449549164151562","0.0700748503716196","3"
"Widowed","1994","16-34 y.","no migration background","5","","","","5"
"Widowed","1994","16-34 y.","direct migration background","2","","","","5"
"Widowed","1994","16-34 y.","indirect migration background","","","","","5"
"Widowed","1994","35-65 y.","no migration background","190","0.046577283358241","0.0408016774216323","0.0523528892948497","5"
"Widowed","1994","35-65 y.","direct migration background","42","0.0377676689272435","0.0278940435612762","0.0476412942932109","5"
"Widowed","1994","35-65 y.","indirect migration background","","","","","5"
"Widowed","1994","66 and older","no migration background","526","0.459283835579596","0.432400300127146","0.486167371032046","5"
"Widowed","1994","66 and older","direct migration background","49","0.349899178283519","0.278829089458921","0.420969267108118","5"
"Widowed","1994","66 and older","indirect migration background","1","","","","5"
"Divorced","1995","16-34 y.","no migration background","120","0.0396097638236983","0.0331775164533674","0.0460420111940292","4"
"Divorced","1995","16-34 y.","indirect migration background","4","","","","4"
"Divorced","1995","35-65 y.","direct migration background","77","0.0869966633227258","0.0733815689519695","0.100611757693482","4"
"Divorced","1995","35-65 y.","indirect migration background","5","","","","4"
"Divorced","1995","66 and older","indirect migration background","","","","","4"
"Divorced","1995","16-34 y.","direct migration background","15","","","","4"
"Divorced","1995","35-65 y.","no migration background","418","0.0947908476356952","0.0867906236168907","0.1027910716545","4"
"Divorced","1995","66 and older","no migration background","48","0.046028755862976","0.034698683895903","0.057358827830049","4"
"Divorced","1995","66 and older","direct migration background","3","","","","4"
"Married","1995","16-34 y.","no migration background","1350","0.353606253968648","0.33783935498199","0.369373152955307","1"
"Married","1995","16-34 y.","direct migration background","585","0.563117056178776","0.531442938530944","0.594791173826609","1"
"Married","1995","16-34 y.","indirect migration background","93","0.141712093700749","0.110348830691084","0.173075356710414","1"
"Married","1995","35-65 y.","no migration background","4166","0.754916304708076","0.743168652271011","0.766663957145141","1"
"Married","1995","35-65 y.","direct migration background","1423","0.791852447890544","0.77223958639981","0.811465309381278","1"
"Married","1995","35-65 y.","indirect migration background","22","","","","1"
"Married","1995","66 and older","no migration background","684","0.439674920510353","0.412837777158934","0.466512063861771","1"
"Married","1995","66 and older","direct migration background","137","0.587617720801376","0.521509460451915","0.653725981150837","1"
"Married","1995","66 and older","indirect migration background","3","","","","1"
"Married, but separated","1995","16-34 y.","no migration background","66","0.0202866245349851","0.0156372754229127","0.0249359736470576","2"
"Married, but separated","1995","35-65 y.","no migration background","100","0.0198725948593271","0.0160609447110204","0.0236842450076337","2"
"Married, but separated","1995","35-65 y.","direct migration background","47","0.0345403649585161","0.0257184331360849","0.0433622967809473","2"
"Married, but separated","1995","35-65 y.","indirect migration background","","","","","2"
"Married, but separated","1995","66 and older","direct migration background","4","","","","2"
"Married, but separated","1995","66 and older","indirect migration background","","","","","2"
"Married, but separated","1995","16-34 y.","indirect migration background","3","","","","2"
"Married, but separated","1995","16-34 y.","direct migration background","22","","","","2"
"Married, but separated","1995","66 and older","no migration background","11","","","","2"
"Single","1995","16-34 y.","direct migration background","317","0.39427977094433","0.363072131023498","0.425487410865163","3"
"Single","1995","16-34 y.","no migration background","1991","0.584442709543794","0.568190060055462","0.600695359032126","3"
"Single","1995","16-34 y.","indirect migration background","375","0.838276354156897","0.805164640644228","0.871388067669565","3"
"Single","1995","35-65 y.","no migration background","279","0.0815153093077625","0.0740422224867445","0.0889883961287805","3"
"Single","1995","35-65 y.","direct migration background","50","0.0471485667518214","0.0369090368392058","0.057388096664437","3"
"Single","1995","66 and older","indirect migration background","2","","","","3"
"Single","1995","35-65 y.","indirect migration background","1","","","","3"
"Single","1995","66 and older","no migration background","56","0.05233582527557","0.0402944198692621","0.0643772306818779","3"
"Single","1995","66 and older","direct migration background","7","","","","3"
"Widowed","1995","16-34 y.","no migration background","5","","","","5"
"Widowed","1995","16-34 y.","direct migration background","3","","","","5"
"Widowed","1995","16-34 y.","indirect migration background","","","","","5"
"Widowed","1995","35-65 y.","no migration background","187","0.0489049434891391","0.0430147058118528","0.0547951811664255","5"
"Widowed","1995","35-65 y.","direct migration background","49","0.0394619570763929","0.0300565029280632","0.0488674112247225","5"
"Widowed","1995","66 and older","no migration background","515","0.450689534535697","0.423786697446049","0.477592371625344","5"
"Widowed","1995","66 and older","direct migration background","62","0.331767234198436","0.268534942964593","0.394999525432279","5"
"Widowed","1995","66 and older","indirect migration background","1","","","","5"
"Widowed","1995","35-65 y.","indirect migration background","","","","","5"
"Divorced","1996","16-34 y.","no migration background","117","0.0414137599957734","0.0347380722428691","0.0480894477486777","4"
"Divorced","1996","16-34 y.","indirect migration background","5","","","","4"
"Divorced","1996","35-65 y.","no migration background","410","0.0966716481628891","0.0886156899090838","0.104727606416694","4"
"Divorced","1996","35-65 y.","direct migration background","73","0.0814415402272776","0.0677944042787559","0.0950886761757992","4"
"Divorced","1996","35-65 y.","indirect migration background","4","","","","4"
"Divorced","1996","66 and older","indirect migration background","1","","","","4"
"Divorced","1996","16-34 y.","direct migration background","12","","","","4"
"Divorced","1996","66 and older","no migration background","53","0.0450674110573786","0.0338761561499618","0.0562586659647953","4"
"Divorced","1996","66 and older","direct migration background","5","","","","4"
"Married","1996","16-34 y.","no migration background","1227","0.339959774484628","0.324088673438725","0.355830875530531","1"
"Married","1996","16-34 y.","direct migration background","533","0.563217700888973","0.529775842827869","0.596659558950078","1"
"Married","1996","16-34 y.","indirect migration background","103","0.157086914679708","0.125567763492973","0.188606065866442","1"
"Married","1996","35-65 y.","no migration background","4138","0.738551714921582","0.726572504899002","0.750530924944161","1"
"Married","1996","35-65 y.","direct migration background","1311","0.775740025518525","0.754928730189555","0.796551320847494","1"
"Married","1996","66 and older","indirect migration background","2","","","","1"
"Married","1996","66 and older","direct migration background","149","0.586852905630904","0.523078366209571","0.650627445052237","1"
"Married","1996","35-65 y.","indirect migration background","26","","","","1"
"Married","1996","66 and older","no migration background","717","0.46152212951937","0.434629001430448","0.488415257608291","1"
"Married, but separated","1996","16-34 y.","no migration background","68","0.0201256841787714","0.0154205869521966","0.0248307814053462","2"
"Married, but separated","1996","16-34 y.","indirect migration background","6","","","","2"
"Married, but separated","1996","35-65 y.","no migration background","114","0.0238846580500157","0.0197221517068807","0.0280471643931506","2"
"Married, but separated","1996","35-65 y.","direct migration background","55","0.0440881564900715","0.0338449714313362","0.0543313415488067","2"
"Married, but separated","1996","35-65 y.","indirect migration background","","","","","2"
"Married, but separated","1996","66 and older","direct migration background","5","","","","2"
"Married, but separated","1996","66 and older","indirect migration background","","","","","2"
"Married, but separated","1996","16-34 y.","direct migration background","29","","","","2"
"Married, but separated","1996","66 and older","no migration background","13","","","","2"
"Single","1996","16-34 y.","no migration background","2005","0.595877732326059","0.579436170979506","0.612319293672611","3"
"Single","1996","16-34 y.","direct migration background","270","0.384313749782068","0.351516122563691","0.417111377000446","3"
"Single","1996","16-34 y.","indirect migration background","398","0.819360840649245","0.786036876059758","0.852684805238733","3"
"Single","1996","35-65 y.","no migration background","309","0.0893004493492466","0.0815261867135884","0.0970747119849049","3"
"Single","1996","35-65 y.","direct migration background","53","0.0529581396917286","0.041783949056824","0.0641323303266332","3"
"Single","1996","66 and older","indirect migration background","2","","","","3"
"Single","1996","66 and older","direct migration background","7","","","","3"
"Single","1996","35-65 y.","indirect migration background","1","","","","3"
"Single","1996","66 and older","no migration background","52","0.0504289432983255","0.03862397585394","0.0622339107427109","3"
"Widowed","1996","16-34 y.","no migration background","5","","","","5"
"Widowed","1996","16-34 y.","direct migration background","1","","","","5"
"Widowed","1996","16-34 y.","indirect migration background","","","","","5"
"Widowed","1996","35-65 y.","no migration background","198","0.0515915295162669","0.0455613292058469","0.0576217298266869","5"
"Widowed","1996","35-65 y.","direct migration background","51","0.0457721380723975","0.0353443601339929","0.0561999160108021","5"
"Widowed","1996","66 and older","no migration background","485","0.425114385180599","0.398445507053456","0.451783263307743","5"
"Widowed","1996","66 and older","direct migration background","63","0.319839931664816","0.25943084668816","0.380249016641472","5"
"Widowed","1996","66 and older","indirect migration background","1","","","","5"
"Widowed","1996","35-65 y.","indirect migration background","","","","","5"
"Divorced","1997","16-34 y.","no migration background","118","0.0414200589522498","0.0346369959730745","0.0482031219314251","4"
"Divorced","1997","16-34 y.","direct migration background","9","","","","4"
"Divorced","1997","16-34 y.","indirect migration background","8","","","","4"
"Divorced","1997","35-65 y.","no migration background","425","0.101298530658089","0.0930451959552371","0.109551865360941","4"
"Divorced","1997","35-65 y.","direct migration background","72","0.0811876695781745","0.0672161543518654","0.0951591848044837","4"
"Divorced","1997","35-65 y.","indirect migration background","5","","","","4"
"Divorced","1997","66 and older","indirect migration background","1","","","","4"
"Divorced","1997","66 and older","no migration background","57","0.0491849362844821","0.0376277787744718","0.0607420937944924","4"
"Divorced","1997","66 and older","direct migration background","3","","","","4"
"Married","1997","16-34 y.","no migration background","1129","0.32088477358231","0.304993722875503","0.336775824289116","1"
"Married","1997","16-34 y.","direct migration background","511","0.602426219264374","0.568125319292826","0.636727119235923","1"
"Married","1997","16-34 y.","indirect migration background","106","0.160423103172373","0.129324928674794","0.191521277669952","1"
"Married","1997","35-65 y.","no migration background","4063","0.727552948358165","0.71537445629101","0.73973144042532","1"
"Married","1997","35-65 y.","direct migration background","1233","0.781363560251943","0.7602202533687","0.802506867135186","1"
"Married","1997","66 and older","direct migration background","158","0.565136519062754","0.501754318263913","0.628518719861595","1"
"Married","1997","66 and older","no migration background","752","0.468865903986247","0.442196496586555","0.495535311385938","1"
"Married","1997","66 and older","indirect migration background","3","","","","1"
"Married","1997","35-65 y.","indirect migration background","25","","","","1"
"Married, but separated","1997","16-34 y.","no migration background","61","0.0215609684158731","0.0166166396490059","0.0265052971827402","2"
"Married, but separated","1997","16-34 y.","direct migration background","23","","","","2"
"Married, but separated","1997","16-34 y.","indirect migration background","5","","","","2"
"Married, but separated","1997","35-65 y.","no migration background","134","0.0288681656437461","0.0242881300982948","0.0334482011891975","2"
"Married, but separated","1997","35-65 y.","direct migration background","58","0.0434232952673435","0.0329975681798234","0.0538490223548636","2"
"Married, but separated","1997","35-65 y.","indirect migration background","2","","","","2"
"Married, but separated","1997","66 and older","direct migration background","4","","","","2"
"Married, but separated","1997","66 and older","indirect migration background","","","","","2"
"Married, but separated","1997","66 and older","no migration background","11","","","","2"
"Single","1997","16-34 y.","no migration background","2003","0.614261939673068","0.59769167771485","0.630832201631286","3"
"Single","1997","16-34 y.","direct migration background","238","0.341783590264636","0.308540248772721","0.375026931756551","3"
"Single","1997","16-34 y.","indirect migration background","415","0.817517460634935","0.784788638458314","0.850246282811557","3"
"Single","1997","35-65 y.","no migration background","314","0.0909408362251402","0.0830758909509905","0.09880578149929","3"
"Single","1997","35-65 y.","direct migration background","52","0.0488645860852904","0.0378364186412347","0.059892753529346","3"
"Single","1997","66 and older","indirect migration background","2","","","","3"
"Single","1997","66 and older","direct migration background","6","","","","3"
"Single","1997","66 and older","no migration background","53","0.0539455291113924","0.0418723192816714","0.0660187389411134","3"
"Single","1997","35-65 y.","indirect migration background","1","","","","3"
"Widowed","1997","16-34 y.","no migration background","4","","","","5"
"Widowed","1997","16-34 y.","direct migration background","1","","","","5"
"Widowed","1997","16-34 y.","indirect migration background","1","","","","5"
"Widowed","1997","35-65 y.","no migration background","198","0.0513395191148599","0.0453027931497994","0.0573762450799204","5"
"Widowed","1997","35-65 y.","direct migration background","53","0.0451608888172483","0.0345382747447123","0.0557835028897843","5"
"Widowed","1997","66 and older","no migration background","472","0.419260369098794","0.392889794851152","0.445630943346435","5"
"Widowed","1997","66 and older","direct migration background","64","0.350379760434035","0.289382063305506","0.411377457562564","5"
"Widowed","1997","66 and older","indirect migration background","1","","","","5"
"Widowed","1997","35-65 y.","indirect migration background","","","","","5"
"Divorced","1998","16-34 y.","no migration background","117","0.0358340019813939","0.0297638467228555","0.0419041572399323","4"
"Divorced","1998","16-34 y.","direct migration background","12","","","","4"
"Divorced","1998","16-34 y.","indirect migration background","9","","","","4"
"Divorced","1998","35-65 y.","no migration background","524","0.104783355266039","0.0970561992955213","0.112510511236556","4"
"Divorced","1998","35-65 y.","direct migration background","77","0.0841976242802537","0.0698752408531721","0.0985200077073354","4"
"Divorced","1998","66 and older","indirect migration background","","","","","4"
"Divorced","1998","35-65 y.","indirect migration background","6","","","","4"
"Divorced","1998","66 and older","no migration background","67","0.0454041715954879","0.0352221745942432","0.0555861685967326","4"
"Divorced","1998","66 and older","direct migration background","3","","","","4"
"Married","1998","16-34 y.","no migration background","1192","0.313534641065482","0.298384093978879","0.328685188152085","1"
"Married","1998","16-34 y.","direct migration background","460","0.590286433562656","0.554414807350219","0.626158059775093","1"
"Married","1998","16-34 y.","indirect migration background","110","0.158646809860109","0.128224088952847","0.189069530767372","1"
"Married","1998","35-65 y.","no migration background","4720","0.729693722833594","0.718488826972628","0.740898618694559","1"
"Married","1998","66 and older","indirect migration background","3","","","","1"
"Married","1998","35-65 y.","direct migration background","1209","0.777477069145211","0.756023691658855","0.798930446631567","1"
"Married","1998","35-65 y.","indirect migration background","33","0.684507781378602","0.547196799212636","0.821818763544568","1"
"Married","1998","66 and older","no migration background","910","0.481417263342206","0.456980415872398","0.505854110812014","1"
"Married","1998","66 and older","direct migration background","167","0.559401922416772","0.497984086972019","0.620819757861526","1"
"Married, but separated","1998","16-34 y.","no migration background","48","0.0165695582652727","0.0124008305866728","0.0207382859438726","2"
"Married, but separated","1998","16-34 y.","indirect migration background","10","","","","2"
"Married, but separated","1998","35-65 y.","no migration background","161","0.0311559044092699","0.0267725500270348","0.0355392587915051","2"
"Married, but separated","1998","35-65 y.","direct migration background","58","0.0477135612688584","0.0367192200717984","0.0587079024659184","2"
"Married, but separated","1998","66 and older","direct migration background","5","","","","2"
"Married, but separated","1998","66 and older","indirect migration background","","","","","2"
"Married, but separated","1998","16-34 y.","direct migration background","25","","","","2"
"Married, but separated","1998","66 and older","no migration background","16","","","","2"
"Married, but separated","1998","35-65 y.","indirect migration background","2","","","","2"
"Single","1998","16-34 y.","no migration background","2239","0.631300496422988","0.615545054882359","0.647055937963617","3"
"Single","1998","16-34 y.","indirect migration background","424","0.820541893338275","0.788587900833596","0.852495885842955","3"
"Single","1998","35-65 y.","no migration background","411","0.0915178185478346","0.0842430280572736","0.0987926090383955","3"
"Single","1998","16-34 y.","direct migration background","225","0.342296263150771","0.307686731212081","0.376905795089461","3"
"Single","1998","35-65 y.","direct migration background","47","0.0424007110796212","0.0320076621516798","0.0527937600075626","3"
"Single","1998","35-65 y.","indirect migration background","3","","","","3"
"Single","1998","66 and older","indirect migration background","2","","","","3"
"Single","1998","66 and older","no migration background","66","0.0532148824691282","0.0422370250580726","0.0641927398801838","3"
"Single","1998","66 and older","direct migration background","6","","","","3"
"Widowed","1998","16-34 y.","no migration background","6","","","","5"
"Widowed","1998","16-34 y.","direct migration background","","","","","5"
"Widowed","1998","16-34 y.","indirect migration background","1","","","","5"
"Widowed","1998","35-65 y.","no migration background","219","0.0428491989432632","0.037739786150606","0.0479586117359205","5"
"Widowed","1998","35-65 y.","direct migration background","53","0.0482110342260556","0.0371624138616126","0.0592596545904986","5"
"Widowed","1998","66 and older","no migration background","547","0.408464185638988","0.384423722270794","0.432504649007183","5"
"Widowed","1998","66 and older","direct migration background","70","0.358935150009967","0.299592052969051","0.418278247050883","5"
"Widowed","1998","66 and older","indirect migration background","1","","","","5"
"Widowed","1998","35-65 y.","indirect migration background","","","","","5"
"Divorced","1999","16-34 y.","no migration background","103","0.0364726221561076","0.0301880229642238","0.0427572213479913","4"
"Divorced","1999","16-34 y.","direct migration background","13","","","","4"
"Divorced","1999","16-34 y.","indirect migration background","10","","","","4"
"Divorced","1999","35-65 y.","no migration background","559","0.113142500707687","0.105063122322051","0.121221879093323","4"
"Divorced","1999","35-65 y.","direct migration background","76","0.0843060938777203","0.0693850013160906","0.0992271864393501","4"
"Divorced","1999","66 and older","indirect migration background","1","","","","4"
"Divorced","1999","35-65 y.","indirect migration background","7","","","","4"
"Divorced","1999","66 and older","no migration background","67","0.0474566702959918","0.0368789218560856","0.058034418735898","4"
"Divorced","1999","66 and older","direct migration background","6","","","","4"
"Married","1999","16-34 y.","no migration background","1059","0.29367567602296","0.27840711420901","0.308944237836909","1"
"Married","1999","16-34 y.","direct migration background","414","0.585946975064404","0.547756522830095","0.624137427298713","1"
"Married","1999","16-34 y.","indirect migration background","113","0.146362273145902","0.116901991217219","0.175822555074586","1"
"Married","1999","35-65 y.","no migration background","4544","0.714144136752887","0.702620100130176","0.725668173375597","1"
"Married","1999","66 and older","direct migration background","170","0.590809353509381","0.529615362175421","0.65200334484334","1"
"Married","1999","66 and older","indirect migration background","3","","","","1"
