"pld0043","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Very often","2004","Berlin","in school","","","","","1"
"Very often","2004","Berlin","inadequately","","","","","1"
"Very often","2004","Berlin","general elemantary","","","","","1"
"Very often","2004","Berlin","middle vocational","","","","","1"
"Very often","2004","Berlin","vocational + Abi","","","","","1"
"Very often","2004","Berlin","higher vocational","","","","","1"
"Very often","2004","Berlin","higher education","","","","","1"
"Very often","2004","Brandenburg","in school","","","","","1"
"Very often","2004","Brandenburg","inadequately","","","","","1"
"Very often","2004","Brandenburg","general elemantary","","","","","1"
"Very often","2004","Brandenburg","middle vocational","","","","","1"
"Very often","2004","Brandenburg","vocational + Abi","","","","","1"
"Very often","2004","Brandenburg","higher vocational","","","","","1"
"Very often","2004","Brandenburg","higher education","","","","","1"
"Very often","2004","Mecklenburg-Western Pomerania","in school","","","","","1"
"Very often","2004","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Very often","2004","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Very often","2004","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Very often","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Very often","2004","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Very often","2004","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Very often","2004","Saxony","in school","","","","","1"
"Very often","2004","Saxony","inadequately","","","","","1"
"Very often","2004","Saxony","general elemantary","","","","","1"
"Very often","2004","Saxony","middle vocational","","","","","1"
"Very often","2004","Saxony","vocational + Abi","","","","","1"
"Very often","2004","Saxony","higher vocational","","","","","1"
"Very often","2004","Saxony","higher education","","","","","1"
"Very often","2004","Saxony-Anhalt","in school","","","","","1"
"Very often","2004","Saxony-Anhalt","inadequately","","","","","1"
"Very often","2004","Saxony-Anhalt","general elemantary","","","","","1"
"Very often","2004","Saxony-Anhalt","middle vocational","","","","","1"
"Very often","2004","Saxony-Anhalt","vocational + Abi","","","","","1"
"Very often","2004","Saxony-Anhalt","higher vocational","","","","","1"
"Very often","2004","Saxony-Anhalt","higher education","","","","","1"
"Very often","2004","Thuringia","in school","","","","","1"
"Very often","2004","Thuringia","inadequately","","","","","1"
"Very often","2004","Thuringia","general elemantary","","","","","1"
"Very often","2004","Thuringia","middle vocational","","","","","1"
"Very often","2004","Thuringia","vocational + Abi","","","","","1"
"Very often","2004","Thuringia","higher vocational","","","","","1"
"Very often","2004","Thuringia","higher education","","","","","1"
"Never","2005","Schleswig-Holstein","middle vocational","","","","","5"
"Never","2005","Schleswig-Holstein","general elemantary","","","","","5"
"Never","2005","Schleswig-Holstein","higher vocational","","","","","5"
"Never","2005","Schleswig-Holstein","vocational + Abi","","","","","5"
"Never","2005","Schleswig-Holstein","inadequately","","","","","5"
"Never","2005","Schleswig-Holstein","in school","","","","","5"
"Never","2005","Schleswig-Holstein","higher education","","","","","5"
"Never","2005","Hamburg","in school","","","","","5"
"Never","2005","Hamburg","inadequately","","","","","5"
"Never","2005","Hamburg","general elemantary","","","","","5"
"Never","2005","Hamburg","higher vocational","","","","","5"
"Never","2005","Hamburg","middle vocational","","","","","5"
"Never","2005","Hamburg","higher education","","","","","5"
"Never","2005","Lower Saxony","in school","","","","","5"
"Never","2005","Hamburg","vocational + Abi","","","","","5"
"Never","2005","Lower Saxony","inadequately","","","","","5"
"Never","2005","Lower Saxony","vocational + Abi","","","","","5"
"Never","2005","Lower Saxony","general elemantary","","","","","5"
"Never","2005","Lower Saxony","middle vocational","","","","","5"
"Never","2005","Lower Saxony","higher vocational","","","","","5"
"Never","2005","Lower Saxony","higher education","","","","","5"
"Never","2005","Bremen","in school","","","","","5"
"Never","2005","Bremen","inadequately","","","","","5"
"Never","2005","Bremen","general elemantary","","","","","5"
"Never","2005","Bremen","middle vocational","","","","","5"
"Never","2005","Bremen","vocational + Abi","","","","","5"
"Never","2005","Bremen","higher vocational","","","","","5"
"Never","2005","Bremen","higher education","","","","","5"
"Never","2005","North Rhine-Westphalia","in school","","","","","5"
"Never","2005","North Rhine-Westphalia","inadequately","","","","","5"
"Never","2005","North Rhine-Westphalia","general elemantary","","","","","5"
"Never","2005","North Rhine-Westphalia","middle vocational","","","","","5"
"Never","2005","North Rhine-Westphalia","vocational + Abi","","","","","5"
"Never","2005","North Rhine-Westphalia","higher vocational","","","","","5"
"Never","2005","North Rhine-Westphalia","higher education","","","","","5"
"Never","2005","Hesse","in school","","","","","5"
"Never","2005","Hesse","inadequately","","","","","5"
"Never","2005","Hesse","general elemantary","","","","","5"
"Never","2005","Hesse","middle vocational","","","","","5"
"Never","2005","Hesse","vocational + Abi","","","","","5"
"Never","2005","Hesse","higher vocational","","","","","5"
"Never","2005","Hesse","higher education","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","in school","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","inadequately","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","general elemantary","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","middle vocational","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","higher vocational","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","higher education","","","","","5"
"Never","2005","Baden-Württemberg","in school","","","","","5"
"Never","2005","Baden-Württemberg","inadequately","","","","","5"
"Never","2005","Baden-Württemberg","general elemantary","","","","","5"
"Never","2005","Baden-Württemberg","middle vocational","","","","","5"
"Never","2005","Baden-Württemberg","vocational + Abi","","","","","5"
"Never","2005","Baden-Württemberg","higher vocational","","","","","5"
"Never","2005","Baden-Württemberg","higher education","","","","","5"
"Never","2005","Bavaria","in school","","","","","5"
"Never","2005","Bavaria","inadequately","","","","","5"
"Never","2005","Bavaria","general elemantary","","","","","5"
"Never","2005","Bavaria","middle vocational","","","","","5"
"Never","2005","Bavaria","vocational + Abi","","","","","5"
"Never","2005","Bavaria","higher vocational","","","","","5"
"Never","2005","Bavaria","higher education","","","","","5"
"Never","2005","Berlin","in school","","","","","5"
"Never","2005","Berlin","inadequately","","","","","5"
"Never","2005","Berlin","general elemantary","","","","","5"
"Never","2005","Berlin","middle vocational","","","","","5"
"Never","2005","Berlin","vocational + Abi","","","","","5"
"Never","2005","Berlin","higher vocational","","","","","5"
"Never","2005","Berlin","higher education","","","","","5"
"Never","2005","Brandenburg","in school","","","","","5"
"Never","2005","Brandenburg","inadequately","","","","","5"
"Never","2005","Brandenburg","general elemantary","","","","","5"
"Never","2005","Brandenburg","middle vocational","","","","","5"
"Never","2005","Brandenburg","vocational + Abi","","","","","5"
"Never","2005","Brandenburg","higher vocational","","","","","5"
"Never","2005","Brandenburg","higher education","","","","","5"
"Never","2005","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","2005","Mecklenburg-Western Pomerania","inadequately","","","","","5"
"Never","2005","Mecklenburg-Western Pomerania","general elemantary","","","","","5"
"Never","2005","Mecklenburg-Western Pomerania","middle vocational","","","","","5"
"Never","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","2005","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Never","2005","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","2005","Saxony","in school","","","","","5"
"Never","2005","Saxony","inadequately","","","","","5"
"Never","2005","Saxony","general elemantary","","","","","5"
"Never","2005","Saxony","middle vocational","","","","","5"
"Never","2005","Saxony","vocational + Abi","","","","","5"
"Never","2005","Saxony","higher vocational","","","","","5"
"Never","2005","Saxony","higher education","","","","","5"
"Never","2005","Saxony-Anhalt","in school","","","","","5"
"Never","2005","Saxony-Anhalt","inadequately","","","","","5"
"Never","2005","Saxony-Anhalt","general elemantary","","","","","5"
"Never","2005","Saxony-Anhalt","middle vocational","","","","","5"
"Never","2005","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","2005","Saxony-Anhalt","higher vocational","","","","","5"
"Never","2005","Saxony-Anhalt","higher education","","","","","5"
"Never","2005","Thuringia","in school","","","","","5"
"Never","2005","Thuringia","inadequately","","","","","5"
"Never","2005","Thuringia","general elemantary","","","","","5"
"Never","2005","Thuringia","middle vocational","","","","","5"
"Never","2005","Thuringia","vocational + Abi","","","","","5"
"Never","2005","Thuringia","higher vocational","","","","","5"
"Never","2005","Thuringia","higher education","","","","","5"
"Often","2005","Hesse","higher vocational","","","","","2"
"Often","2005","Hesse","vocational + Abi","","","","","2"
"Often","2005","Schleswig-Holstein","inadequately","","","","","2"
"Often","2005","Schleswig-Holstein","general elemantary","","","","","2"
"Often","2005","Hesse","middle vocational","","","","","2"
"Often","2005","Schleswig-Holstein","vocational + Abi","","","","","2"
"Often","2005","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Often","2005","Schleswig-Holstein","higher vocational","","","","","2"
"Often","2005","Schleswig-Holstein","middle vocational","","","","","2"
"Often","2005","Hesse","higher education","","","","","2"
"Often","2005","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Often","2005","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"Often","2005","Hamburg","general elemantary","","","","","2"
"Often","2005","Schleswig-Holstein","higher education","","","","","2"
"Often","2005","Hamburg","middle vocational","","","","","2"
"Often","2005","Hamburg","inadequately","","","","","2"
"Often","2005","Hesse","inadequately","","","","","2"
"Often","2005","Hesse","general elemantary","","","","","2"
"Often","2005","Hesse","in school","","","","","2"
"Often","2005","Schleswig-Holstein","in school","","","","","2"
"Often","2005","North Rhine-Westphalia","higher education","","","","","2"
"Often","2005","Hamburg","in school","","","","","2"
"Often","2005","North Rhine-Westphalia","higher vocational","","","","","2"
"Often","2005","Hamburg","vocational + Abi","","","","","2"
"Often","2005","Hamburg","higher vocational","","","","","2"
"Often","2005","Hamburg","higher education","","","","","2"
"Often","2005","Lower Saxony","in school","","","","","2"
"Often","2005","Lower Saxony","inadequately","","","","","2"
"Often","2005","Lower Saxony","general elemantary","","","","","2"
"Often","2005","Lower Saxony","middle vocational","","","","","2"
"Often","2005","Lower Saxony","vocational + Abi","","","","","2"
"Often","2005","Bremen","higher vocational","","","","","2"
"Often","2005","Bremen","higher education","","","","","2"
"Often","2005","North Rhine-Westphalia","in school","","","","","2"
"Often","2005","North Rhine-Westphalia","inadequately","","","","","2"
"Often","2005","North Rhine-Westphalia","general elemantary","","","","","2"
"Often","2005","North Rhine-Westphalia","middle vocational","","","","","2"
"Often","2005","North Rhine-Westphalia","vocational + Abi","","","","","2"
"Often","2005","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"Often","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Often","2005","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Often","2005","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"Often","2005","Baden-Württemberg","in school","","","","","2"
"Often","2005","Baden-Württemberg","inadequately","","","","","2"
"Often","2005","Baden-Württemberg","general elemantary","","","","","2"
"Often","2005","Baden-Württemberg","middle vocational","","","","","2"
"Often","2005","Baden-Württemberg","vocational + Abi","","","","","2"
"Often","2005","Baden-Württemberg","higher vocational","","","","","2"
"Often","2005","Baden-Württemberg","higher education","","","","","2"
"Often","2005","Bavaria","in school","","","","","2"
"Often","2005","Brandenburg","higher education","","","","","2"
"Often","2005","Mecklenburg-Western Pomerania","in school","","","","","2"
"Often","2005","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Often","2005","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Often","2005","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Often","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Often","2005","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Often","2005","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Often","2005","Saxony","in school","","","","","2"
"Often","2005","Saxony","inadequately","","","","","2"
"Often","2005","Saxony","general elemantary","","","","","2"
"Often","2005","Saxony","middle vocational","","","","","2"
"Often","2005","Saxony","vocational + Abi","","","","","2"
"Often","2005","Lower Saxony","higher vocational","","","","","2"
"Often","2005","Lower Saxony","higher education","","","","","2"
"Often","2005","Bremen","in school","","","","","2"
"Often","2005","Bremen","inadequately","","","","","2"
"Often","2005","Bremen","general elemantary","","","","","2"
"Often","2005","Bremen","middle vocational","","","","","2"
"Often","2005","Bremen","vocational + Abi","","","","","2"
"Often","2005","Bavaria","inadequately","","","","","2"
"Often","2005","Bavaria","general elemantary","","","","","2"
"Often","2005","Bavaria","middle vocational","","","","","2"
"Often","2005","Bavaria","vocational + Abi","","","","","2"
"Often","2005","Bavaria","higher vocational","","","","","2"
"Often","2005","Bavaria","higher education","","","","","2"
"Often","2005","Berlin","in school","","","","","2"
"Often","2005","Berlin","inadequately","","","","","2"
"Often","2005","Berlin","general elemantary","","","","","2"
"Often","2005","Berlin","middle vocational","","","","","2"
"Often","2005","Berlin","vocational + Abi","","","","","2"
"Often","2005","Berlin","higher vocational","","","","","2"
"Often","2005","Berlin","higher education","","","","","2"
"Often","2005","Brandenburg","in school","","","","","2"
"Often","2005","Brandenburg","inadequately","","","","","2"
"Often","2005","Brandenburg","general elemantary","","","","","2"
"Often","2005","Brandenburg","middle vocational","","","","","2"
"Often","2005","Brandenburg","vocational + Abi","","","","","2"
"Often","2005","Brandenburg","higher vocational","","","","","2"
"Often","2005","Saxony","higher vocational","","","","","2"
"Often","2005","Saxony","higher education","","","","","2"
"Often","2005","Saxony-Anhalt","in school","","","","","2"
"Often","2005","Saxony-Anhalt","inadequately","","","","","2"
"Often","2005","Saxony-Anhalt","general elemantary","","","","","2"
"Often","2005","Saxony-Anhalt","middle vocational","","","","","2"
"Often","2005","Saxony-Anhalt","vocational + Abi","","","","","2"
"Often","2005","Saxony-Anhalt","higher vocational","","","","","2"
"Often","2005","Saxony-Anhalt","higher education","","","","","2"
"Often","2005","Thuringia","in school","","","","","2"
"Often","2005","Thuringia","inadequately","","","","","2"
"Often","2005","Thuringia","general elemantary","","","","","2"
"Often","2005","Thuringia","middle vocational","","","","","2"
"Often","2005","Thuringia","vocational + Abi","","","","","2"
"Often","2005","Thuringia","higher vocational","","","","","2"
"Often","2005","Thuringia","higher education","","","","","2"
"Rarely","2005","Hamburg","in school","","","","","4"
"Rarely","2005","Hamburg","inadequately","","","","","4"
"Rarely","2005","Schleswig-Holstein","higher vocational","","","","","4"
"Rarely","2005","Schleswig-Holstein","higher education","","","","","4"
"Rarely","2005","North Rhine-Westphalia","higher vocational","","","","","4"
"Rarely","2005","North Rhine-Westphalia","higher education","","","","","4"
"Rarely","2005","Hesse","in school","","","","","4"
"Rarely","2005","Hesse","inadequately","","","","","4"
"Rarely","2005","Hesse","general elemantary","","","","","4"
"Rarely","2005","Schleswig-Holstein","in school","","","","","4"
"Rarely","2005","Schleswig-Holstein","inadequately","","","","","4"
"Rarely","2005","Schleswig-Holstein","vocational + Abi","","","","","4"
"Rarely","2005","Schleswig-Holstein","general elemantary","","","","","4"
"Rarely","2005","Schleswig-Holstein","middle vocational","","","","","4"
"Rarely","2005","Hamburg","general elemantary","","","","","4"
"Rarely","2005","Hamburg","middle vocational","","","","","4"
"Rarely","2005","Hamburg","vocational + Abi","","","","","4"
"Rarely","2005","Hamburg","higher vocational","","","","","4"
"Rarely","2005","Hamburg","higher education","","","","","4"
"Rarely","2005","Lower Saxony","in school","","","","","4"
"Rarely","2005","Lower Saxony","inadequately","","","","","4"
"Rarely","2005","Lower Saxony","general elemantary","","","","","4"
"Rarely","2005","Lower Saxony","middle vocational","","","","","4"
"Rarely","2005","Lower Saxony","vocational + Abi","","","","","4"
"Rarely","2005","Lower Saxony","higher vocational","","","","","4"
"Rarely","2005","Lower Saxony","higher education","","","","","4"
"Rarely","2005","Bremen","in school","","","","","4"
"Rarely","2005","Bremen","inadequately","","","","","4"
"Rarely","2005","Bremen","general elemantary","","","","","4"
"Rarely","2005","Bremen","middle vocational","","","","","4"
"Rarely","2005","Bremen","vocational + Abi","","","","","4"
"Rarely","2005","Bremen","higher vocational","","","","","4"
"Rarely","2005","Bremen","higher education","","","","","4"
"Rarely","2005","North Rhine-Westphalia","in school","","","","","4"
"Rarely","2005","North Rhine-Westphalia","inadequately","","","","","4"
"Rarely","2005","North Rhine-Westphalia","general elemantary","","","","","4"
"Rarely","2005","North Rhine-Westphalia","middle vocational","","","","","4"
"Rarely","2005","North Rhine-Westphalia","vocational + Abi","","","","","4"
"Rarely","2005","Hesse","middle vocational","","","","","4"
"Rarely","2005","Hesse","vocational + Abi","","","","","4"
"Rarely","2005","Hesse","higher vocational","","","","","4"
"Rarely","2005","Hesse","higher education","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","in school","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","inadequately","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","general elemantary","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","middle vocational","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","higher vocational","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","higher education","","","","","4"
"Rarely","2005","Baden-Württemberg","in school","","","","","4"
"Rarely","2005","Baden-Württemberg","inadequately","","","","","4"
"Rarely","2005","Baden-Württemberg","general elemantary","","","","","4"
"Rarely","2005","Baden-Württemberg","middle vocational","","","","","4"
"Rarely","2005","Baden-Württemberg","vocational + Abi","","","","","4"
"Rarely","2005","Baden-Württemberg","higher vocational","","","","","4"
"Rarely","2005","Baden-Württemberg","higher education","","","","","4"
"Rarely","2005","Bavaria","in school","","","","","4"
"Rarely","2005","Bavaria","inadequately","","","","","4"
"Rarely","2005","Bavaria","general elemantary","","","","","4"
"Rarely","2005","Bavaria","middle vocational","","","","","4"
"Rarely","2005","Bavaria","vocational + Abi","","","","","4"
"Rarely","2005","Bavaria","higher vocational","","","","","4"
"Rarely","2005","Bavaria","higher education","","","","","4"
"Rarely","2005","Berlin","in school","","","","","4"
"Rarely","2005","Berlin","inadequately","","","","","4"
"Rarely","2005","Berlin","general elemantary","","","","","4"
"Rarely","2005","Berlin","middle vocational","","","","","4"
"Rarely","2005","Berlin","vocational + Abi","","","","","4"
"Rarely","2005","Berlin","higher vocational","","","","","4"
"Rarely","2005","Berlin","higher education","","","","","4"
"Rarely","2005","Brandenburg","in school","","","","","4"
"Rarely","2005","Brandenburg","inadequately","","","","","4"
"Rarely","2005","Brandenburg","general elemantary","","","","","4"
"Rarely","2005","Brandenburg","middle vocational","","","","","4"
"Rarely","2005","Brandenburg","vocational + Abi","","","","","4"
"Rarely","2005","Brandenburg","higher vocational","","","","","4"
"Rarely","2005","Brandenburg","higher education","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","in school","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","inadequately","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","general elemantary","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","middle vocational","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","higher vocational","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","higher education","","","","","4"
"Rarely","2005","Saxony","in school","","","","","4"
"Rarely","2005","Saxony-Anhalt","in school","","","","","4"
"Rarely","2005","Saxony-Anhalt","inadequately","","","","","4"
"Rarely","2005","Saxony-Anhalt","general elemantary","","","","","4"
"Rarely","2005","Saxony-Anhalt","middle vocational","","","","","4"
"Rarely","2005","Saxony-Anhalt","vocational + Abi","","","","","4"
"Rarely","2005","Saxony-Anhalt","higher vocational","","","","","4"
"Rarely","2005","Saxony-Anhalt","higher education","","","","","4"
"Rarely","2005","Saxony","inadequately","","","","","4"
"Rarely","2005","Thuringia","higher education","","","","","4"
"Rarely","2005","Thuringia","in school","","","","","4"
"Rarely","2005","Saxony","general elemantary","","","","","4"
"Rarely","2005","Saxony","middle vocational","","","","","4"
"Rarely","2005","Saxony","vocational + Abi","","","","","4"
"Rarely","2005","Saxony","higher vocational","","","","","4"
"Rarely","2005","Saxony","higher education","","","","","4"
"Rarely","2005","Thuringia","inadequately","","","","","4"
"Rarely","2005","Thuringia","general elemantary","","","","","4"
"Rarely","2005","Thuringia","middle vocational","","","","","4"
"Rarely","2005","Thuringia","vocational + Abi","","","","","4"
"Rarely","2005","Thuringia","higher vocational","","","","","4"
"Sometimes","2005","Hamburg","middle vocational","","","","","3"
"Sometimes","2005","Schleswig-Holstein","in school","","","","","3"
"Sometimes","2005","Schleswig-Holstein","inadequately","","","","","3"
"Sometimes","2005","Schleswig-Holstein","general elemantary","","","","","3"
"Sometimes","2005","Schleswig-Holstein","higher vocational","","","","","3"
"Sometimes","2005","Schleswig-Holstein","higher education","","","","","3"
"Sometimes","2005","Hamburg","in school","","","","","3"
"Sometimes","2005","Hamburg","inadequately","","","","","3"
"Sometimes","2005","Hamburg","general elemantary","","","","","3"
"Sometimes","2005","Hamburg","vocational + Abi","","","","","3"
"Sometimes","2005","Hamburg","higher vocational","","","","","3"
"Sometimes","2005","Hamburg","higher education","","","","","3"
"Sometimes","2005","Lower Saxony","in school","","","","","3"
"Sometimes","2005","Lower Saxony","inadequately","","","","","3"
"Sometimes","2005","Schleswig-Holstein","middle vocational","","","","","3"
"Sometimes","2005","Schleswig-Holstein","vocational + Abi","","","","","3"
"Sometimes","2005","Lower Saxony","vocational + Abi","","","","","3"
"Sometimes","2005","Lower Saxony","higher vocational","","","","","3"
"Sometimes","2005","Lower Saxony","higher education","","","","","3"
"Sometimes","2005","Bremen","in school","","","","","3"
"Sometimes","2005","Bremen","inadequately","","","","","3"
"Sometimes","2005","Hesse","higher vocational","","","","","3"
"Sometimes","2005","Hesse","higher education","","","","","3"
"Sometimes","2005","Lower Saxony","general elemantary","","","","","3"
"Sometimes","2005","Lower Saxony","middle vocational","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Sometimes","2005","Baden-Württemberg","in school","","","","","3"
"Sometimes","2005","Baden-Württemberg","inadequately","","","","","3"
"Sometimes","2005","Baden-Württemberg","general elemantary","","","","","3"
"Sometimes","2005","Baden-Württemberg","middle vocational","","","","","3"
"Sometimes","2005","Baden-Württemberg","vocational + Abi","","","","","3"
"Sometimes","2005","Baden-Württemberg","higher vocational","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Sometimes","2005","Baden-Württemberg","higher education","","","","","3"
"Sometimes","2005","Bavaria","in school","","","","","3"
"Sometimes","2005","Hesse","in school","","","","","3"
"Sometimes","2005","Hesse","inadequately","","","","","3"
"Sometimes","2005","Bremen","general elemantary","","","","","3"
"Sometimes","2005","Bremen","middle vocational","","","","","3"
"Sometimes","2005","Bremen","vocational + Abi","","","","","3"
"Sometimes","2005","Bremen","higher vocational","","","","","3"
"Sometimes","2005","Bremen","higher education","","","","","3"
"Sometimes","2005","Hesse","general elemantary","","","","","3"
"Sometimes","2005","Hesse","middle vocational","","","","","3"
"Sometimes","2005","Hesse","vocational + Abi","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","in school","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","inadequately","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","general elemantary","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","middle vocational","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","higher vocational","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","higher education","","","","","3"
"Sometimes","2005","Bavaria","inadequately","","","","","3"
"Sometimes","2005","Bavaria","general elemantary","","","","","3"
"Sometimes","2005","Bavaria","middle vocational","","","","","3"
"Sometimes","2005","Bavaria","vocational + Abi","","","","","3"
"Sometimes","2005","Bavaria","higher vocational","","","","","3"
"Sometimes","2005","Bavaria","higher education","","","","","3"
"Sometimes","2005","Berlin","in school","","","","","3"
"Sometimes","2005","Berlin","inadequately","","","","","3"
"Sometimes","2005","Berlin","general elemantary","","","","","3"
"Sometimes","2005","Berlin","middle vocational","","","","","3"
"Sometimes","2005","Berlin","vocational + Abi","","","","","3"
"Sometimes","2005","Berlin","higher vocational","","","","","3"
"Sometimes","2005","Berlin","higher education","","","","","3"
"Sometimes","2005","Brandenburg","in school","","","","","3"
"Sometimes","2005","Brandenburg","higher education","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","in school","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Sometimes","2005","Saxony","in school","","","","","3"
"Sometimes","2005","Saxony","inadequately","","","","","3"
"Sometimes","2005","Saxony","general elemantary","","","","","3"
"Sometimes","2005","Saxony","middle vocational","","","","","3"
"Sometimes","2005","Saxony","vocational + Abi","","","","","3"
"Sometimes","2005","Saxony","higher vocational","","","","","3"
"Sometimes","2005","Saxony","higher education","","","","","3"
"Sometimes","2005","Saxony-Anhalt","in school","","","","","3"
"Sometimes","2005","Saxony-Anhalt","inadequately","","","","","3"
"Sometimes","2005","Saxony-Anhalt","general elemantary","","","","","3"
"Sometimes","2005","Saxony-Anhalt","middle vocational","","","","","3"
"Sometimes","2005","Saxony-Anhalt","vocational + Abi","","","","","3"
"Sometimes","2005","Saxony-Anhalt","higher vocational","","","","","3"
"Sometimes","2005","Saxony-Anhalt","higher education","","","","","3"
"Sometimes","2005","Thuringia","in school","","","","","3"
"Sometimes","2005","Thuringia","inadequately","","","","","3"
"Sometimes","2005","Brandenburg","inadequately","","","","","3"
"Sometimes","2005","Brandenburg","general elemantary","","","","","3"
"Sometimes","2005","Brandenburg","middle vocational","","","","","3"
"Sometimes","2005","Brandenburg","vocational + Abi","","","","","3"
"Sometimes","2005","Brandenburg","higher vocational","","","","","3"
"Sometimes","2005","Thuringia","general elemantary","","","","","3"
"Sometimes","2005","Thuringia","middle vocational","","","","","3"
"Sometimes","2005","Thuringia","vocational + Abi","","","","","3"
"Sometimes","2005","Thuringia","higher vocational","","","","","3"
"Sometimes","2005","Thuringia","higher education","","","","","3"
"Very often","2005","Schleswig-Holstein","in school","","","","","1"
"Very often","2005","Schleswig-Holstein","inadequately","","","","","1"
"Very often","2005","Schleswig-Holstein","general elemantary","","","","","1"
"Very often","2005","Schleswig-Holstein","middle vocational","","","","","1"
"Very often","2005","Schleswig-Holstein","vocational + Abi","","","","","1"
"Very often","2005","Schleswig-Holstein","higher vocational","","","","","1"
"Very often","2005","Schleswig-Holstein","higher education","","","","","1"
"Very often","2005","Hamburg","in school","","","","","1"
"Very often","2005","Hamburg","inadequately","","","","","1"
"Very often","2005","Hamburg","general elemantary","","","","","1"
"Very often","2005","Hamburg","middle vocational","","","","","1"
"Very often","2005","Hamburg","vocational + Abi","","","","","1"
"Very often","2005","Hamburg","higher vocational","","","","","1"
"Very often","2005","Hamburg","higher education","","","","","1"
