"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1996","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1996","no degree/no degree yet","higher education","","","","","","","","","","",""
"1996","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1996","no degree/no degree yet","in school","","","","","","","","","","",""
"1996","no degree/no degree yet","inadequately","","","","","","","","","","",""
"1996","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"1996","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1996","Other degree","general elemantary","","","","","","","","","","",""
"1996","Other degree","higher education","","","","","","","","","","",""
"1996","Other degree","higher vocational","","","","","","","","","","",""
"1996","Other degree","in school","","","","","","","","","","",""
"1996","Other degree","inadequately","","","","","","","","","","",""
"1996","Other degree","middle vocational","","","","","","","","","","",""
"1996","Other degree","vocational + Abi","","","","","","","","","","",""
"1996","secondary school degree","general elemantary","","","","","","","","","","",""
"1996","secondary school degree","higher education","","","","","","","","","","",""
"1996","secondary school degree","higher vocational","","","","","","","","","","",""
"1996","secondary school degree","in school","","","","","","","","","","",""
"1996","secondary school degree","inadequately","","","","","","","","","","",""
"1996","secondary school degree","middle vocational","","","","","","","","","","",""
"1996","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1997","college entrance qualification","general elemantary","","","","","","","","","","",""
"1997","college entrance qualification","higher education","","","","","","","","","","",""
"1997","college entrance qualification","higher vocational","","","","","","","","","","",""
"1997","college entrance qualification","in school","","","","","","","","","","",""
"1997","college entrance qualification","inadequately","","","","","","","","","","",""
"1997","college entrance qualification","middle vocational","","","","","","","","","","",""
"1997","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"1997","lower secondary degree","general elemantary","","","","","","","","","","",""
"1997","lower secondary degree","higher education","","","","","","","","","","",""
"1997","lower secondary degree","higher vocational","","","","","","","","","","",""
"1997","lower secondary degree","in school","","","","","","","","","","",""
"1997","lower secondary degree","inadequately","","","","","","","","","","",""
"1997","lower secondary degree","middle vocational","","","","","","","","","","",""
"1997","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1997","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1997","no degree/no degree yet","higher education","","","","","","","","","","",""
"1997","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1997","no degree/no degree yet","in school","","","","","","","","","","",""
"1997","no degree/no degree yet","inadequately","","","","","","","","","","",""
"1997","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"1997","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1997","Other degree","general elemantary","","","","","","","","","","",""
"1997","Other degree","higher education","","","","","","","","","","",""
"1997","Other degree","higher vocational","","","","","","","","","","",""
"1997","Other degree","in school","","","","","","","","","","",""
"1997","Other degree","inadequately","","","","","","","","","","",""
"1997","Other degree","middle vocational","","","","","","","","","","",""
"1997","Other degree","vocational + Abi","","","","","","","","","","",""
"1997","secondary school degree","general elemantary","","","","","","","","","","",""
"1997","secondary school degree","higher education","","","","","","","","","","",""
"1997","secondary school degree","higher vocational","","","","","","","","","","",""
"1997","secondary school degree","in school","","","","","","","","","","",""
"1997","secondary school degree","inadequately","","","","","","","","","","",""
"1997","secondary school degree","middle vocational","","","","","","","","","","",""
"1997","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1998","college entrance qualification","general elemantary","","","","","","","","","","",""
"1998","college entrance qualification","higher education","","","","","","","","","","",""
"1998","college entrance qualification","higher vocational","","","","","","","","","","",""
"1998","college entrance qualification","in school","","","","","","","","","","",""
"1998","college entrance qualification","inadequately","","","","","","","","","","",""
"1998","college entrance qualification","middle vocational","","","","","","","","","","",""
"1998","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"1998","lower secondary degree","general elemantary","","","","","","","","","","",""
"1998","lower secondary degree","higher education","","","","","","","","","","",""
"1998","lower secondary degree","higher vocational","","","","","","","","","","",""
"1998","lower secondary degree","in school","","","","","","","","","","",""
"1998","lower secondary degree","inadequately","","","","","","","","","","",""
"1998","lower secondary degree","middle vocational","","","","","","","","","","",""
"1998","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1998","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1998","no degree/no degree yet","higher education","","","","","","","","","","",""
"1998","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1998","no degree/no degree yet","in school","","","","","","","","","","",""
"1998","no degree/no degree yet","inadequately","","","","","","","","","","",""
"1998","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"1998","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1998","Other degree","general elemantary","","","","","","","","","","",""
"1998","Other degree","higher education","","","","","","","","","","",""
"1998","Other degree","higher vocational","","","","","","","","","","",""
"1998","Other degree","in school","","","","","","","","","","",""
"1998","Other degree","inadequately","","","","","","","","","","",""
"1998","Other degree","middle vocational","","","","","","","","","","",""
"1998","Other degree","vocational + Abi","","","","","","","","","","",""
"1998","secondary school degree","general elemantary","","","","","","","","","","",""
"1998","secondary school degree","higher education","","","","","","","","","","",""
"1998","secondary school degree","higher vocational","","","","","","","","","","",""
"1998","secondary school degree","in school","","","","","","","","","","",""
"1998","secondary school degree","inadequately","","","","","","","","","","",""
"1998","secondary school degree","middle vocational","","","","","","","","","","",""
"1998","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1999","college entrance qualification","general elemantary","","","","","","","","","","",""
"1999","college entrance qualification","higher education","","","","","","","","","","",""
"1999","college entrance qualification","higher vocational","","","","","","","","","","",""
"1999","college entrance qualification","in school","","","","","","","","","","",""
"1999","college entrance qualification","inadequately","","","","","","","","","","",""
"1999","college entrance qualification","middle vocational","","","","","","","","","","",""
"1999","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"1999","lower secondary degree","general elemantary","","","","","","","","","","",""
"1999","lower secondary degree","higher education","","","","","","","","","","",""
"1999","lower secondary degree","higher vocational","","","","","","","","","","",""
"1999","lower secondary degree","in school","","","","","","","","","","",""
"1999","lower secondary degree","inadequately","","","","","","","","","","",""
"1999","lower secondary degree","middle vocational","","","","","","","","","","",""
"1999","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1999","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1999","no degree/no degree yet","higher education","","","","","","","","","","",""
"1999","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1999","no degree/no degree yet","in school","","","","","","","","","","",""
"1999","no degree/no degree yet","inadequately","","","","","","","","","","",""
"1999","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"1999","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1999","Other degree","general elemantary","","","","","","","","","","",""
"1999","Other degree","higher education","","","","","","","","","","",""
"1999","Other degree","higher vocational","","","","","","","","","","",""
"1999","Other degree","in school","","","","","","","","","","",""
"1999","Other degree","inadequately","","","","","","","","","","",""
"1999","Other degree","middle vocational","","","","","","","","","","",""
"1999","Other degree","vocational + Abi","","","","","","","","","","",""
"1999","secondary school degree","general elemantary","","","","","","","","","","",""
"1999","secondary school degree","higher education","","","","","","","","","","",""
"1999","secondary school degree","higher vocational","","","","","","","","","","",""
"1999","secondary school degree","in school","","","","","","","","","","",""
"1999","secondary school degree","inadequately","","","","","","","","","","",""
"1999","secondary school degree","middle vocational","","","","","","","","","","",""
"1999","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2000","college entrance qualification","general elemantary","","","","","","","","","","",""
"2000","college entrance qualification","higher education","","","","","","","","","","",""
"2000","college entrance qualification","higher vocational","","","","","","","","","","",""
"2000","college entrance qualification","in school","","","","","","","","","","",""
"2000","college entrance qualification","inadequately","","","","","","","","","","",""
"2000","college entrance qualification","middle vocational","","","","","","","","","","",""
"2000","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2000","lower secondary degree","general elemantary","","","","","","","","","","",""
"2000","lower secondary degree","higher education","","","","","","","","","","",""
"2000","lower secondary degree","higher vocational","","","","","","","","","","",""
"2000","lower secondary degree","in school","","","","","","","","","","",""
"2000","lower secondary degree","inadequately","","","","","","","","","","",""
"2000","lower secondary degree","middle vocational","","","","","","","","","","",""
"2000","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2000","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2000","no degree/no degree yet","higher education","","","","","","","","","","",""
"2000","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2000","no degree/no degree yet","in school","","","","","","","","","","",""
"2000","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2000","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2000","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2000","Other degree","general elemantary","","","","","","","","","","",""
"2000","Other degree","higher education","","","","","","","","","","",""
"2000","Other degree","higher vocational","","","","","","","","","","",""
"2000","Other degree","in school","","","","","","","","","","",""
"2000","Other degree","inadequately","","","","","","","","","","",""
"2000","Other degree","middle vocational","","","","","","","","","","",""
"2000","Other degree","vocational + Abi","","","","","","","","","","",""
"2000","secondary school degree","general elemantary","","","","","","","","","","",""
"2000","secondary school degree","higher education","","","","","","","","","","",""
"2000","secondary school degree","higher vocational","","","","","","","","","","",""
"2000","secondary school degree","in school","","","","","","","","","","",""
"2000","secondary school degree","inadequately","","","","","","","","","","",""
"2000","secondary school degree","middle vocational","","","","","","","","","","",""
"2000","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2001","college entrance qualification","general elemantary","","","","","","","","","","",""
"2001","college entrance qualification","higher education","","","","","","","","","","",""
"2001","college entrance qualification","higher vocational","","","","","","","","","","",""
"2001","college entrance qualification","in school","","","","","","","","","","",""
"2001","college entrance qualification","inadequately","","","","","","","","","","",""
"2001","college entrance qualification","middle vocational","","","","","","","","","","",""
"2001","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2001","lower secondary degree","general elemantary","","","","","","","","","","",""
"2001","lower secondary degree","higher education","","","","","","","","","","",""
"2001","lower secondary degree","higher vocational","","","","","","","","","","",""
"2001","lower secondary degree","in school","","","","","","","","","","",""
"2001","lower secondary degree","inadequately","","","","","","","","","","",""
"2001","lower secondary degree","middle vocational","","","","","","","","","","",""
"2001","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2001","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2001","no degree/no degree yet","higher education","","","","","","","","","","",""
"2001","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2001","no degree/no degree yet","in school","","","","","","","","","","",""
"2001","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2001","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2001","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2001","Other degree","general elemantary","","","","","","","","","","",""
"2001","Other degree","higher education","","","","","","","","","","",""
"2001","Other degree","higher vocational","","","","","","","","","","",""
"2001","Other degree","in school","","","","","","","","","","",""
"2001","Other degree","inadequately","","","","","","","","","","",""
"2001","Other degree","middle vocational","","","","","","","","","","",""
"2001","Other degree","vocational + Abi","","","","","","","","","","",""
"2001","secondary school degree","general elemantary","","","","","","","","","","",""
"2001","secondary school degree","higher education","","","","","","","","","","",""
"2001","secondary school degree","higher vocational","","","","","","","","","","",""
"2001","secondary school degree","in school","","","","","","","","","","",""
"2001","secondary school degree","inadequately","","","","","","","","","","",""
"2001","secondary school degree","middle vocational","","","","","","","","","","",""
"2001","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2002","college entrance qualification","general elemantary","","","","","","","","","","",""
"2002","college entrance qualification","higher education","","","","","","","","","","",""
"2002","college entrance qualification","higher vocational","","","","","","","","","","",""
"2002","college entrance qualification","in school","","","","","","","","","","",""
"2002","college entrance qualification","inadequately","","","","","","","","","","",""
"2002","college entrance qualification","middle vocational","","","","","","","","","","",""
"2002","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2002","lower secondary degree","general elemantary","","","","","","","","","","",""
"2002","lower secondary degree","higher education","","","","","","","","","","",""
"2002","lower secondary degree","higher vocational","","","","","","","","","","",""
"2002","lower secondary degree","in school","","","","","","","","","","",""
"2002","lower secondary degree","inadequately","","","","","","","","","","",""
"2002","lower secondary degree","middle vocational","","","","","","","","","","",""
"2002","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2002","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2002","no degree/no degree yet","higher education","","","","","","","","","","",""
"2002","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2002","no degree/no degree yet","in school","","","","","","","","","","",""
"2002","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2002","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2002","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2002","Other degree","general elemantary","","","","","","","","","","",""
"2002","Other degree","higher education","","","","","","","","","","",""
"2002","Other degree","higher vocational","","","","","","","","","","",""
"2002","Other degree","in school","","","","","","","","","","",""
"2002","Other degree","inadequately","","","","","","","","","","",""
"2002","Other degree","middle vocational","","","","","","","","","","",""
"2002","Other degree","vocational + Abi","","","","","","","","","","",""
"2002","secondary school degree","general elemantary","","","","","","","","","","",""
"2002","secondary school degree","higher education","","","","","","","","","","",""
"2002","secondary school degree","higher vocational","","","","","","","","","","",""
"2002","secondary school degree","in school","","","","","","","","","","",""
"2002","secondary school degree","inadequately","","","","","","","","","","",""
"2002","secondary school degree","middle vocational","","","","","","","","","","",""
"2002","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2003","college entrance qualification","general elemantary","","","","","","","","","","",""
"2003","college entrance qualification","higher education","","","","","","","","","","",""
"2003","college entrance qualification","higher vocational","","","","","","","","","","",""
"2003","college entrance qualification","in school","","","","","","","","","","",""
"2003","college entrance qualification","inadequately","","","","","","","","","","",""
"2003","college entrance qualification","middle vocational","","","","","","","","","","",""
"2003","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2003","lower secondary degree","general elemantary","","","","","","","","","","",""
"2003","lower secondary degree","higher education","","","","","","","","","","",""
"2003","lower secondary degree","higher vocational","","","","","","","","","","",""
"2003","lower secondary degree","in school","","","","","","","","","","",""
"2003","lower secondary degree","inadequately","","","","","","","","","","",""
"2003","lower secondary degree","middle vocational","","","","","","","","","","",""
"2003","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2003","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2003","no degree/no degree yet","higher education","","","","","","","","","","",""
"2003","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2003","no degree/no degree yet","in school","","","","","","","","","","",""
"2003","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2003","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2003","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2003","Other degree","general elemantary","","","","","","","","","","",""
"2003","Other degree","higher education","","","","","","","","","","",""
"2003","Other degree","higher vocational","","","","","","","","","","",""
"2003","Other degree","in school","","","","","","","","","","",""
"2003","Other degree","inadequately","","","","","","","","","","",""
"2003","Other degree","middle vocational","","","","","","","","","","",""
"2003","Other degree","vocational + Abi","","","","","","","","","","",""
"2003","secondary school degree","general elemantary","","","","","","","","","","",""
"2003","secondary school degree","higher education","","","","","","","","","","",""
"2003","secondary school degree","higher vocational","","","","","","","","","","",""
"2003","secondary school degree","in school","","","","","","","","","","",""
"2003","secondary school degree","inadequately","","","","","","","","","","",""
"2003","secondary school degree","middle vocational","","","","","","","","","","",""
"2003","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2004","college entrance qualification","general elemantary","","","","","","","","","","",""
"2004","college entrance qualification","higher education","","","","","","","","","","",""
"2004","college entrance qualification","higher vocational","","","","","","","","","","",""
"2004","college entrance qualification","in school","","","","","","","","","","",""
"2004","college entrance qualification","inadequately","","","","","","","","","","",""
"2004","college entrance qualification","middle vocational","","","","","","","","","","",""
"2004","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2004","lower secondary degree","general elemantary","","","","","","","","","","",""
"2004","lower secondary degree","higher education","","","","","","","","","","",""
"2004","lower secondary degree","higher vocational","","","","","","","","","","",""
"2004","lower secondary degree","in school","","","","","","","","","","",""
"2004","lower secondary degree","inadequately","","","","","","","","","","",""
"2004","lower secondary degree","middle vocational","","","","","","","","","","",""
"2004","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2004","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2004","no degree/no degree yet","higher education","","","","","","","","","","",""
"2004","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2004","no degree/no degree yet","in school","","","","","","","","","","",""
"2004","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2004","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2004","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2004","Other degree","general elemantary","","","","","","","","","","",""
"2004","Other degree","higher education","","","","","","","","","","",""
"2004","Other degree","higher vocational","","","","","","","","","","",""
"2004","Other degree","in school","","","","","","","","","","",""
"2004","Other degree","inadequately","","","","","","","","","","",""
"2004","Other degree","middle vocational","","","","","","","","","","",""
"2004","Other degree","vocational + Abi","","","","","","","","","","",""
"2004","secondary school degree","general elemantary","","","","","","","","","","",""
"2004","secondary school degree","higher education","","","","","","","","","","",""
"2004","secondary school degree","higher vocational","","","","","","","","","","",""
"2004","secondary school degree","in school","","","","","","","","","","",""
"2004","secondary school degree","inadequately","","","","","","","","","","",""
"2004","secondary school degree","middle vocational","","","","","","","","","","",""
"2004","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2005","college entrance qualification","general elemantary","","","","","","","","","","",""
"2005","college entrance qualification","higher education","","","","","","","","","","",""
"2005","college entrance qualification","higher vocational","","","","","","","","","","",""
"2005","college entrance qualification","in school","","","","","","","","","","",""
"2005","college entrance qualification","inadequately","","","","","","","","","","",""
"2005","college entrance qualification","middle vocational","","","","","","","","","","",""
"2005","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2005","lower secondary degree","general elemantary","","","","","","","","","","",""
"2005","lower secondary degree","higher education","","","","","","","","","","",""
"2005","lower secondary degree","higher vocational","","","","","","","","","","",""
"2005","lower secondary degree","in school","","","","","","","","","","",""
"2005","lower secondary degree","inadequately","","","","","","","","","","",""
"2005","lower secondary degree","middle vocational","","","","","","","","","","",""
"2005","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2005","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2005","no degree/no degree yet","higher education","","","","","","","","","","",""
"2005","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2005","no degree/no degree yet","in school","","","","","","","","","","",""
"2005","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2005","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2005","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2005","Other degree","general elemantary","","","","","","","","","","",""
"2005","Other degree","higher education","","","","","","","","","","",""
"2005","Other degree","higher vocational","","","","","","","","","","",""
"2005","Other degree","in school","","","","","","","","","","",""
"2005","Other degree","inadequately","","","","","","","","","","",""
"2005","Other degree","middle vocational","","","","","","","","","","",""
"2005","Other degree","vocational + Abi","","","","","","","","","","",""
"2005","secondary school degree","general elemantary","","","","","","","","","","",""
"2005","secondary school degree","higher education","","","","","","","","","","",""
"2005","secondary school degree","higher vocational","","","","","","","","","","",""
"2005","secondary school degree","in school","","","","","","","","","","",""
"2005","secondary school degree","inadequately","","","","","","","","","","",""
"2005","secondary school degree","middle vocational","","","","","","","","","","",""
"2005","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2006","college entrance qualification","general elemantary","","","","","","","","","","",""
"2006","college entrance qualification","higher education","","","","","","","","","","",""
"2006","college entrance qualification","higher vocational","","","","","","","","","","",""
"2006","college entrance qualification","in school","","","","","","","","","","",""
"2006","college entrance qualification","inadequately","","","","","","","","","","",""
"2006","college entrance qualification","middle vocational","","","","","","","","","","",""
"2006","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2006","lower secondary degree","general elemantary","","","","","","","","","","",""
"2006","lower secondary degree","higher education","","","","","","","","","","",""
"2006","lower secondary degree","higher vocational","","","","","","","","","","",""
"2006","lower secondary degree","in school","","","","","","","","","","",""
"2006","lower secondary degree","inadequately","","","","","","","","","","",""
"2006","lower secondary degree","middle vocational","","","","","","","","","","",""
"2006","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2006","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2006","no degree/no degree yet","higher education","","","","","","","","","","",""
"2006","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2006","no degree/no degree yet","in school","","","","","","","","","","",""
"2006","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2006","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2006","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2006","Other degree","general elemantary","","","","","","","","","","",""
"2006","Other degree","higher education","","","","","","","","","","",""
"2006","Other degree","higher vocational","","","","","","","","","","",""
"2006","Other degree","in school","","","","","","","","","","",""
"2006","Other degree","inadequately","","","","","","","","","","",""
"2006","Other degree","middle vocational","","","","","","","","","","",""
"2006","Other degree","vocational + Abi","","","","","","","","","","",""
"2006","secondary school degree","general elemantary","","","","","","","","","","",""
"2006","secondary school degree","higher education","","","","","","","","","","",""
"2006","secondary school degree","higher vocational","","","","","","","","","","",""
"2006","secondary school degree","in school","","","","","","","","","","",""
"2006","secondary school degree","inadequately","","","","","","","","","","",""
"2006","secondary school degree","middle vocational","","","","","","","","","","",""
"2006","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2007","college entrance qualification","general elemantary","","","","","","","","","","",""
"2007","college entrance qualification","higher education","","","","","","","","","","",""
"2007","college entrance qualification","higher vocational","","","","","","","","","","",""
"2007","college entrance qualification","in school","","","","","","","","","","",""
"2007","college entrance qualification","inadequately","","","","","","","","","","",""
"2007","college entrance qualification","middle vocational","","","","","","","","","","",""
"2007","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2007","lower secondary degree","general elemantary","","","","","","","","","","",""
"2007","lower secondary degree","higher education","","","","","","","","","","",""
"2007","lower secondary degree","higher vocational","","","","","","","","","","",""
"2007","lower secondary degree","in school","","","","","","","","","","",""
"2007","lower secondary degree","inadequately","","","","","","","","","","",""
"2007","lower secondary degree","middle vocational","","","","","","","","","","",""
"2007","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2007","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2007","no degree/no degree yet","higher education","","","","","","","","","","",""
"2007","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2007","no degree/no degree yet","in school","","","","","","","","","","",""
"2007","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2007","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2007","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2007","Other degree","general elemantary","","","","","","","","","","",""
"2007","Other degree","higher education","","","","","","","","","","",""
"2007","Other degree","higher vocational","","","","","","","","","","",""
"2007","Other degree","in school","","","","","","","","","","",""
"2007","Other degree","inadequately","","","","","","","","","","",""
"2007","Other degree","middle vocational","","","","","","","","","","",""
"2007","Other degree","vocational + Abi","","","","","","","","","","",""
"2007","secondary school degree","general elemantary","","","","","","","","","","",""
"2007","secondary school degree","higher education","","","","","","","","","","",""
"2007","secondary school degree","higher vocational","","","","","","","","","","",""
"2007","secondary school degree","in school","","","","","","","","","","",""
"2007","secondary school degree","inadequately","","","","","","","","","","",""
"2007","secondary school degree","middle vocational","","","","","","","","","","",""
"2007","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2008","college entrance qualification","general elemantary","","","","","","","","","","",""
"2008","college entrance qualification","higher education","7.49","8","3195","5","7","8","9","7.44","7.54","8","8"
"2008","college entrance qualification","higher vocational","6.95","7","316","5","6","8","9","6.75","7.15","7","8"
"2008","college entrance qualification","in school","","","","","","","","","","",""
"2008","college entrance qualification","inadequately","","","","","","","","","","",""
"2008","college entrance qualification","middle vocational","7.69","8","680","5","7","9","9","7.58","7.8","8","8"
"2008","college entrance qualification","vocational + Abi","7.42","8","933","5","7","8","9","7.32","7.52","8","8"
"2008","lower secondary degree","general elemantary","6.63","7","1283","4","5","8","9","6.52","6.74","7","7"
"2008","lower secondary degree","higher education","6.73","7","175","4","6","8","9","6.47","6.99","7","7"
"2008","lower secondary degree","higher vocational","6.77","7","412","4","5","8","9","6.59","6.95","7","8"
"2008","lower secondary degree","in school","","","","","","","","","","",""
"2008","lower secondary degree","inadequately","","","","","","","","","","",""
"2008","lower secondary degree","middle vocational","6.74","7","4512","4","5","8","9","6.69","6.79","7","7"
"2008","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2008","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2008","no degree/no degree yet","higher education","","","","","","","","","","",""
"2008","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2008","no degree/no degree yet","in school","7.77","8","353","6","7","9","9","7.62","7.92","8","8"
"2008","no degree/no degree yet","inadequately","6.21","6","145","4","5","7","9","5.89","6.53","6","7"
"2008","no degree/no degree yet","middle vocational","7.35","8","40","5","6","8","9","6.85","7.85","7","8"
"2008","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2008","Other degree","general elemantary","6.61","7","244","4","6","8","9","6.36","6.86","7","7"
"2008","Other degree","higher education","6.89","7","175","5","6","8","9","6.64","7.14","7","8"
"2008","Other degree","higher vocational","6.76","7","49","5","6","8","8","6.22","7.3","7","8"
"2008","Other degree","in school","","","","","","","","","","",""
"2008","Other degree","inadequately","7.28","7.58","38","3","7","9","9","6.56","8","7","8"
"2008","Other degree","middle vocational","6.79","7","313","4","5","8","9","6.57","7.01","7","7"
"2008","Other degree","vocational + Abi","6.71","7","110","5","5","8","9","6.4","7.02","7","8"
"2008","secondary school degree","general elemantary","7.24","8","481","5","6","8","9","7.09","7.39","7","8"
"2008","secondary school degree","higher education","6.86","7","607","5","6","8","9","6.72","7","7","7"
"2008","secondary school degree","higher vocational","6.88","7","623","5","6","8","9","6.74","7.02","7","8"
"2008","secondary school degree","in school","","","","","","","","","","",""
"2008","secondary school degree","inadequately","","","","","","","","","","",""
"2008","secondary school degree","middle vocational","7.01","7","4000","5","6","8","9","6.96","7.06","7","8"
"2008","secondary school degree","vocational + Abi","7.08","7","31","5","6","8","9","6.54","7.62","7","8"
"2009","college entrance qualification","general elemantary","","","","","","","","","","",""
"2009","college entrance qualification","higher education","","","","","","","","","","",""
"2009","college entrance qualification","higher vocational","","","","","","","","","","",""
"2009","college entrance qualification","in school","","","","","","","","","","",""
"2009","college entrance qualification","inadequately","","","","","","","","","","",""
"2009","college entrance qualification","middle vocational","","","","","","","","","","",""
"2009","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2009","lower secondary degree","general elemantary","","","","","","","","","","",""
"2009","lower secondary degree","higher education","","","","","","","","","","",""
"2009","lower secondary degree","higher vocational","","","","","","","","","","",""
"2009","lower secondary degree","in school","","","","","","","","","","",""
"2009","lower secondary degree","inadequately","","","","","","","","","","",""
"2009","lower secondary degree","middle vocational","","","","","","","","","","",""
"2009","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2009","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2009","no degree/no degree yet","higher education","","","","","","","","","","",""
"2009","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2009","no degree/no degree yet","in school","","","","","","","","","","",""
"2009","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2009","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2009","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2009","Other degree","general elemantary","","","","","","","","","","",""
"2009","Other degree","higher education","","","","","","","","","","",""
"2009","Other degree","higher vocational","","","","","","","","","","",""
"2009","Other degree","in school","","","","","","","","","","",""
"2009","Other degree","inadequately","","","","","","","","","","",""
