"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","general elemantary","Ostdeutschland, neue Bundeslaender","6.27","6","306","4","5","8","9","10","6.06","6.48","0","10","6","7"
"2008","general elemantary","Westdeutschland, alte Bundeslaender","6.82","7","1702","4","5","8","9","10","6.73","6.91","0","10","7","7"
"2008","higher education","Ostdeutschland, neue Bundeslaender","6.88","7","1241","5","6","8","9","10","6.78","6.98","0","10","7","7"
"2008","higher education","Westdeutschland, alte Bundeslaender","7.47","8","2941","5","7","8","9","10","7.42","7.52","0","10","8","8"
"2008","higher vocational","Ostdeutschland, neue Bundeslaender","6.41","7","374","4","5","8","8","9","6.23","6.59","0","10","7","7"
"2008","higher vocational","Westdeutschland, alte Bundeslaender","7","7","1035","5","6","8","9","10","6.89","7.11","0","10","7","8"
"2008","in school","Ostdeutschland, neue Bundeslaender","7.33","8","82","5","6","8","9","10","6.97","7.69","0","10","8","8"
"2008","in school","Westdeutschland, alte Bundeslaender","7.9","8","271","6","7","9","9","10","7.74","8.06","2","10","8","8"
"2008","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","inadequately","Westdeutschland, alte Bundeslaender","6.29","6","164","4","5","8","9","10","5.98","6.6","1","10","6","7"
"2008","middle vocational","Ostdeutschland, neue Bundeslaender","6.43","7","2507","4","5","8","8","10","6.36","6.5","0","10","7","7"
"2008","middle vocational","Westdeutschland, alte Bundeslaender","7.05","7","7173","5","6","8","9","10","7.01","7.09","0","10","8","8"
"2008","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.25","8","165","4","6","8","9","10","6.99","7.51","2","10","7","8"
"2008","vocational + Abi","Westdeutschland, alte Bundeslaender","7.3","8","926","5","7","8","9","10","7.2","7.4","0","10","8","8"
"2009","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2013","general elemantary","Ostdeutschland, neue Bundeslaender","6.8","7","311","4","5","8","9","10","6.57","7.03","0","10","7","8"
"2013","general elemantary","Westdeutschland, alte Bundeslaender","7.15","8","2585","5","6","8","10","10","7.08","7.22","0","10","8","8"
"2013","higher education","Ostdeutschland, neue Bundeslaender","7.19","8","1301","5","7","8","9","10","7.1","7.28","0","10","8","8"
"2013","higher education","Westdeutschland, alte Bundeslaender","7.8","8","4132","6","7","9","9","10","7.76","7.84","0","10","8","8"
"2013","higher vocational","Ostdeutschland, neue Bundeslaender","6.78","7","378","4","6","8","9","10","6.6","6.96","0","10","7","8"
"2013","higher vocational","Westdeutschland, alte Bundeslaender","7.39","8","997","5","7","8","9","10","7.29","7.49","0","10","8","8"
"2013","in school","Ostdeutschland, neue Bundeslaender","7.84","8","49","7","7","8","9","10","7.45","8.23","4","10","7","8"
"2013","in school","Westdeutschland, alte Bundeslaender","7.88","8","378","6","7","9","10","10","7.74","8.02","3","10","8","8"
"2013","inadequately","Ostdeutschland, neue Bundeslaender","6.32","6","46","5","5","8","9","10","5.7","6.94","0","10","5","7"
"2013","inadequately","Westdeutschland, alte Bundeslaender","6.77","7","441","3","5","8","10","10","6.55","6.99","0","10","7","8"
"2013","middle vocational","Ostdeutschland, neue Bundeslaender","6.81","7","2469","5","5","8","9","10","6.74","6.88","0","10","7","7"
"2013","middle vocational","Westdeutschland, alte Bundeslaender","7.34","8","8501","5","6","8","9","10","7.3","7.38","0","10","8","8"
"2013","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.76","8","215","6","7","9","9","10","7.56","7.96","1","10","8","8"
"2013","vocational + Abi","Westdeutschland, alte Bundeslaender","7.66","8","1462","6","7","9","9","10","7.58","7.74","1","10","8","8"
"2014","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2017","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2017","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2017","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2017","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2017","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2017","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2017","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2018","general elemantary","Ostdeutschland, neue Bundeslaender","6.96","7","395","5","5","8","9","10","6.77","7.15","0","10","7","8"
"2018","general elemantary","Westdeutschland, alte Bundeslaender","7.45","8","2236","5","7","9","9","10","7.38","7.52","0","10","8","8"
"2018","higher education","Ostdeutschland, neue Bundeslaender","7.66","8","1383","6","7","9","9","10","7.58","7.74","0","10","8","8"
"2018","higher education","Westdeutschland, alte Bundeslaender","7.94","8","4906","6","7","9","9","10","7.9","7.98","0","10","8","8"
"2018","higher vocational","Ostdeutschland, neue Bundeslaender","7.28","7","388","5","7","8","9","10","7.13","7.43","1","10","8","8"
"2018","higher vocational","Westdeutschland, alte Bundeslaender","7.56","8","1054","5","7","9","9","10","7.46","7.66","0","10","8","8"
"2018","in school","Ostdeutschland, neue Bundeslaender","7.98","8","58","6","7","9","9","10","7.64","8.32","4","10","8","9"
"2018","in school","Westdeutschland, alte Bundeslaender","7.88","8","287","6","8","9","10","10","7.69","8.07","0","10","8","9"
"2018","inadequately","Ostdeutschland, neue Bundeslaender","6.61","7","58","3","5","9","10","10","6.1","7.12","2","10","7","8"
"2018","inadequately","Westdeutschland, alte Bundeslaender","7.1","7","418","5","6","8","10","10","6.9","7.3","0","10","7","8"
"2018","middle vocational","Ostdeutschland, neue Bundeslaender","7.13","8","2751","5","6","8","9","10","7.07","7.19","0","10","8","8"
"2018","middle vocational","Westdeutschland, alte Bundeslaender","7.54","8","8596","5","7","9","9","10","7.51","7.57","0","10","8","8"
"2018","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.96","8","317","6","7","9","9","10","7.82","8.1","3","10","8","8"
"2018","vocational + Abi","Westdeutschland, alte Bundeslaender","7.73","8","1785","6","7","9","9","10","7.66","7.8","1","10","8","8"
