"pli0081","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","2005","direct migration background","East Germany","","","",""
"Rarely","2005","indirect migration background","West Germany","","","",""
"Rarely","2005","indirect migration background","East Germany","","","",""
"Never","2005","no migration background","West Germany","","","",""
"Never","2005","no migration background","East Germany","","","",""
"Never","2005","direct migration background","West Germany","","","",""
"Never","2005","direct migration background","East Germany","","","",""
"Never","2005","indirect migration background","West Germany","","","",""
"Never","2005","indirect migration background","East Germany","","","",""
"Daily","2006","no migration background","West Germany","","","",""
"Daily","2006","no migration background","East Germany","","","",""
"Daily","2006","direct migration background","West Germany","","","",""
"Daily","2006","direct migration background","East Germany","","","",""
"Daily","2006","indirect migration background","West Germany","","","",""
"Daily","2006","indirect migration background","East Germany","","","",""
"Min 1x per week","2006","no migration background","West Germany","","","",""
"Min 1x per week","2006","no migration background","East Germany","","","",""
"Min 1x per week","2006","direct migration background","West Germany","","","",""
"Min 1x per week","2006","direct migration background","East Germany","","","",""
"Min 1x per week","2006","indirect migration background","West Germany","","","",""
"Min 1x per week","2006","indirect migration background","East Germany","","","",""
"Min 1x per month","2006","no migration background","West Germany","","","",""
"Min 1x per month","2006","no migration background","East Germany","","","",""
"Min 1x per month","2006","direct migration background","West Germany","","","",""
"Min 1x per month","2006","direct migration background","East Germany","","","",""
"Min 1x per month","2006","indirect migration background","West Germany","","","",""
"Min 1x per month","2006","indirect migration background","East Germany","","","",""
"Rarely","2006","no migration background","West Germany","","","",""
"Rarely","2006","no migration background","East Germany","","","",""
"Rarely","2006","direct migration background","West Germany","","","",""
"Rarely","2006","direct migration background","East Germany","","","",""
"Rarely","2006","indirect migration background","West Germany","","","",""
"Rarely","2006","indirect migration background","East Germany","","","",""
"Never","2006","no migration background","West Germany","","","",""
"Never","2006","no migration background","East Germany","","","",""
"Never","2006","direct migration background","West Germany","","","",""
"Never","2006","direct migration background","East Germany","","","",""
"Never","2006","indirect migration background","West Germany","","","",""
"Never","2006","indirect migration background","East Germany","","","",""
"Daily","2007","no migration background","West Germany","","","",""
"Daily","2007","no migration background","East Germany","","","",""
"Daily","2007","direct migration background","West Germany","","","",""
"Daily","2007","direct migration background","East Germany","","","",""
"Daily","2007","indirect migration background","West Germany","","","",""
"Daily","2007","indirect migration background","East Germany","","","",""
"Min 1x per week","2007","no migration background","West Germany","","","",""
"Min 1x per week","2007","no migration background","East Germany","","","",""
"Min 1x per week","2007","direct migration background","West Germany","","","",""
"Min 1x per week","2007","direct migration background","East Germany","","","",""
"Min 1x per week","2007","indirect migration background","West Germany","","","",""
"Min 1x per week","2007","indirect migration background","East Germany","","","",""
"Min 1x per month","2007","no migration background","West Germany","","","",""
"Min 1x per month","2007","no migration background","East Germany","","","",""
"Min 1x per month","2007","direct migration background","West Germany","","","",""
"Min 1x per month","2007","direct migration background","East Germany","","","",""
"Min 1x per month","2007","indirect migration background","West Germany","","","",""
"Min 1x per month","2007","indirect migration background","East Germany","","","",""
"Rarely","2007","no migration background","West Germany","","","",""
"Rarely","2007","no migration background","East Germany","","","",""
"Rarely","2007","direct migration background","West Germany","","","",""
"Rarely","2007","direct migration background","East Germany","","","",""
"Rarely","2007","indirect migration background","West Germany","","","",""
"Rarely","2007","indirect migration background","East Germany","","","",""
"Never","2007","no migration background","West Germany","","","",""
"Never","2007","no migration background","East Germany","","","",""
"Never","2007","direct migration background","West Germany","","","",""
"Never","2007","direct migration background","East Germany","","","",""
"Never","2007","indirect migration background","West Germany","","","",""
"Never","2007","indirect migration background","East Germany","","","",""
"Daily","2008","no migration background","West Germany","936","0.0757096252797871","0.0709799663452478","0.0804392842143263"
"Daily","2008","no migration background","East Germany","362","0.0786259125971163","0.0708956220269671","0.0863562031672655"
"Daily","2008","direct migration background","West Germany","190","0.0841549621715331","0.0714318867638639","0.0968780375792023"
"Daily","2008","direct migration background","East Germany","7","","",""
"Daily","2008","indirect migration background","West Germany","62","0.085132174451348","0.0648036971907519","0.105460651711944"
"Daily","2008","indirect migration background","East Germany","3","","",""
"Min 1x per week","2008","no migration background","West Germany","4377","0.35474622358051","0.346192125443884","0.363300321717136"
"Min 1x per week","2008","no migration background","East Germany","1779","0.37863834056518","0.364707430385193","0.392569250745168"
"Min 1x per week","2008","direct migration background","West Germany","831","0.439411664529913","0.416665977590673","0.462157351469152"
"Min 1x per week","2008","direct migration background","East Germany","23","","",""
"Min 1x per week","2008","indirect migration background","West Germany","344","0.440353654821948","0.404192986668702","0.476514322975193"
"Min 1x per week","2008","indirect migration background","East Germany","8","","",""
"Min 1x per month","2008","no migration background","West Germany","3726","0.304873301032395","0.29664250685314","0.31310409521165"
"Min 1x per month","2008","no migration background","East Germany","1548","0.319183135908767","0.305794692318451","0.332571579499083"
"Min 1x per month","2008","direct migration background","West Germany","423","0.231385336026581","0.212058378718726","0.250712293334436"
"Min 1x per month","2008","direct migration background","East Germany","26","","",""
"Min 1x per month","2008","indirect migration background","West Germany","175","0.266480947214188","0.234276370962717","0.298685523465658"
"Min 1x per month","2008","indirect migration background","East Germany","15","","",""
"Rarely","2008","no migration background","West Germany","2721","0.237314019690035","0.229707523713909","0.244920515666161"
"Rarely","2008","no migration background","East Germany","888","0.200155140181826","0.188663521015495","0.211646759348157"
"Rarely","2008","direct migration background","West Germany","314","0.196350270764287","0.178145282978562","0.214555258550012"
"Rarely","2008","direct migration background","East Germany","22","","",""
"Rarely","2008","indirect migration background","West Germany","128","0.186075745911638","0.157728185642084","0.214423306181192"
"Rarely","2008","indirect migration background","East Germany","15","","",""
"Never","2008","no migration background","West Germany","257","0.027356830417273","0.0244403455979046","0.0302733152366415"
"Never","2008","no migration background","East Germany","80","0.02339747074711","0.0190559852869222","0.0277389562072978"
"Never","2008","direct migration background","West Germany","71","0.048697766507686","0.0388337221177319","0.0585618108976401"
"Never","2008","direct migration background","East Germany","2","","",""
"Never","2008","indirect migration background","West Germany","15","","",""
"Never","2008","indirect migration background","East Germany","1","","",""
"Daily","2009","no migration background","West Germany","","","",""
"Daily","2009","no migration background","East Germany","","","",""
"Daily","2009","direct migration background","West Germany","","","",""
"Daily","2009","direct migration background","East Germany","","","",""
"Daily","2009","indirect migration background","West Germany","","","",""
"Daily","2009","indirect migration background","East Germany","","","",""
"Min 1x per week","2009","no migration background","West Germany","","","",""
"Min 1x per week","2009","no migration background","East Germany","","","",""
"Min 1x per week","2009","direct migration background","West Germany","","","",""
"Min 1x per week","2009","direct migration background","East Germany","","","",""
"Min 1x per week","2009","indirect migration background","West Germany","","","",""
"Min 1x per week","2009","indirect migration background","East Germany","","","",""
"Min 1x per month","2009","no migration background","West Germany","","","",""
"Min 1x per month","2009","no migration background","East Germany","","","",""
"Min 1x per month","2009","direct migration background","West Germany","","","",""
"Min 1x per month","2009","direct migration background","East Germany","","","",""
"Min 1x per month","2009","indirect migration background","West Germany","","","",""
"Min 1x per month","2009","indirect migration background","East Germany","","","",""
"Rarely","2009","no migration background","West Germany","","","",""
"Rarely","2009","no migration background","East Germany","","","",""
"Rarely","2009","direct migration background","West Germany","","","",""
"Rarely","2009","direct migration background","East Germany","","","",""
"Rarely","2009","indirect migration background","West Germany","","","",""
"Rarely","2009","indirect migration background","East Germany","","","",""
"Never","2009","no migration background","West Germany","","","",""
"Never","2009","no migration background","East Germany","","","",""
"Never","2009","direct migration background","West Germany","","","",""
"Never","2009","direct migration background","East Germany","","","",""
"Never","2009","indirect migration background","West Germany","","","",""
"Never","2009","indirect migration background","East Germany","","","",""
"Daily","2010","no migration background","West Germany","","","",""
"Daily","2010","no migration background","East Germany","","","",""
"Daily","2010","direct migration background","West Germany","","","",""
"Daily","2010","direct migration background","East Germany","","","",""
"Daily","2010","indirect migration background","West Germany","","","",""
"Daily","2010","indirect migration background","East Germany","","","",""
"Min 1x per week","2010","no migration background","West Germany","","","",""
"Min 1x per week","2010","no migration background","East Germany","","","",""
"Min 1x per week","2010","direct migration background","West Germany","","","",""
"Min 1x per week","2010","direct migration background","East Germany","","","",""
"Min 1x per week","2010","indirect migration background","West Germany","","","",""
"Min 1x per week","2010","indirect migration background","East Germany","","","",""
"Min 1x per month","2010","no migration background","West Germany","","","",""
"Min 1x per month","2010","no migration background","East Germany","","","",""
"Min 1x per month","2010","direct migration background","West Germany","","","",""
"Min 1x per month","2010","direct migration background","East Germany","","","",""
"Min 1x per month","2010","indirect migration background","West Germany","","","",""
"Min 1x per month","2010","indirect migration background","East Germany","","","",""
"Rarely","2010","no migration background","West Germany","","","",""
"Rarely","2010","no migration background","East Germany","","","",""
"Rarely","2010","direct migration background","West Germany","","","",""
"Rarely","2010","direct migration background","East Germany","","","",""
"Rarely","2010","indirect migration background","West Germany","","","",""
"Rarely","2010","indirect migration background","East Germany","","","",""
"Never","2010","no migration background","West Germany","","","",""
"Never","2010","no migration background","East Germany","","","",""
"Never","2010","direct migration background","West Germany","","","",""
"Never","2010","direct migration background","East Germany","","","",""
"Never","2010","indirect migration background","West Germany","","","",""
"Never","2010","indirect migration background","East Germany","","","",""
"Daily","2011","no migration background","West Germany","","","",""
"Daily","2011","no migration background","East Germany","","","",""
"Daily","2011","direct migration background","West Germany","","","",""
"Daily","2011","direct migration background","East Germany","","","",""
"Daily","2011","indirect migration background","West Germany","","","",""
"Daily","2011","indirect migration background","East Germany","","","",""
"Min 1x per week","2011","no migration background","West Germany","","","",""
"Min 1x per week","2011","no migration background","East Germany","","","",""
"Min 1x per week","2011","direct migration background","West Germany","","","",""
"Min 1x per week","2011","direct migration background","East Germany","","","",""
"Min 1x per week","2011","indirect migration background","West Germany","","","",""
"Min 1x per week","2011","indirect migration background","East Germany","","","",""
"Min 1x per month","2011","no migration background","West Germany","","","",""
"Min 1x per month","2011","no migration background","East Germany","","","",""
"Min 1x per month","2011","direct migration background","West Germany","","","",""
"Min 1x per month","2011","direct migration background","East Germany","","","",""
"Min 1x per month","2011","indirect migration background","West Germany","","","",""
"Min 1x per month","2011","indirect migration background","East Germany","","","",""
"Rarely","2011","no migration background","West Germany","","","",""
"Rarely","2011","no migration background","East Germany","","","",""
"Rarely","2011","direct migration background","West Germany","","","",""
"Rarely","2011","direct migration background","East Germany","","","",""
"Rarely","2011","indirect migration background","West Germany","","","",""
"Rarely","2011","indirect migration background","East Germany","","","",""
"Never","2011","no migration background","West Germany","","","",""
"Never","2011","no migration background","East Germany","","","",""
"Never","2011","direct migration background","West Germany","","","",""
"Never","2011","direct migration background","East Germany","","","",""
"Never","2011","indirect migration background","West Germany","","","",""
"Never","2011","indirect migration background","East Germany","","","",""
"Daily","2012","no migration background","West Germany","","","",""
"Daily","2012","no migration background","East Germany","","","",""
"Daily","2012","direct migration background","West Germany","","","",""
"Daily","2012","direct migration background","East Germany","","","",""
"Daily","2012","indirect migration background","West Germany","","","",""
"Daily","2012","indirect migration background","East Germany","","","",""
"Min 1x per week","2012","no migration background","West Germany","","","",""
"Min 1x per week","2012","no migration background","East Germany","","","",""
"Min 1x per week","2012","direct migration background","West Germany","","","",""
"Min 1x per week","2012","direct migration background","East Germany","","","",""
"Min 1x per week","2012","indirect migration background","West Germany","","","",""
"Min 1x per week","2012","indirect migration background","East Germany","","","",""
"Min 1x per month","2012","no migration background","West Germany","","","",""
"Min 1x per month","2012","no migration background","East Germany","","","",""
"Min 1x per month","2012","direct migration background","West Germany","","","",""
"Min 1x per month","2012","direct migration background","East Germany","","","",""
"Min 1x per month","2012","indirect migration background","West Germany","","","",""
"Min 1x per month","2012","indirect migration background","East Germany","","","",""
"Rarely","2012","no migration background","West Germany","","","",""
"Rarely","2012","no migration background","East Germany","","","",""
"Rarely","2012","direct migration background","West Germany","","","",""
"Rarely","2012","direct migration background","East Germany","","","",""
"Rarely","2012","indirect migration background","West Germany","","","",""
"Rarely","2012","indirect migration background","East Germany","","","",""
"Never","2012","no migration background","West Germany","","","",""
"Never","2012","no migration background","East Germany","","","",""
"Never","2012","direct migration background","West Germany","","","",""
"Never","2012","direct migration background","East Germany","","","",""
"Never","2012","indirect migration background","West Germany","","","",""
"Never","2012","indirect migration background","East Germany","","","",""
"Daily","2013","no migration background","West Germany","1262","0.0749153588934384","0.0708581350859161","0.0789725827009606"
"Daily","2013","no migration background","East Germany","453","0.0822689620841244","0.0750203598056481","0.0895175643626007"
"Daily","2013","direct migration background","West Germany","205","0.0804175291551228","0.0698085371925449","0.0910265211177006"
"Daily","2013","direct migration background","East Germany","13","","",""
"Daily","2013","indirect migration background","West Germany","101","0.078844962854395","0.0629622797935075","0.0947276459152825"
"Daily","2013","indirect migration background","East Germany","7","","",""
"Min 1x per week","2013","no migration background","West Germany","6039","0.354706623556472","0.34733325316666","0.362079993946284"
"Min 1x per week","2013","no migration background","East Germany","2076","0.361014017017582","0.348343735918506","0.373684298116658"
"Min 1x per week","2013","direct migration background","West Germany","1064","0.401331145480669","0.38220849089333","0.420453800068007"
"Min 1x per week","2013","direct migration background","East Germany","49","0.366322781773741","0.285645024198483","0.447000539348999"
"Min 1x per week","2013","indirect migration background","West Germany","456","0.368912961500573","0.340476397788041","0.397349525213106"
"Min 1x per week","2013","indirect migration background","East Germany","21","","",""
"Min 1x per month","2013","no migration background","West Germany","4940","0.303106883781371","0.296023613971467","0.310190153591275"
"Min 1x per month","2013","no migration background","East Germany","1835","0.332265759883049","0.319839993901937","0.344691525864162"
"Min 1x per month","2013","direct migration background","West Germany","614","0.258549368988279","0.241468251637676","0.275630486338883"
"Min 1x per month","2013","direct migration background","East Germany","30","0.210753590873141","0.142459739314931","0.279047442431351"
"Min 1x per month","2013","indirect migration background","West Germany","307","0.316437589586745","0.28902792963524","0.34384724953825"
"Min 1x per month","2013","indirect migration background","East Germany","31","0.32024657723625","0.215350500614473","0.425142653858027"
"Rarely","2013","no migration background","West Germany","3526","0.23527649088262","0.228739253048199","0.24181372871704"
"Rarely","2013","no migration background","East Germany","1035","0.20060886334779","0.190044744581403","0.211172982114178"
"Rarely","2013","direct migration background","West Germany","524","0.199233028139314","0.183650527273286","0.214815529005343"
"Rarely","2013","direct migration background","East Germany","38","0.259303813702618","0.185917966245222","0.332689661160013"
"Rarely","2013","indirect migration background","West Germany","218","0.209567900404035","0.185581493703399","0.233554307104672"
"Rarely","2013","indirect migration background","East Germany","14","","",""
"Never","2013","no migration background","West Germany","406","0.0319946428860988","0.0292823891776873","0.0347068965945103"
"Never","2013","no migration background","East Germany","121","0.0238423976674534","0.0198178832618922","0.0278669120730147"
"Never","2013","direct migration background","West Germany","117","0.0604689282366148","0.0511701663891726","0.069767690084057"
"Never","2013","direct migration background","East Germany","7","","",""
"Never","2013","indirect migration background","West Germany","24","","",""
"Never","2013","indirect migration background","East Germany","3","","",""
"Daily","2014","no migration background","West Germany","","","",""
"Daily","2014","no migration background","East Germany","","","",""
"Daily","2014","direct migration background","West Germany","","","",""
"Daily","2014","direct migration background","East Germany","","","",""
"Daily","2014","indirect migration background","West Germany","","","",""
"Daily","2014","indirect migration background","East Germany","","","",""
"Min 1x per week","2014","no migration background","West Germany","","","",""
"Min 1x per week","2014","no migration background","East Germany","","","",""
"Min 1x per week","2014","direct migration background","West Germany","","","",""
"Min 1x per week","2014","direct migration background","East Germany","","","",""
"Min 1x per week","2014","indirect migration background","West Germany","","","",""
"Min 1x per week","2014","indirect migration background","East Germany","","","",""
"Min 1x per month","2014","no migration background","West Germany","","","",""
"Min 1x per month","2014","no migration background","East Germany","","","",""
"Min 1x per month","2014","direct migration background","West Germany","","","",""
"Min 1x per month","2014","direct migration background","East Germany","","","",""
"Min 1x per month","2014","indirect migration background","West Germany","","","",""
"Min 1x per month","2014","indirect migration background","East Germany","","","",""
"Rarely","2014","no migration background","West Germany","","","",""
"Rarely","2014","no migration background","East Germany","","","",""
"Rarely","2014","direct migration background","West Germany","","","",""
"Rarely","2014","direct migration background","East Germany","","","",""
"Rarely","2014","indirect migration background","West Germany","","","",""
"Rarely","2014","indirect migration background","East Germany","","","",""
"Never","2014","no migration background","West Germany","","","",""
"Never","2014","no migration background","East Germany","","","",""
"Never","2014","direct migration background","West Germany","","","",""
"Never","2014","direct migration background","East Germany","","","",""
"Never","2014","indirect migration background","West Germany","","","",""
"Never","2014","indirect migration background","East Germany","","","",""
"Daily","2015","no migration background","West Germany","","","",""
"Daily","2015","no migration background","East Germany","","","",""
"Daily","2015","direct migration background","West Germany","","","",""
"Daily","2015","direct migration background","East Germany","","","",""
"Daily","2015","indirect migration background","West Germany","","","",""
"Daily","2015","indirect migration background","East Germany","","","",""
"Min 1x per week","2015","no migration background","West Germany","","","",""
"Min 1x per week","2015","no migration background","East Germany","","","",""
"Min 1x per week","2015","direct migration background","West Germany","","","",""
"Min 1x per week","2015","direct migration background","East Germany","","","",""
"Min 1x per week","2015","indirect migration background","West Germany","","","",""
"Min 1x per week","2015","indirect migration background","East Germany","","","",""
"Min 1x per month","2015","no migration background","West Germany","","","",""
"Min 1x per month","2015","no migration background","East Germany","","","",""
"Min 1x per month","2015","direct migration background","West Germany","","","",""
"Min 1x per month","2015","direct migration background","East Germany","","","",""
"Min 1x per month","2015","indirect migration background","West Germany","","","",""
"Min 1x per month","2015","indirect migration background","East Germany","","","",""
"Rarely","2015","no migration background","West Germany","","","",""
"Rarely","2015","no migration background","East Germany","","","",""
"Rarely","2015","direct migration background","West Germany","","","",""
"Rarely","2015","direct migration background","East Germany","","","",""
"Rarely","2015","indirect migration background","West Germany","","","",""
"Rarely","2015","indirect migration background","East Germany","","","",""
"Never","2015","no migration background","West Germany","","","",""
"Never","2015","no migration background","East Germany","","","",""
"Never","2015","direct migration background","West Germany","","","",""
"Never","2015","direct migration background","East Germany","","","",""
"Never","2015","indirect migration background","West Germany","","","",""
"Never","2015","indirect migration background","East Germany","","","",""
"Daily","2016","no migration background","West Germany","","","",""
"Daily","2016","no migration background","East Germany","","","",""
"Daily","2016","direct migration background","West Germany","","","",""
"Daily","2016","direct migration background","East Germany","","","",""
"Daily","2016","indirect migration background","West Germany","","","",""
"Daily","2016","indirect migration background","East Germany","","","",""
"Min 1x per week","2016","no migration background","West Germany","","","",""
"Min 1x per week","2016","no migration background","East Germany","","","",""
"Min 1x per week","2016","direct migration background","West Germany","","","",""
"Min 1x per week","2016","direct migration background","East Germany","","","",""
"Min 1x per week","2016","indirect migration background","West Germany","","","",""
"Min 1x per week","2016","indirect migration background","East Germany","","","",""
"Min 1x per month","2016","no migration background","West Germany","","","",""
"Min 1x per month","2016","no migration background","East Germany","","","",""
"Min 1x per month","2016","direct migration background","West Germany","","","",""
"Min 1x per month","2016","direct migration background","East Germany","","","",""
"Min 1x per month","2016","indirect migration background","West Germany","","","",""
"Min 1x per month","2016","indirect migration background","East Germany","","","",""
"Rarely","2016","no migration background","West Germany","","","",""
"Rarely","2016","no migration background","East Germany","","","",""
"Rarely","2016","direct migration background","West Germany","","","",""
"Rarely","2016","direct migration background","East Germany","","","",""
"Rarely","2016","indirect migration background","West Germany","","","",""
"Rarely","2016","indirect migration background","East Germany","","","",""
"Never","2016","no migration background","West Germany","","","",""
"Never","2016","no migration background","East Germany","","","",""
"Never","2016","direct migration background","West Germany","","","",""
"Never","2016","direct migration background","East Germany","","","",""
"Never","2016","indirect migration background","West Germany","","","",""
"Never","2016","indirect migration background","East Germany","","","",""
"Daily","2017","no migration background","West Germany","","","",""
"Daily","2017","no migration background","East Germany","","","",""
"Daily","2017","direct migration background","West Germany","","","",""
"Daily","2017","direct migration background","East Germany","","","",""
"Daily","2017","indirect migration background","West Germany","","","",""
"Daily","2017","indirect migration background","East Germany","","","",""
"Min 1x per week","2017","no migration background","West Germany","","","",""
"Min 1x per week","2017","no migration background","East Germany","","","",""
"Min 1x per week","2017","direct migration background","West Germany","","","",""
"Min 1x per week","2017","direct migration background","East Germany","","","",""
"Min 1x per week","2017","indirect migration background","West Germany","","","",""
"Min 1x per week","2017","indirect migration background","East Germany","","","",""
"Min 1x per month","2017","no migration background","West Germany","","","",""
"Min 1x per month","2017","no migration background","East Germany","","","",""
"Min 1x per month","2017","direct migration background","West Germany","","","",""
"Min 1x per month","2017","direct migration background","East Germany","","","",""
"Min 1x per month","2017","indirect migration background","West Germany","","","",""
"Min 1x per month","2017","indirect migration background","East Germany","","","",""
"Rarely","2017","no migration background","West Germany","","","",""
"Rarely","2017","no migration background","East Germany","","","",""
"Rarely","2017","direct migration background","West Germany","","","",""
"Rarely","2017","direct migration background","East Germany","","","",""
"Rarely","2017","indirect migration background","West Germany","","","",""
"Rarely","2017","indirect migration background","East Germany","","","",""
"Never","2017","no migration background","West Germany","","","",""
"Never","2017","no migration background","East Germany","","","",""
"Never","2017","direct migration background","West Germany","","","",""
"Never","2017","direct migration background","East Germany","","","",""
"Never","2017","indirect migration background","West Germany","","","",""
"Never","2017","indirect migration background","East Germany","","","",""
"Daily","2018","no migration background","West Germany","","","",""
"Daily","2018","no migration background","East Germany","","","",""
"Daily","2018","direct migration background","West Germany","","","",""
"Daily","2018","direct migration background","East Germany","","","",""
"Daily","2018","indirect migration background","West Germany","","","",""
"Daily","2018","indirect migration background","East Germany","","","",""
"Min 1x per week","2018","no migration background","West Germany","","","",""
"Min 1x per week","2018","no migration background","East Germany","","","",""
"Min 1x per week","2018","direct migration background","West Germany","","","",""
"Min 1x per week","2018","direct migration background","East Germany","","","",""
"Min 1x per week","2018","indirect migration background","West Germany","","","",""
"Min 1x per week","2018","indirect migration background","East Germany","","","",""
"Min 1x per month","2018","no migration background","West Germany","","","",""
"Min 1x per month","2018","no migration background","East Germany","","","",""
"Min 1x per month","2018","direct migration background","West Germany","","","",""
"Min 1x per month","2018","direct migration background","East Germany","","","",""
"Min 1x per month","2018","indirect migration background","West Germany","","","",""
"Min 1x per month","2018","indirect migration background","East Germany","","","",""
"Rarely","2018","no migration background","West Germany","","","",""
"Rarely","2018","no migration background","East Germany","","","",""
"Rarely","2018","direct migration background","West Germany","","","",""
"Rarely","2018","direct migration background","East Germany","","","",""
"Rarely","2018","indirect migration background","West Germany","","","",""
"Rarely","2018","indirect migration background","East Germany","","","",""
"Never","2018","no migration background","West Germany","","","",""
"Never","2018","no migration background","East Germany","","","",""
"Never","2018","direct migration background","West Germany","","","",""
"Never","2018","direct migration background","East Germany","","","",""
"Never","2018","indirect migration background","West Germany","","","",""
"Never","2018","indirect migration background","East Germany","","","",""
"Daily","2019","no migration background","West Germany","987","0.0648761127338022","0.0609393025402669","0.0688129229273376"
"Daily","2019","no migration background","East Germany","371","0.0704077882261898","0.0634131481595845","0.0774024282927951"
"Daily","2019","direct migration background","West Germany","288","0.0820400539361621","0.0730292194120275","0.0910508884602967"
"Daily","2019","direct migration background","East Germany","20","","",""
"Daily","2019","indirect migration background","West Germany","111","0.0648507077132955","0.0526615724473028","0.0770398429792882"
"Daily","2019","indirect migration background","East Germany","11","","",""
"Min 1x per week","2019","no migration background","West Germany","5532","0.354467089615114","0.346821435533271","0.362112743696957"
"Min 1x per week","2019","no migration background","East Germany","1890","0.365863193805501","0.352693986832371","0.37903240077863"
"Min 1x per week","2019","direct migration background","West Germany","1292","0.359135558168954","0.343382949977822","0.374888166360086"
"Min 1x per week","2019","direct migration background","East Germany","81","0.257475721658539","0.207065031781397","0.307886411535681"
"Min 1x per week","2019","indirect migration background","West Germany","628","0.417080824514617","0.392675232636265","0.441486416392969"
"Min 1x per week","2019","indirect migration background","East Germany","46","0.298113673942024","0.220079387284992","0.376147960599055"
"Min 1x per month","2019","no migration background","West Germany","4795","0.317249870042604","0.309811134600756","0.324688605484451"
"Min 1x per month","2019","no migration background","East Germany","1694","0.309545167831228","0.296905419312422","0.322184916350034"
"Min 1x per month","2019","direct migration background","West Germany","838","0.23735475012068","0.22338462073368","0.251324879507681"
"Min 1x per month","2019","direct migration background","East Germany","66","0.206143280224487","0.159503679534668","0.252782880914306"
"Min 1x per month","2019","indirect migration background","West Germany","444","0.275654381999396","0.253537167453715","0.297771596545077"
"Min 1x per month","2019","indirect migration background","East Germany","45","0.392434426247743","0.309135145088285","0.475733707407202"
"Rarely","2019","no migration background","West Germany","3275","0.230351592309606","0.223621681818194","0.237081502801018"
"Rarely","2019","no migration background","East Germany","1050","0.223314650815198","0.211928158774938","0.234701142855458"
"Rarely","2019","direct migration background","West Germany","910","0.259071172100415","0.244685241161315","0.273457103039516"
"Rarely","2019","direct migration background","East Germany","97","0.355780348726387","0.300584408955788","0.410976288496985"
"Rarely","2019","indirect migration background","West Germany","328","0.20733309570489","0.187267376024156","0.227398815385624"
"Rarely","2019","indirect migration background","East Germany","28","","",""
"Never","2019","no migration background","West Germany","448","0.0330553352988745","0.0301978165717333","0.0359128540260157"
"Never","2019","no migration background","East Germany","134","0.0308691993218834","0.0261402717449091","0.0355981268988577"
"Never","2019","direct migration background","West Germany","235","0.0623984656737883","0.0544563485029008","0.0703405828446758"
"Never","2019","direct migration background","East Germany","25","","",""
"Never","2019","indirect migration background","West Germany","57","0.0350809900678015","0.0259743868596678","0.0441875932759352"
"Never","2019","indirect migration background","East Germany","2","","",""
