"pli0081","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","1997","Thuringia","Male","","","","","5"
"Never","1997","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","1997","Saxony","Male","","","","","5"
"Never","1997","Thuringia","Female","","","","","5"
"Never","1997","Brandenburg","Female","","","","","5"
"Never","1997","Saxony","Female","","","","","5"
"Never","1997","Saxony-Anhalt","Male","","","","","5"
"Never","1997","Saxony-Anhalt","Female","","","","","5"
"Never","1997","Schleswig-Holstein","Male","","","","","5"
"Never","1997","Schleswig-Holstein","Female","","","","","5"
"Never","1997","Hamburg","Male","","","","","5"
"Never","1997","Hamburg","Female","","","","","5"
"Never","1997","Lower Saxony","Male","","","","","5"
"Never","1997","Lower Saxony","Female","","","","","5"
"Never","1997","Bremen","Male","","","","","5"
"Never","1997","Bremen","Female","","","","","5"
"Never","1997","North Rhine-Westphalia","Male","","","","","5"
"Never","1997","North Rhine-Westphalia","Female","","","","","5"
"Never","1997","Hesse","Male","","","","","5"
"Never","1997","Hesse","Female","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Never","1997","Baden-Württemberg","Male","","","","","5"
"Never","1997","Baden-Württemberg","Female","","","","","5"
"Never","1997","Bavaria","Male","","","","","5"
"Never","1997","Bavaria","Female","","","","","5"
"Never","1997","Berlin","Male","","","","","5"
"Never","1997","Berlin","Female","","","","","5"
"Never","1997","Brandenburg","Male","","","","","5"
"Rarely","1997","Thuringia","Female","","","","","4"
"Rarely","1997","Schleswig-Holstein","Male","","","","","4"
"Rarely","1997","Schleswig-Holstein","Female","","","","","4"
"Rarely","1997","Hamburg","Male","","","","","4"
"Rarely","1997","Hamburg","Female","","","","","4"
"Rarely","1997","Lower Saxony","Male","","","","","4"
"Rarely","1997","Lower Saxony","Female","","","","","4"
"Rarely","1997","Bremen","Male","","","","","4"
"Rarely","1997","Bremen","Female","","","","","4"
"Rarely","1997","North Rhine-Westphalia","Male","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","1997","Saxony","Male","","","","","4"
"Rarely","1997","Saxony","Female","","","","","4"
"Rarely","1997","Saxony-Anhalt","Male","","","","","4"
"Rarely","1997","Saxony-Anhalt","Female","","","","","4"
"Rarely","1997","Thuringia","Male","","","","","4"
"Rarely","1997","North Rhine-Westphalia","Female","","","","","4"
"Rarely","1997","Hesse","Male","","","","","4"
"Rarely","1997","Hesse","Female","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","1997","Baden-Württemberg","Male","","","","","4"
"Rarely","1997","Baden-Württemberg","Female","","","","","4"
"Rarely","1997","Bavaria","Male","","","","","4"
"Rarely","1997","Brandenburg","Female","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","1997","Brandenburg","Male","","","","","4"
"Rarely","1997","Bavaria","Female","","","","","4"
"Rarely","1997","Berlin","Male","","","","","4"
"Rarely","1997","Berlin","Female","","","","","4"
"Daily","1998","Schleswig-Holstein","Male","11","","","","1"
"Daily","1998","Schleswig-Holstein","Female","9","","","","1"
"Daily","1998","Hamburg","Male","3","","","","1"
"Daily","1998","Hamburg","Female","6","","","","1"
"Daily","1998","Lower Saxony","Male","26","","","","1"
"Daily","1998","Lower Saxony","Female","49","0.0844189086060649","0.0622655959027825","0.106572221309347","1"
"Daily","1998","Bremen","Male","2","","","","1"
"Daily","1998","Bremen","Female","2","","","","1"
"Daily","1998","North Rhine-Westphalia","Male","136","0.0785555929029313","0.0642829338998559","0.0928282519060068","1"
"Daily","1998","North Rhine-Westphalia","Female","165","0.108190381030498","0.0923169007808127","0.124063861280184","1"
"Daily","1998","Hesse","Male","40","0.0897524563057713","0.0637733298495541","0.115731582761989","1"
"Daily","1998","Hesse","Female","47","0.0978278227143525","0.0713336456587219","0.124321999769983","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Male","23","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Female","56","0.124153289662359","0.0925412063807889","0.15576537294393","1"
"Daily","1998","Baden-Württemberg","Male","115","0.105283826838265","0.0850171000988917","0.125550553577639","1"
"Daily","1998","Baden-Württemberg","Female","165","0.126794239165061","0.105443381453886","0.148145096876237","1"
"Daily","1998","Bavaria","Male","52","0.0489941712167063","0.0349463735086459","0.0630419689247666","1"
"Daily","1998","Bavaria","Female","68","0.0683651350513361","0.0524007321774482","0.0843295379252239","1"
"Daily","1998","Berlin","Male","12","","","","1"
"Daily","1998","Berlin","Female","15","","","","1"
"Daily","1998","Brandenburg","Male","17","","","","1"
"Daily","1998","Brandenburg","Female","26","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","Male","17","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","Female","23","","","","1"
"Daily","1998","Saxony","Male","28","","","","1"
"Daily","1998","Saxony","Female","34","0.0516169839908212","0.0341306515982265","0.0691033163834159","1"
"Daily","1998","Saxony-Anhalt","Male","22","","","","1"
"Daily","1998","Saxony-Anhalt","Female","34","0.088375921739961","0.0590960370531327","0.117655806426789","1"
"Daily","1998","Thuringia","Male","27","","","","1"
"Daily","1998","Thuringia","Female","48","0.136853823933981","0.102297547733229","0.171410100134733","1"
"Min 1x per month","1998","Schleswig-Holstein","Female","69","0.337739442993679","0.270135114583237","0.405343771404121","3"
"Min 1x per month","1998","Hamburg","Male","21","","","","3"
"Min 1x per month","1998","Hamburg","Female","23","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Male","59","0.379620516939598","0.304890662702959","0.454350371176236","3"
"Min 1x per month","1998","Lower Saxony","Male","207","0.359442878273566","0.320855191713497","0.398030564833636","3"
"Min 1x per month","1998","Lower Saxony","Female","161","0.275198601995482","0.239610647503411","0.310786556487553","3"
"Min 1x per month","1998","Bremen","Male","16","","","","3"
"Min 1x per month","1998","Bremen","Female","14","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","Male","387","0.288972251649181","0.264925683102931","0.313018820195431","3"
"Min 1x per month","1998","North Rhine-Westphalia","Female","363","0.259950956209292","0.237537041489131","0.282364870929452","3"
"Min 1x per month","1998","Hesse","Male","127","0.30077827157368","0.259095911393737","0.342460631753623","3"
"Min 1x per month","1998","Hesse","Female","124","0.246209889196639","0.207790320089126","0.284629458304152","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Male","108","0.279101835950462","0.234295850587893","0.32390782131303","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Female","90","0.224441880864666","0.184445649288761","0.26443811244057","3"
"Min 1x per month","1998","Baden-Württemberg","Male","217","0.301343545990706","0.271044920871465","0.331642171109946","3"
"Min 1x per month","1998","Baden-Württemberg","Female","198","0.239298191039191","0.211921295335839","0.266675086742543","3"
"Min 1x per month","1998","Bavaria","Male","260","0.298324922082134","0.268549546988329","0.328100297175939","3"
"Min 1x per month","1998","Bavaria","Female","245","0.254173981655194","0.226631898479398","0.281716064830991","3"
"Min 1x per month","1998","Berlin","Male","88","0.348563644226495","0.289495255189424","0.407632033263566","3"
"Min 1x per month","1998","Berlin","Female","108","0.378337369932636","0.321532433745056","0.435142306120216","3"
"Min 1x per month","1998","Brandenburg","Male","113","0.355162969632833","0.30136695250834","0.408958986757326","3"
"Min 1x per month","1998","Brandenburg","Female","115","0.330107903704956","0.278503930894725","0.381711876515186","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Male","78","0.382871332547348","0.315672094647744","0.450070570446951","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Female","65","0.315737760275796","0.252570655346809","0.378904865204784","3"
"Min 1x per month","1998","Saxony","Male","257","0.425709170633255","0.385153416598612","0.466264924667899","3"
"Min 1x per month","1998","Saxony","Female","220","0.330731115095149","0.293547776786458","0.367914453403841","3"
"Min 1x per month","1998","Saxony-Anhalt","Male","110","0.32300038063963","0.272393811142908","0.373606950136352","3"
"Min 1x per month","1998","Saxony-Anhalt","Female","119","0.304579373294907","0.257103985765813","0.352054760824001","3"
"Min 1x per month","1998","Thuringia","Male","108","0.316992900249987","0.26859001043781","0.365395790062163","3"
"Min 1x per month","1998","Thuringia","Female","117","0.280901075553119","0.235712639245087","0.326089511861151","3"
"Min 1x per week","1998","Schleswig-Holstein","Female","74","0.415195604621235","0.344758604045425","0.485632605197044","2"
"Min 1x per week","1998","Schleswig-Holstein","Male","58","0.337458470994236","0.264645742801383","0.410271199187089","2"
"Min 1x per week","1998","Bremen","Male","15","","","","2"
"Min 1x per week","1998","Lower Saxony","Female","242","0.372723854825072","0.334194353846158","0.411253355803986","2"
"Min 1x per week","1998","Hesse","Female","202","0.405902117757573","0.36210816088139","0.449696074633756","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Male","175","0.442983541974955","0.393364824386496","0.492602259563414","2"
"Min 1x per week","1998","Hamburg","Male","21","","","","2"
"Min 1x per week","1998","Hamburg","Female","28","","","","2"
"Min 1x per week","1998","Lower Saxony","Male","212","0.339637383976941","0.301552393464129","0.377722374489752","2"
"Min 1x per week","1998","Hesse","Male","172","0.337929757235111","0.29493783465068","0.380921679819541","2"
"Min 1x per week","1998","Bremen","Female","22","","","","2"
"Min 1x per week","1998","North Rhine-Westphalia","Male","570","0.399468734593894","0.373485634057504","0.425451835130285","2"
"Min 1x per week","1998","North Rhine-Westphalia","Female","697","0.461008347117225","0.435534932240576","0.486481761993874","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Female","192","0.415850106881412","0.368601336622225","0.463098877140599","2"
"Min 1x per week","1998","Baden-Württemberg","Male","388","0.379120506590692","0.347083462947702","0.411157550233682","2"
"Min 1x per week","1998","Baden-Württemberg","Female","419","0.440750500952198","0.408893383381633","0.472607618522764","2"
"Min 1x per week","1998","Bavaria","Male","360","0.372395481335649","0.340933238433352","0.403857724237947","2"
"Min 1x per week","1998","Bavaria","Female","423","0.414247045908147","0.383086903896903","0.445407187919391","2"
"Min 1x per week","1998","Berlin","Male","80","0.297691232566702","0.241011844362597","0.354370620770808","2"
"Min 1x per week","1998","Berlin","Female","87","0.296705593909358","0.243199835526646","0.35021135229207","2"
"Min 1x per week","1998","Brandenburg","Male","122","0.410808150428946","0.355503813441979","0.466112487415913","2"
"Min 1x per week","1998","Brandenburg","Female","126","0.407140520487752","0.353226614445145","0.461054426530359","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Male","66","0.331602912090317","0.266518572151524","0.396687252029109","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Female","90","0.373193812326705","0.307465833411152","0.438921791242259","2"
"Min 1x per week","1998","Saxony","Male","189","0.358384567242887","0.319052924336029","0.397716210149744","2"
"Min 1x per week","1998","Saxony","Female","239","0.40067254760176","0.361943446923878","0.439401648279642","2"
"Min 1x per week","1998","Saxony-Anhalt","Male","141","0.457137728323918","0.403226462146885","0.511048994500951","2"
"Min 1x per week","1998","Saxony-Anhalt","Female","155","0.456648160851399","0.405264396512803","0.508031925189995","2"
"Min 1x per week","1998","Thuringia","Male","142","0.392410977045928","0.341617324038846","0.443204630053011","2"
"Min 1x per week","1998","Thuringia","Female","162","0.449169393926268","0.399157833842314","0.499180954010221","2"
"Never","1998","Thuringia","Female","","","","","5"
"Never","1998","Thuringia","Male","1","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","Female","2","","","","5"
"Never","1998","Saxony","Male","6","","","","5"
"Never","1998","Saxony","Female","7","","","","5"
"Never","1998","Saxony-Anhalt","Male","2","","","","5"
"Never","1998","Saxony-Anhalt","Female","2","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","Male","2","","","","5"
"Never","1998","Schleswig-Holstein","Male","1","","","","5"
"Never","1998","Schleswig-Holstein","Female","3","","","","5"
"Never","1998","North Rhine-Westphalia","Male","39","0.0349412062355622","0.0251996666797285","0.0446827457913958","5"
"Never","1998","Hamburg","Male","1","","","","5"
"Never","1998","Hamburg","Female","1","","","","5"
"Never","1998","Lower Saxony","Male","17","","","","5"
"Never","1998","Lower Saxony","Female","11","","","","5"
"Never","1998","Bremen","Male","3","","","","5"
"Never","1998","Bremen","Female","4","","","","5"
"Never","1998","North Rhine-Westphalia","Female","25","","","","5"
"Never","1998","Hesse","Male","17","","","","5"
"Never","1998","Hesse","Female","16","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","Male","6","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","Female","6","","","","5"
"Never","1998","Baden-Württemberg","Male","13","","","","5"
"Never","1998","Baden-Württemberg","Female","16","","","","5"
"Never","1998","Bavaria","Male","10","","","","5"
"Never","1998","Bavaria","Female","9","","","","5"
"Never","1998","Berlin","Male","11","","","","5"
"Never","1998","Berlin","Female","10","","","","5"
"Never","1998","Brandenburg","Male","2","","","","5"
"Never","1998","Brandenburg","Female","7","","","","5"
"Rarely","1998","North Rhine-Westphalia","Female","221","0.154505143606929","0.136035066409527","0.17297522080433","4"
"Rarely","1998","Hesse","Male","109","0.241209099369484","0.202324331093246","0.280093867645721","4"
"Rarely","1998","Baden-Württemberg","Female","135","0.176688118886648","0.15221478507018","0.201161452703115","4"
"Rarely","1998","Bavaria","Male","225","0.265739673484498","0.236992332685517","0.294487014283479","4"
"Rarely","1998","Schleswig-Holstein","Female","33","0.176417741591285","0.121930629934419","0.230904853248151","4"
"Rarely","1998","Hamburg","Male","22","","","","4"
"Rarely","1998","Schleswig-Holstein","Male","33","0.206903776116896","0.144524873076238","0.269282679157553","4"
"Rarely","1998","Hamburg","Female","27","","","","4"
"Rarely","1998","Lower Saxony","Male","132","0.240046798473693","0.205699209906794","0.274394387040592","4"
"Rarely","1998","North Rhine-Westphalia","Male","233","0.198062214618431","0.176919881116924","0.219204548119938","4"
"Rarely","1998","Hesse","Female","94","0.215673049004703","0.178993749422376","0.25235234858703","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","Male","73","0.206999897097147","0.166529318550821","0.247470475643473","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","Female","74","0.222038820979405","0.182195698236001","0.261881943722808","4"
"Rarely","1998","Baden-Württemberg","Male","148","0.201063471818414","0.174597803554663","0.227529140082165","4"
"Rarely","1998","Lower Saxony","Female","142","0.248690987073721","0.214247292767647","0.283134681379795","4"
"Rarely","1998","Bremen","Male","12","","","","4"
"Rarely","1998","Bremen","Female","10","","","","4"
"Rarely","1998","Thuringia","Female","53","0.133075706586632","0.0989252692511692","0.167226143922095","4"
"Rarely","1998","Mecklenburg-Western Pomerania","Female","28","","","","4"
"Rarely","1998","Saxony","Male","91","0.161079225341929","0.130927631266174","0.191230819417684","4"
"Rarely","1998","Saxony","Female","115","0.204172859160804","0.17231482955654","0.236030888765069","4"
"Rarely","1998","Saxony-Anhalt","Male","53","0.144162570320257","0.106149489786456","0.182175650854058","4"
"Rarely","1998","Saxony-Anhalt","Female","51","0.146029374662602","0.109601312509812","0.182457436815393","4"
"Rarely","1998","Thuringia","Male","77","0.209615530906548","0.167274167131356","0.251956894681741","4"
"Rarely","1998","Bavaria","Female","215","0.247573590167936","0.220271452818357","0.274875727517515","4"
"Rarely","1998","Berlin","Male","59","0.225528579764013","0.173722398930586","0.27733476059744","4"
"Rarely","1998","Berlin","Female","60","0.219504272842563","0.171022797258299","0.267985748426827","4"
"Rarely","1998","Brandenburg","Male","50","0.159651502132824","0.118477079517868","0.200825924747781","4"
"Rarely","1998","Brandenburg","Female","45","0.136025744067996","0.0984061846036657","0.173645303532327","4"
"Rarely","1998","Mecklenburg-Western Pomerania","Male","38","0.175991736353454","0.12334614796447","0.228637324742438","4"
"Daily","1999","Schleswig-Holstein","Male","","","","","1"
"Daily","1999","Schleswig-Holstein","Female","","","","","1"
"Daily","1999","Hamburg","Male","","","","","1"
"Daily","1999","Hamburg","Female","","","","","1"
"Daily","1999","Lower Saxony","Male","","","","","1"
"Daily","1999","Lower Saxony","Female","","","","","1"
"Daily","1999","Bremen","Male","","","","","1"
"Daily","1999","Bremen","Female","","","","","1"
"Daily","1999","North Rhine-Westphalia","Male","","","","","1"
"Daily","1999","North Rhine-Westphalia","Female","","","","","1"
"Daily","1999","Hesse","Male","","","","","1"
"Daily","1999","Hesse","Female","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","1999","Baden-Württemberg","Male","","","","","1"
"Daily","1999","Baden-Württemberg","Female","","","","","1"
"Daily","1999","Bavaria","Male","","","","","1"
"Daily","1999","Bavaria","Female","","","","","1"
"Daily","1999","Berlin","Male","","","","","1"
"Daily","1999","Berlin","Female","","","","","1"
"Daily","1999","Brandenburg","Male","","","","","1"
"Daily","1999","Brandenburg","Female","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","1999","Saxony","Male","","","","","1"
"Daily","1999","Saxony","Female","","","","","1"
"Daily","1999","Saxony-Anhalt","Male","","","","","1"
"Daily","1999","Saxony-Anhalt","Female","","","","","1"
"Daily","1999","Thuringia","Male","","","","","1"
"Daily","1999","Thuringia","Female","","","","","1"
"Min 1x per month","1999","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","1999","Hamburg","Female","","","","","3"
"Min 1x per month","1999","Hamburg","Male","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","1999","Lower Saxony","Male","","","","","3"
"Min 1x per month","1999","Lower Saxony","Female","","","","","3"
"Min 1x per month","1999","Bremen","Male","","","","","3"
"Min 1x per month","1999","Bremen","Female","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","1999","Hesse","Male","","","","","3"
"Min 1x per month","1999","Hesse","Female","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","1999","Bavaria","Male","","","","","3"
"Min 1x per month","1999","Bavaria","Female","","","","","3"
"Min 1x per month","1999","Berlin","Male","","","","","3"
"Min 1x per month","1999","Berlin","Female","","","","","3"
"Min 1x per month","1999","Brandenburg","Male","","","","","3"
"Min 1x per month","1999","Brandenburg","Female","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","1999","Saxony","Male","","","","","3"
"Min 1x per month","1999","Saxony","Female","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","1999","Thuringia","Male","","","","","3"
"Min 1x per month","1999","Thuringia","Female","","","","","3"
"Min 1x per week","1999","Hesse","Male","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","1999","Hesse","Female","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","1999","Bremen","Male","","","","","2"
"Min 1x per week","1999","Hamburg","Male","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","1999","Hamburg","Female","","","","","2"
"Min 1x per week","1999","Lower Saxony","Male","","","","","2"
"Min 1x per week","1999","Lower Saxony","Female","","","","","2"
"Min 1x per week","1999","Bremen","Female","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","1999","Bavaria","Male","","","","","2"
"Min 1x per week","1999","Bavaria","Female","","","","","2"
"Min 1x per week","1999","Berlin","Male","","","","","2"
"Min 1x per week","1999","Berlin","Female","","","","","2"
"Min 1x per week","1999","Brandenburg","Male","","","","","2"
"Min 1x per week","1999","Brandenburg","Female","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","1999","Saxony","Male","","","","","2"
"Min 1x per week","1999","Saxony","Female","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","1999","Thuringia","Male","","","","","2"
"Min 1x per week","1999","Thuringia","Female","","","","","2"
"Never","1999","Schleswig-Holstein","Female","","","","","5"
"Never","1999","Schleswig-Holstein","Male","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","1999","Saxony","Male","","","","","5"
"Never","1999","Saxony","Female","","","","","5"
"Never","1999","Saxony-Anhalt","Male","","","","","5"
"Never","1999","Saxony-Anhalt","Female","","","","","5"
"Never","1999","Thuringia","Male","","","","","5"
"Never","1999","Thuringia","Female","","","","","5"
"Never","1999","Hamburg","Male","","","","","5"
"Never","1999","Hamburg","Female","","","","","5"
"Never","1999","Lower Saxony","Male","","","","","5"
"Never","1999","Lower Saxony","Female","","","","","5"
"Never","1999","Bremen","Male","","","","","5"
"Never","1999","Bremen","Female","","","","","5"
"Never","1999","North Rhine-Westphalia","Male","","","","","5"
"Never","1999","North Rhine-Westphalia","Female","","","","","5"
"Never","1999","Hesse","Male","","","","","5"
"Never","1999","Hesse","Female","","","","","5"
"Never","1999","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Never","1999","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Never","1999","Baden-Württemberg","Male","","","","","5"
"Never","1999","Baden-Württemberg","Female","","","","","5"
"Never","1999","Bavaria","Male","","","","","5"
"Never","1999","Bavaria","Female","","","","","5"
"Never","1999","Berlin","Male","","","","","5"
"Never","1999","Berlin","Female","","","","","5"
"Never","1999","Brandenburg","Male","","","","","5"
"Never","1999","Brandenburg","Female","","","","","5"
"Rarely","1999","Schleswig-Holstein","Female","","","","","4"
"Rarely","1999","Hamburg","Male","","","","","4"
"Rarely","1999","Bremen","Female","","","","","4"
"Rarely","1999","North Rhine-Westphalia","Male","","","","","4"
"Rarely","1999","North Rhine-Westphalia","Female","","","","","4"
"Rarely","1999","Hesse","Male","","","","","4"
"Rarely","1999","Baden-Württemberg","Female","","","","","4"
"Rarely","1999","Bavaria","Male","","","","","4"
"Rarely","1999","Schleswig-Holstein","Male","","","","","4"
"Rarely","1999","Hamburg","Female","","","","","4"
"Rarely","1999","Lower Saxony","Male","","","","","4"
"Rarely","1999","Lower Saxony","Female","","","","","4"
"Rarely","1999","Bremen","Male","","","","","4"
"Rarely","1999","Hesse","Female","","","","","4"
"Rarely","1999","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","1999","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","1999","Baden-Württemberg","Male","","","","","4"
"Rarely","1999","Thuringia","Female","","","","","4"
"Rarely","1999","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","1999","Bavaria","Female","","","","","4"
"Rarely","1999","Berlin","Male","","","","","4"
"Rarely","1999","Thuringia","Male","","","","","4"
"Rarely","1999","Brandenburg","Female","","","","","4"
"Rarely","1999","Berlin","Female","","","","","4"
"Rarely","1999","Brandenburg","Male","","","","","4"
"Rarely","1999","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","1999","Saxony","Male","","","","","4"
"Rarely","1999","Saxony","Female","","","","","4"
"Rarely","1999","Saxony-Anhalt","Male","","","","","4"
"Rarely","1999","Saxony-Anhalt","Female","","","","","4"
"Daily","2000","North Rhine-Westphalia","Male","","","","","1"
"Daily","2000","North Rhine-Westphalia","Female","","","","","1"
"Daily","2000","Hesse","Male","","","","","1"
"Daily","2000","Hesse","Female","","","","","1"
"Daily","2000","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2000","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2000","Baden-Württemberg","Male","","","","","1"
"Daily","2000","Baden-Württemberg","Female","","","","","1"
"Daily","2000","Bavaria","Male","","","","","1"
"Daily","2000","Bavaria","Female","","","","","1"
"Daily","2000","Berlin","Male","","","","","1"
"Daily","2000","Berlin","Female","","","","","1"
"Daily","2000","Brandenburg","Male","","","","","1"
"Daily","2000","Schleswig-Holstein","Male","","","","","1"
"Daily","2000","Schleswig-Holstein","Female","","","","","1"
"Daily","2000","Hamburg","Male","","","","","1"
"Daily","2000","Hamburg","Female","","","","","1"
"Daily","2000","Lower Saxony","Male","","","","","1"
"Daily","2000","Lower Saxony","Female","","","","","1"
"Daily","2000","Bremen","Male","","","","","1"
"Daily","2000","Bremen","Female","","","","","1"
"Daily","2000","Brandenburg","Female","","","","","1"
"Daily","2000","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2000","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2000","Saxony","Male","","","","","1"
"Daily","2000","Saxony","Female","","","","","1"
"Daily","2000","Saxony-Anhalt","Male","","","","","1"
"Daily","2000","Saxony-Anhalt","Female","","","","","1"
"Daily","2000","Thuringia","Male","","","","","1"
"Daily","2000","Thuringia","Female","","","","","1"
"Min 1x per month","2000","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","2000","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2000","Hamburg","Male","","","","","3"
"Min 1x per month","2000","Hamburg","Female","","","","","3"
"Min 1x per month","2000","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2000","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2000","Hesse","Male","","","","","3"
"Min 1x per month","2000","Hesse","Female","","","","","3"
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2000","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2000","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","2000","Bavaria","Male","","","","","3"
"Min 1x per month","2000","Bavaria","Female","","","","","3"
"Min 1x per month","2000","Berlin","Male","","","","","3"
"Min 1x per month","2000","Berlin","Female","","","","","3"
"Min 1x per month","2000","Brandenburg","Male","","","","","3"
"Min 1x per month","2000","Brandenburg","Female","","","","","3"
"Min 1x per month","2000","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2000","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2000","Saxony","Male","","","","","3"
"Min 1x per month","2000","Saxony","Female","","","","","3"
"Min 1x per month","2000","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","2000","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2000","Thuringia","Male","","","","","3"
"Min 1x per month","2000","Thuringia","Female","","","","","3"
"Min 1x per month","2000","Bremen","Female","","","","","3"
"Min 1x per month","2000","Lower Saxony","Male","","","","","3"
"Min 1x per month","2000","Bremen","Male","","","","","3"
"Min 1x per month","2000","Lower Saxony","Female","","","","","3"
"Min 1x per week","2000","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","2000","Bremen","Female","","","","","2"
"Min 1x per week","2000","Hesse","Female","","","","","2"
