"plb0219","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"No, never","2013","66 and older","Part Time","152","0.719585746900965","0.660760277632098","0.778411216169832"
"No, never","2013","66 and older","Not Working","6","","",""
"Yes, every week","2013","16-34 y.","Full Time","100","0.0404752244116671","0.0318960806413869","0.0490543681819473"
"Yes, every week","2013","16-34 y.","Part Time","106","0.0721293491873634","0.0584949273448464","0.0857637710298804"
"Yes, every week","2013","16-34 y.","Not Working","11","","",""
"Yes, every week","2013","35-65 y.","Full Time","561","0.071388160385591","0.065396699856878","0.077379620914304"
"Yes, every week","2013","35-65 y.","Part Time","194","0.0476761107544106","0.041197929859021","0.0541542916498002"
"Yes, every week","2013","35-65 y.","Not Working","16","","",""
"Yes, every week","2013","66 and older","Full Time","9","","",""
"Yes, every week","2013","66 and older","Part Time","11","","",""
"Yes, every week","2013","66 and older","Not Working","","","",""
"Yes, every 2 weeks","2013","16-34 y.","Full Time","212","0.0991095406421421","0.0861014084367941","0.11211767284749"
"Yes, every 2 weeks","2013","16-34 y.","Part Time","165","0.124015561218693","0.106644622503174","0.141386499934211"
"Yes, every 2 weeks","2013","16-34 y.","Not Working","18","","",""
"Yes, every 2 weeks","2013","35-65 y.","Full Time","701","0.096286690445639","0.0894223159679019","0.103151064923376"
"Yes, every 2 weeks","2013","35-65 y.","Part Time","375","0.0945547260273569","0.0856589662834476","0.103450485771266"
"Yes, every 2 weeks","2013","35-65 y.","Not Working","17","","",""
"Yes, every 2 weeks","2013","66 and older","Full Time","1","","",""
"Yes, every 2 weeks","2013","66 and older","Part Time","11","","",""
"Yes, every 2 weeks","2013","66 and older","Not Working","","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","Full Time","117","0.0497087098118492","0.0402470825168218","0.0591703371068765"
"Yes, every 3-4 weeks","2013","16-34 y.","Part Time","69","0.0530626782878888","0.0412488079156382","0.0648765486601393"
"Yes, every 3-4 weeks","2013","16-34 y.","Not Working","15","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","Full Time","433","0.0630259418252272","0.0573710284771003","0.068680855173354"
"Yes, every 3-4 weeks","2013","35-65 y.","Part Time","150","0.0401168881642105","0.0341508899936889","0.0460828863347321"
"Yes, every 3-4 weeks","2013","35-65 y.","Not Working","9","","",""
"Yes, every 3-4 weeks","2013","66 and older","Full Time","2","","",""
"Yes, every 3-4 weeks","2013","66 and older","Part Time","6","","",""
"Yes, every 3-4 weeks","2013","66 and older","Not Working","1","","",""
"Rarely","2013","16-34 y.","Full Time","319","0.18566868101468","0.168741247692711","0.202596114336648"
"Rarely","2013","16-34 y.","Part Time","133","0.115825973664936","0.0989600994430533","0.132691847886818"
"Rarely","2013","16-34 y.","Not Working","20","","",""
"Rarely","2013","35-65 y.","Full Time","1527","0.226580010974294","0.216838619606485","0.236321402342103"
"Rarely","2013","35-65 y.","Part Time","604","0.144897094476256","0.134195478778633","0.155598710173879"
"Rarely","2013","35-65 y.","Not Working","23","","",""
"Rarely","2013","66 and older","Full Time","17","","",""
"Rarely","2013","66 and older","Part Time","44","0.146299128244833","0.10001865263062","0.192579603859046"
"Rarely","2013","66 and older","Not Working","","","",""
"No, never","2014","16-34 y.","Full Time","","","",""
"No, never","2014","16-34 y.","Part Time","","","",""
"No, never","2014","16-34 y.","Not Working","","","",""
"No, never","2014","35-65 y.","Full Time","","","",""
"No, never","2014","35-65 y.","Part Time","","","",""
"No, never","2014","35-65 y.","Not Working","","","",""
"No, never","2014","66 and older","Full Time","","","",""
"No, never","2014","66 and older","Part Time","","","",""
"No, never","2014","66 and older","Not Working","","","",""
"Yes, every week","2014","16-34 y.","Full Time","","","",""
"Yes, every week","2014","16-34 y.","Part Time","","","",""
"Yes, every week","2014","16-34 y.","Not Working","","","",""
"Yes, every week","2014","35-65 y.","Full Time","","","",""
"Yes, every week","2014","35-65 y.","Part Time","","","",""
"Yes, every week","2014","35-65 y.","Not Working","","","",""
"Yes, every week","2014","66 and older","Full Time","","","",""
"Yes, every week","2014","66 and older","Part Time","","","",""
"Yes, every week","2014","66 and older","Not Working","","","",""
"Yes, every 2 weeks","2014","16-34 y.","Full Time","","","",""
"Yes, every 2 weeks","2014","16-34 y.","Part Time","","","",""
"Yes, every 2 weeks","2014","16-34 y.","Not Working","","","",""
"Yes, every 2 weeks","2014","35-65 y.","Full Time","","","",""
"Yes, every 2 weeks","2014","35-65 y.","Part Time","","","",""
"Yes, every 2 weeks","2014","35-65 y.","Not Working","","","",""
"Yes, every 2 weeks","2014","66 and older","Full Time","","","",""
"Yes, every 2 weeks","2014","66 and older","Part Time","","","",""
"Yes, every 2 weeks","2014","66 and older","Not Working","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","Full Time","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","Part Time","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","Not Working","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","Full Time","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","Part Time","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","Not Working","","","",""
"Yes, every 3-4 weeks","2014","66 and older","Full Time","","","",""
"Yes, every 3-4 weeks","2014","66 and older","Part Time","","","",""
"Yes, every 3-4 weeks","2014","66 and older","Not Working","","","",""
"Rarely","2014","16-34 y.","Full Time","","","",""
"Rarely","2014","16-34 y.","Part Time","","","",""
"Rarely","2014","16-34 y.","Not Working","","","",""
"Rarely","2014","35-65 y.","Full Time","","","",""
"Rarely","2014","35-65 y.","Part Time","","","",""
"Rarely","2014","35-65 y.","Not Working","","","",""
"Rarely","2014","66 and older","Full Time","","","",""
"Rarely","2014","66 and older","Part Time","","","",""
"Rarely","2014","66 and older","Not Working","","","",""
"No, never","2015","16-34 y.","Full Time","1290","0.598763160633653","0.577612379389975","0.619913941877332"
"No, never","2015","16-34 y.","Part Time","890","0.619531241260578","0.593860061301032","0.645202421220124"
"No, never","2015","16-34 y.","Not Working","132","0.627293772626043","0.560614443908368","0.693973101343717"
"No, never","2015","35-65 y.","Full Time","3859","0.552634566861447","0.540916946091265","0.564352187631629"
"No, never","2015","35-65 y.","Part Time","2722","0.653794816851334","0.639182074540787","0.668407559161881"
"No, never","2015","35-65 y.","Not Working","107","0.711824962716439","0.640059223661908","0.783590701770971"
"No, never","2015","66 and older","Full Time","26","","",""
"No, never","2015","66 and older","Part Time","165","0.751319486679684","0.697083645290354","0.805555328069013"
"No, never","2015","66 and older","Not Working","7","","",""
"Yes, every week","2015","16-34 y.","Full Time","109","0.051590544654652","0.0420454229324632","0.0611356663768409"
"Yes, every week","2015","16-34 y.","Part Time","112","0.0799875323414832","0.0656437815746294","0.094331283108337"
"Yes, every week","2015","16-34 y.","Not Working","19","","",""
"Yes, every week","2015","35-65 y.","Full Time","529","0.0731652796015475","0.0670284668973425","0.0793020923057525"
"Yes, every week","2015","35-65 y.","Part Time","213","0.0458643275193281","0.039439125487678","0.0522895295509781"
"Yes, every week","2015","35-65 y.","Not Working","12","","",""
"Yes, every week","2015","66 and older","Full Time","12","","",""
"Yes, every week","2015","66 and older","Part Time","14","","",""
"Yes, every week","2015","66 and older","Not Working","","","",""
"Yes, every 2 weeks","2015","16-34 y.","Full Time","233","0.111671926266691","0.0980807459484827","0.1252631065849"
"Yes, every 2 weeks","2015","16-34 y.","Part Time","169","0.13010332802581","0.112315096957651","0.14789155909397"
"Yes, every 2 weeks","2015","16-34 y.","Not Working","26","","",""
"Yes, every 2 weeks","2015","35-65 y.","Full Time","680","0.0937437431180399","0.0868748642536637","0.100612621982416"
"Yes, every 2 weeks","2015","35-65 y.","Part Time","385","0.106188942809683","0.0967264248590652","0.1156514607603"
"Yes, every 2 weeks","2015","35-65 y.","Not Working","10","","",""
"Yes, every 2 weeks","2015","66 and older","Full Time","1","","",""
"Yes, every 2 weeks","2015","66 and older","Part Time","9","","",""
"Yes, every 2 weeks","2015","66 and older","Not Working","","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","Full Time","134","0.06696483486109","0.0561785748716896","0.0777510948504905"
"Yes, every 3-4 weeks","2015","16-34 y.","Part Time","54","0.0484225793207777","0.0370724516026239","0.0597727070389315"
"Yes, every 3-4 weeks","2015","16-34 y.","Not Working","7","","",""
"Yes, every 3-4 weeks","2015","35-65 y.","Full Time","427","0.0646863253680804","0.0588897153162179","0.070482935419943"
"Yes, every 3-4 weeks","2015","35-65 y.","Part Time","164","0.0449057863853258","0.0385448878747867","0.0512666848958649"
"Yes, every 3-4 weeks","2015","35-65 y.","Not Working","9","","",""
"Yes, every 3-4 weeks","2015","66 and older","Full Time","4","","",""
"Yes, every 3-4 weeks","2015","66 and older","Part Time","8","","",""
"Yes, every 3-4 weeks","2015","66 and older","Not Working","2","","",""
"Rarely","2015","16-34 y.","Full Time","297","0.171009533583913","0.15476215102933","0.187256916138497"
"Rarely","2015","16-34 y.","Part Time","149","0.121955319051351","0.104652637844787","0.139258000257915"
"Rarely","2015","16-34 y.","Not Working","18","","",""
"Rarely","2015","35-65 y.","Full Time","1422","0.215770085050885","0.20607600678035","0.22546416332142"
"Rarely","2015","35-65 y.","Part Time","588","0.14924612643433","0.138301581515866","0.160190671352793"
"Rarely","2015","35-65 y.","Not Working","15","","",""
"Rarely","2015","66 and older","Full Time","18","","",""
"Rarely","2015","66 and older","Part Time","48","0.165937639165586","0.119258279181514","0.212616999149658"
"Rarely","2015","66 and older","Not Working","1","","",""
"No, never","2016","16-34 y.","Full Time","","","",""
"No, never","2016","16-34 y.","Part Time","","","",""
"No, never","2016","16-34 y.","Not Working","","","",""
"No, never","2016","35-65 y.","Full Time","","","",""
"No, never","2016","35-65 y.","Part Time","","","",""
"No, never","2016","35-65 y.","Not Working","","","",""
"No, never","2016","66 and older","Full Time","","","",""
"No, never","2016","66 and older","Part Time","","","",""
"No, never","2016","66 and older","Not Working","","","",""
"Yes, every week","2016","16-34 y.","Full Time","","","",""
"Yes, every week","2016","16-34 y.","Part Time","","","",""
"Yes, every week","2016","16-34 y.","Not Working","","","",""
"Yes, every week","2016","35-65 y.","Full Time","","","",""
"Yes, every week","2016","35-65 y.","Part Time","","","",""
"Yes, every week","2016","35-65 y.","Not Working","","","",""
"Yes, every week","2016","66 and older","Full Time","","","",""
"Yes, every week","2016","66 and older","Part Time","","","",""
"Yes, every week","2016","66 and older","Not Working","","","",""
"Yes, every 2 weeks","2016","16-34 y.","Full Time","","","",""
"Yes, every 2 weeks","2016","16-34 y.","Part Time","","","",""
"Yes, every 2 weeks","2016","16-34 y.","Not Working","","","",""
"Yes, every 2 weeks","2016","35-65 y.","Full Time","","","",""
"Yes, every 2 weeks","2016","35-65 y.","Part Time","","","",""
"Yes, every 2 weeks","2016","35-65 y.","Not Working","","","",""
"Yes, every 2 weeks","2016","66 and older","Full Time","","","",""
"Yes, every 2 weeks","2016","66 and older","Part Time","","","",""
"Yes, every 2 weeks","2016","66 and older","Not Working","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","Full Time","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","Part Time","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","Not Working","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","Full Time","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","Part Time","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","Not Working","","","",""
"Yes, every 3-4 weeks","2016","66 and older","Full Time","","","",""
"Yes, every 3-4 weeks","2016","66 and older","Part Time","","","",""
"Yes, every 3-4 weeks","2016","66 and older","Not Working","","","",""
"Rarely","2016","16-34 y.","Full Time","","","",""
"Rarely","2016","16-34 y.","Part Time","","","",""
"Rarely","2016","16-34 y.","Not Working","","","",""
"Rarely","2016","35-65 y.","Full Time","","","",""
"Rarely","2016","35-65 y.","Part Time","","","",""
"Rarely","2016","35-65 y.","Not Working","","","",""
"Rarely","2016","66 and older","Full Time","","","",""
"Rarely","2016","66 and older","Part Time","","","",""
"Rarely","2016","66 and older","Not Working","","","",""
"No, never","2017","16-34 y.","Full Time","1518","0.662346684224091","0.643132228274599","0.681561140173584"
"No, never","2017","16-34 y.","Part Time","993","0.637161911372254","0.612894203482891","0.661429619261617"
"No, never","2017","16-34 y.","Not Working","148","0.711663913901081","0.649805119333846","0.773522708468315"
"No, never","2017","35-65 y.","Full Time","4320","0.564963995413716","0.553761966631857","0.576166024195575"
"No, never","2017","35-65 y.","Part Time","3089","0.700458895281856","0.686997649845388","0.713920140718325"
"No, never","2017","35-65 y.","Not Working","137","0.835369300191699","0.78104223518445","0.889696365198947"
"No, never","2017","66 and older","Full Time","38","0.538038377766988","0.422881092297887","0.65319566323609"
"No, never","2017","66 and older","Part Time","217","0.663798763142045","0.610781653892938","0.716815872391151"
"No, never","2017","66 and older","Not Working","8","","",""
"Yes, every week","2017","16-34 y.","Full Time","142","0.0511905164862492","0.0422361644697677","0.0601448685027308"
"Yes, every week","2017","16-34 y.","Part Time","119","0.0826526984287263","0.0687550016297605","0.0965503952276922"
"Yes, every week","2017","16-34 y.","Not Working","18","","",""
"Yes, every week","2017","35-65 y.","Full Time","590","0.0767613686741588","0.0707461414597053","0.0827765958886122"
"Yes, every week","2017","35-65 y.","Part Time","219","0.0417453031243875","0.0358675682912387","0.0476230379575362"
"Yes, every week","2017","35-65 y.","Not Working","7","","",""
"Yes, every week","2017","66 and older","Full Time","13","","",""
"Yes, every week","2017","66 and older","Part Time","16","","",""
"Yes, every week","2017","66 and older","Not Working","","","",""
"Yes, every 2 weeks","2017","16-34 y.","Full Time","255","0.0973742248398936","0.0853286987787474","0.10941975090104"
"Yes, every 2 weeks","2017","16-34 y.","Part Time","168","0.108973523896101","0.093246258258111","0.124700789534091"
"Yes, every 2 weeks","2017","16-34 y.","Not Working","17","","",""
"Yes, every 2 weeks","2017","35-65 y.","Full Time","742","0.0988039473433962","0.0920614546304534","0.105546440056339"
"Yes, every 2 weeks","2017","35-65 y.","Part Time","410","0.0926879661970543","0.0841656878697427","0.101210244524366"
"Yes, every 2 weeks","2017","35-65 y.","Not Working","13","","",""
"Yes, every 2 weeks","2017","66 and older","Full Time","6","","",""
"Yes, every 2 weeks","2017","66 and older","Part Time","15","","",""
"Yes, every 2 weeks","2017","66 and older","Not Working","","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","Full Time","126","0.0606296439125013","0.0509332369747691","0.0703260508502335"
"Yes, every 3-4 weeks","2017","16-34 y.","Part Time","80","0.0487119115615444","0.0378471290807788","0.0595766940423101"
"Yes, every 3-4 weeks","2017","16-34 y.","Not Working","8","","",""
"Yes, every 3-4 weeks","2017","35-65 y.","Full Time","562","0.0675024461420461","0.0618334350896344","0.0731714571944577"
"Yes, every 3-4 weeks","2017","35-65 y.","Part Time","239","0.0507303348505783","0.0442813052905526","0.057179364410604"
"Yes, every 3-4 weeks","2017","35-65 y.","Not Working","10","","",""
"Yes, every 3-4 weeks","2017","66 and older","Full Time","2","","",""
"Yes, every 3-4 weeks","2017","66 and older","Part Time","9","","",""
"Yes, every 3-4 weeks","2017","66 and older","Not Working","1","","",""
"Rarely","2017","16-34 y.","Full Time","286","0.128458930537264","0.11486403174064","0.142053829333889"
"Rarely","2017","16-34 y.","Part Time","148","0.122499954741374","0.105952204470695","0.139047705012054"
"Rarely","2017","16-34 y.","Not Working","15","","",""
"Rarely","2017","35-65 y.","Full Time","1310","0.191968242426683","0.183069008827079","0.200867476026287"
"Rarely","2017","35-65 y.","Part Time","491","0.114377500546123","0.105024298342101","0.123730702750146"
"Rarely","2017","35-65 y.","Not Working","12","","",""
"Rarely","2017","66 and older","Full Time","13","","",""
"Rarely","2017","66 and older","Part Time","48","0.177471031985282","0.134592736805531","0.220349327165033"
"Rarely","2017","66 and older","Not Working","","","",""
"No, never","2018","16-34 y.","Full Time","","","",""
"No, never","2018","16-34 y.","Part Time","","","",""
"No, never","2018","16-34 y.","Not Working","","","",""
"No, never","2018","35-65 y.","Full Time","","","",""
"No, never","2018","35-65 y.","Part Time","","","",""
"No, never","2018","35-65 y.","Not Working","","","",""
"No, never","2018","66 and older","Full Time","","","",""
"No, never","2018","66 and older","Part Time","","","",""
"No, never","2018","66 and older","Not Working","","","",""
"Yes, every week","2018","16-34 y.","Full Time","","","",""
"Yes, every week","2018","16-34 y.","Part Time","","","",""
"Yes, every week","2018","16-34 y.","Not Working","","","",""
"Yes, every week","2018","35-65 y.","Full Time","","","",""
"Yes, every week","2018","35-65 y.","Part Time","","","",""
"Yes, every week","2018","35-65 y.","Not Working","","","",""
"Yes, every week","2018","66 and older","Full Time","","","",""
"Yes, every week","2018","66 and older","Part Time","","","",""
"Yes, every week","2018","66 and older","Not Working","","","",""
"Yes, every 2 weeks","2018","16-34 y.","Full Time","","","",""
"Yes, every 2 weeks","2018","16-34 y.","Part Time","","","",""
"Yes, every 2 weeks","2018","16-34 y.","Not Working","","","",""
"Yes, every 2 weeks","2018","35-65 y.","Full Time","","","",""
"Yes, every 2 weeks","2018","35-65 y.","Part Time","","","",""
"Yes, every 2 weeks","2018","35-65 y.","Not Working","","","",""
"Yes, every 2 weeks","2018","66 and older","Full Time","","","",""
"Yes, every 2 weeks","2018","66 and older","Part Time","","","",""
"Yes, every 2 weeks","2018","66 and older","Not Working","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","Full Time","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","Part Time","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","Not Working","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","Full Time","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","Part Time","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","Not Working","","","",""
"Yes, every 3-4 weeks","2018","66 and older","Full Time","","","",""
"Yes, every 3-4 weeks","2018","66 and older","Part Time","","","",""
"Yes, every 3-4 weeks","2018","66 and older","Not Working","","","",""
"Rarely","2018","16-34 y.","Full Time","","","",""
"Rarely","2018","16-34 y.","Part Time","","","",""
"Rarely","2018","16-34 y.","Not Working","","","",""
"Rarely","2018","35-65 y.","Full Time","","","",""
"Rarely","2018","35-65 y.","Part Time","","","",""
"Rarely","2018","35-65 y.","Not Working","","","",""
"Rarely","2018","66 and older","Full Time","","","",""
"Rarely","2018","66 and older","Part Time","","","",""
"Rarely","2018","66 and older","Not Working","","","",""
"No, never","2019","16-34 y.","Full Time","1291","0.632764577130764","0.611774127922035","0.653755026339493"
"No, never","2019","16-34 y.","Part Time","925","0.688917712225602","0.664395046149822","0.713440378301383"
"No, never","2019","16-34 y.","Not Working","169","0.555098924566588","0.494693166657239","0.615504682475938"
"No, never","2019","35-65 y.","Full Time","4335","0.59213579052486","0.581271402389667","0.603000178660054"
"No, never","2019","35-65 y.","Part Time","2915","0.688607606514082","0.674588214870717","0.702626998157447"
"No, never","2019","35-65 y.","Not Working","188","0.487468679649386","0.435906881598936","0.539030477699836"
"No, never","2019","66 and older","Full Time","99","0.465786989740765","0.396826399578273","0.534747579903257"
"No, never","2019","66 and older","Part Time","262","0.729268359014156","0.684296001909163","0.774240716119149"
"No, never","2019","66 and older","Not Working","30","0.492469817363275","0.365969034728345","0.618970599998205"
"Yes, every week","2019","16-34 y.","Full Time","133","0.0585024393906779","0.0482830497578403","0.0687218290235155"
"Yes, every week","2019","16-34 y.","Part Time","112","0.0749373461104701","0.060990336654377","0.0888843555665633"
"Yes, every week","2019","16-34 y.","Not Working","14","","",""
"Yes, every week","2019","35-65 y.","Full Time","645","0.0713097905381099","0.0656206477767214","0.0769989332994985"
"Yes, every week","2019","35-65 y.","Part Time","211","0.0504324661055185","0.0438071395050891","0.0570577927059478"
"Yes, every week","2019","35-65 y.","Not Working","45","0.126957109052258","0.0926139064063355","0.161300311698181"
"Yes, every week","2019","66 and older","Full Time","23","","",""
"Yes, every week","2019","66 and older","Part Time","16","","",""
"Yes, every week","2019","66 and older","Not Working","4","","",""
"Yes, every 2 weeks","2019","16-34 y.","Full Time","226","0.116511268174757","0.10254073945019","0.130481796899324"
"Yes, every 2 weeks","2019","16-34 y.","Part Time","145","0.105658823727722","0.089375207215664","0.12194244023978"
"Yes, every 2 weeks","2019","16-34 y.","Not Working","23","","",""
"Yes, every 2 weeks","2019","35-65 y.","Full Time","817","0.0961683782730895","0.0896506428047555","0.102686113741423"
"Yes, every 2 weeks","2019","35-65 y.","Part Time","345","0.08578989513535","0.077311174270371","0.0942686160003291"
"Yes, every 2 weeks","2019","35-65 y.","Not Working","36","0.0835924116162875","0.0550413503621955","0.112143472870379"
"Yes, every 2 weeks","2019","66 and older","Full Time","17","","",""
"Yes, every 2 weeks","2019","66 and older","Part Time","13","","",""
"Yes, every 2 weeks","2019","66 and older","Not Working","3","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","Full Time","108","0.0562457353900776","0.0462133863438598","0.0662780844362954"
"Yes, every 3-4 weeks","2019","16-34 y.","Part Time","69","0.0381443406287491","0.02799783792891","0.0482908433285883"
"Yes, every 3-4 weeks","2019","16-34 y.","Not Working","26","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","Full Time","543","0.061756112875593","0.056434605530302","0.0670776202208841"
"Yes, every 3-4 weeks","2019","35-65 y.","Part Time","217","0.0494287711442402","0.0428662381484834","0.055991304139997"
"Yes, every 3-4 weeks","2019","35-65 y.","Not Working","35","0.100611744149822","0.0695809825274477","0.131642505772197"
"Yes, every 3-4 weeks","2019","66 and older","Full Time","11","","",""
"Yes, every 3-4 weeks","2019","66 and older","Part Time","17","","",""
"Yes, every 3-4 weeks","2019","66 and older","Not Working","4","","",""
"Rarely","2019","16-34 y.","Full Time","268","0.135975979913723","0.121050703697095","0.150901256130352"
"Rarely","2019","16-34 y.","Part Time","118","0.092341777307456","0.0770059695871777","0.107677585027734"
"Rarely","2019","16-34 y.","Not Working","28","","",""
"Rarely","2019","35-65 y.","Full Time","1520","0.178629927788347","0.1701618787048","0.187097976871894"
"Rarely","2019","35-65 y.","Part Time","503","0.125741261100809","0.115703238769251","0.135779283432368"
"Rarely","2019","35-65 y.","Not Working","57","0.201370055532246","0.16000203598692","0.242738075077572"
"Rarely","2019","66 and older","Full Time","51","0.278433744521698","0.216468366451841","0.340399122591554"
"Rarely","2019","66 and older","Part Time","67","0.159359899953933","0.122315118861153","0.196404681046712"
"Rarely","2019","66 and older","Not Working","19","","",""
