"pli0082","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2006","direct migration background","West Germany","","","",""
"Min 1x per week","2006","direct migration background","East Germany","","","",""
"Min 1x per week","2006","indirect migration background","West Germany","","","",""
"Min 1x per week","2006","indirect migration background","East Germany","","","",""
"Min 1x per month","2006","no migration background","West Germany","","","",""
"Min 1x per month","2006","no migration background","East Germany","","","",""
"Min 1x per month","2006","direct migration background","West Germany","","","",""
"Min 1x per month","2006","direct migration background","East Germany","","","",""
"Min 1x per month","2006","indirect migration background","West Germany","","","",""
"Min 1x per month","2006","indirect migration background","East Germany","","","",""
"Rarely","2006","no migration background","West Germany","","","",""
"Rarely","2006","no migration background","East Germany","","","",""
"Rarely","2006","direct migration background","West Germany","","","",""
"Rarely","2006","direct migration background","East Germany","","","",""
"Rarely","2006","indirect migration background","West Germany","","","",""
"Rarely","2006","indirect migration background","East Germany","","","",""
"Never","2006","no migration background","West Germany","","","",""
"Never","2006","no migration background","East Germany","","","",""
"Never","2006","direct migration background","West Germany","","","",""
"Never","2006","direct migration background","East Germany","","","",""
"Never","2006","indirect migration background","West Germany","","","",""
"Never","2006","indirect migration background","East Germany","","","",""
"Daily","2007","no migration background","West Germany","","","",""
"Daily","2007","no migration background","East Germany","","","",""
"Daily","2007","direct migration background","West Germany","","","",""
"Daily","2007","direct migration background","East Germany","","","",""
"Daily","2007","indirect migration background","West Germany","","","",""
"Daily","2007","indirect migration background","East Germany","","","",""
"Min 1x per week","2007","no migration background","West Germany","","","",""
"Min 1x per week","2007","no migration background","East Germany","","","",""
"Min 1x per week","2007","direct migration background","West Germany","","","",""
"Min 1x per week","2007","direct migration background","East Germany","","","",""
"Min 1x per week","2007","indirect migration background","West Germany","","","",""
"Min 1x per week","2007","indirect migration background","East Germany","","","",""
"Min 1x per month","2007","no migration background","West Germany","","","",""
"Min 1x per month","2007","no migration background","East Germany","","","",""
"Min 1x per month","2007","direct migration background","West Germany","","","",""
"Min 1x per month","2007","direct migration background","East Germany","","","",""
"Min 1x per month","2007","indirect migration background","West Germany","","","",""
"Min 1x per month","2007","indirect migration background","East Germany","","","",""
"Rarely","2007","no migration background","West Germany","","","",""
"Rarely","2007","no migration background","East Germany","","","",""
"Rarely","2007","direct migration background","West Germany","","","",""
"Rarely","2007","direct migration background","East Germany","","","",""
"Rarely","2007","indirect migration background","West Germany","","","",""
"Rarely","2007","indirect migration background","East Germany","","","",""
"Never","2007","no migration background","West Germany","","","",""
"Never","2007","no migration background","East Germany","","","",""
"Never","2007","direct migration background","West Germany","","","",""
"Never","2007","direct migration background","East Germany","","","",""
"Never","2007","indirect migration background","West Germany","","","",""
"Never","2007","indirect migration background","East Germany","","","",""
"Daily","2008","no migration background","West Germany","9","","",""
"Daily","2008","no migration background","East Germany","2","","",""
"Daily","2008","direct migration background","West Germany","2","","",""
"Daily","2008","direct migration background","East Germany","","","",""
"Daily","2008","indirect migration background","West Germany","","","",""
"Daily","2008","indirect migration background","East Germany","1","","",""
"Min 1x per week","2008","no migration background","West Germany","363","0.029098840804474","0.0260937517595801","0.0321039298493679"
"Min 1x per week","2008","no migration background","East Germany","141","0.0291050943176619","0.0242765944719514","0.0339335941633724"
"Min 1x per week","2008","direct migration background","West Germany","36","0.0193935478400076","0.0130683558749784","0.0257187398050368"
"Min 1x per week","2008","direct migration background","East Germany","3","","",""
"Min 1x per week","2008","indirect migration background","West Germany","12","","",""
"Min 1x per week","2008","indirect migration background","East Germany","","","",""
"Min 1x per month","2008","no migration background","West Germany","2821","0.21474879586194","0.207407010809851","0.22209058091403"
"Min 1x per month","2008","no migration background","East Germany","964","0.201285920821706","0.189768798630264","0.212803043013148"
"Min 1x per month","2008","direct migration background","West Germany","264","0.136121240617031","0.12039274985161","0.151849731382452"
"Min 1x per month","2008","direct migration background","East Germany","13","","",""
"Min 1x per month","2008","indirect migration background","West Germany","133","0.162761982459232","0.135891216669789","0.189632748248675"
"Min 1x per month","2008","indirect migration background","East Germany","6","","",""
"Rarely","2008","no migration background","West Germany","7200","0.597597215969711","0.588829897905862","0.606364534033559"
"Rarely","2008","no migration background","East Germany","2782","0.578824534872893","0.564642236989645","0.593006832756142"
"Rarely","2008","direct migration background","West Germany","1099","0.588431891992289","0.56586006759317","0.611003716391407"
"Rarely","2008","direct migration background","East Germany","45","0.609512764556772","0.502607788388501","0.716417740725044"
"Rarely","2008","indirect migration background","West Germany","441","0.622917239520616","0.587638537204122","0.65819594183711"
"Rarely","2008","indirect migration background","East Germany","31","0.782945326224008","0.659730164298759","0.906160488149257"
"Never","2008","no migration background","West Germany","1625","0.157593733817431","0.151079516269167","0.164107951365695"
"Never","2008","no migration background","East Germany","767","0.190614167598166","0.179331884505969","0.201896450690363"
"Never","2008","direct migration background","West Germany","425","0.254037941552156","0.234071284144131","0.27400459896018"
"Never","2008","direct migration background","East Germany","19","","",""
"Never","2008","indirect migration background","West Germany","139","0.193749522218762","0.164979884018431","0.222519160419094"
"Never","2008","indirect migration background","East Germany","5","","",""
"Daily","2009","no migration background","West Germany","","","",""
"Daily","2009","no migration background","East Germany","","","",""
"Daily","2009","direct migration background","West Germany","","","",""
"Daily","2009","direct migration background","East Germany","","","",""
"Daily","2009","indirect migration background","West Germany","","","",""
"Daily","2009","indirect migration background","East Germany","","","",""
"Min 1x per week","2009","no migration background","West Germany","","","",""
"Min 1x per week","2009","no migration background","East Germany","","","",""
"Min 1x per week","2009","direct migration background","West Germany","","","",""
"Min 1x per week","2009","direct migration background","East Germany","","","",""
"Min 1x per week","2009","indirect migration background","West Germany","","","",""
"Min 1x per week","2009","indirect migration background","East Germany","","","",""
"Min 1x per month","2009","no migration background","West Germany","","","",""
"Min 1x per month","2009","no migration background","East Germany","","","",""
"Min 1x per month","2009","direct migration background","West Germany","","","",""
"Min 1x per month","2009","direct migration background","East Germany","","","",""
"Min 1x per month","2009","indirect migration background","West Germany","","","",""
"Min 1x per month","2009","indirect migration background","East Germany","","","",""
"Rarely","2009","no migration background","West Germany","","","",""
"Rarely","2009","no migration background","East Germany","","","",""
"Rarely","2009","direct migration background","West Germany","","","",""
"Rarely","2009","direct migration background","East Germany","","","",""
"Rarely","2009","indirect migration background","West Germany","","","",""
"Rarely","2009","indirect migration background","East Germany","","","",""
"Never","2009","no migration background","West Germany","","","",""
"Never","2009","no migration background","East Germany","","","",""
"Never","2009","direct migration background","West Germany","","","",""
"Never","2009","direct migration background","East Germany","","","",""
"Never","2009","indirect migration background","West Germany","","","",""
"Never","2009","indirect migration background","East Germany","","","",""
"Daily","2010","no migration background","West Germany","","","",""
"Daily","2010","no migration background","East Germany","","","",""
"Daily","2010","direct migration background","West Germany","","","",""
"Daily","2010","direct migration background","East Germany","","","",""
"Daily","2010","indirect migration background","West Germany","","","",""
"Daily","2010","indirect migration background","East Germany","","","",""
"Min 1x per week","2010","no migration background","West Germany","","","",""
"Min 1x per week","2010","no migration background","East Germany","","","",""
"Min 1x per week","2010","direct migration background","West Germany","","","",""
"Min 1x per week","2010","direct migration background","East Germany","","","",""
"Min 1x per week","2010","indirect migration background","West Germany","","","",""
"Min 1x per week","2010","indirect migration background","East Germany","","","",""
"Min 1x per month","2010","no migration background","West Germany","","","",""
"Min 1x per month","2010","no migration background","East Germany","","","",""
"Min 1x per month","2010","direct migration background","West Germany","","","",""
"Min 1x per month","2010","direct migration background","East Germany","","","",""
"Min 1x per month","2010","indirect migration background","West Germany","","","",""
"Min 1x per month","2010","indirect migration background","East Germany","","","",""
"Rarely","2010","no migration background","West Germany","","","",""
"Rarely","2010","no migration background","East Germany","","","",""
"Rarely","2010","direct migration background","West Germany","","","",""
"Rarely","2010","direct migration background","East Germany","","","",""
"Rarely","2010","indirect migration background","West Germany","","","",""
"Rarely","2010","indirect migration background","East Germany","","","",""
"Never","2010","no migration background","West Germany","","","",""
"Never","2010","no migration background","East Germany","","","",""
"Never","2010","direct migration background","West Germany","","","",""
"Never","2010","direct migration background","East Germany","","","",""
"Never","2010","indirect migration background","West Germany","","","",""
"Never","2010","indirect migration background","East Germany","","","",""
"Daily","2011","no migration background","West Germany","","","",""
"Daily","2011","no migration background","East Germany","","","",""
"Daily","2011","direct migration background","West Germany","","","",""
"Daily","2011","direct migration background","East Germany","","","",""
"Daily","2011","indirect migration background","West Germany","","","",""
"Daily","2011","indirect migration background","East Germany","","","",""
"Min 1x per week","2011","no migration background","West Germany","","","",""
"Min 1x per week","2011","no migration background","East Germany","","","",""
"Min 1x per week","2011","direct migration background","West Germany","","","",""
"Min 1x per week","2011","direct migration background","East Germany","","","",""
"Min 1x per week","2011","indirect migration background","West Germany","","","",""
"Min 1x per week","2011","indirect migration background","East Germany","","","",""
"Min 1x per month","2011","no migration background","West Germany","","","",""
"Min 1x per month","2011","no migration background","East Germany","","","",""
"Min 1x per month","2011","direct migration background","West Germany","","","",""
"Min 1x per month","2011","direct migration background","East Germany","","","",""
"Min 1x per month","2011","indirect migration background","West Germany","","","",""
"Min 1x per month","2011","indirect migration background","East Germany","","","",""
"Rarely","2011","no migration background","West Germany","","","",""
"Rarely","2011","no migration background","East Germany","","","",""
"Rarely","2011","direct migration background","West Germany","","","",""
"Rarely","2011","direct migration background","East Germany","","","",""
"Rarely","2011","indirect migration background","West Germany","","","",""
"Rarely","2011","indirect migration background","East Germany","","","",""
"Never","2011","no migration background","West Germany","","","",""
"Never","2011","no migration background","East Germany","","","",""
"Never","2011","direct migration background","West Germany","","","",""
"Never","2011","direct migration background","East Germany","","","",""
"Never","2011","indirect migration background","West Germany","","","",""
"Never","2011","indirect migration background","East Germany","","","",""
"Daily","2012","no migration background","West Germany","","","",""
"Daily","2012","no migration background","East Germany","","","",""
"Daily","2012","direct migration background","West Germany","","","",""
"Daily","2012","direct migration background","East Germany","","","",""
"Daily","2012","indirect migration background","West Germany","","","",""
"Daily","2012","indirect migration background","East Germany","","","",""
"Min 1x per week","2012","no migration background","West Germany","","","",""
"Min 1x per week","2012","no migration background","East Germany","","","",""
"Min 1x per week","2012","direct migration background","West Germany","","","",""
"Min 1x per week","2012","direct migration background","East Germany","","","",""
"Min 1x per week","2012","indirect migration background","West Germany","","","",""
"Min 1x per week","2012","indirect migration background","East Germany","","","",""
"Min 1x per month","2012","no migration background","West Germany","","","",""
"Min 1x per month","2012","no migration background","East Germany","","","",""
"Min 1x per month","2012","direct migration background","West Germany","","","",""
"Min 1x per month","2012","direct migration background","East Germany","","","",""
"Min 1x per month","2012","indirect migration background","West Germany","","","",""
"Min 1x per month","2012","indirect migration background","East Germany","","","",""
"Rarely","2012","no migration background","West Germany","","","",""
"Rarely","2012","no migration background","East Germany","","","",""
"Rarely","2012","direct migration background","West Germany","","","",""
"Rarely","2012","direct migration background","East Germany","","","",""
"Rarely","2012","indirect migration background","West Germany","","","",""
"Rarely","2012","indirect migration background","East Germany","","","",""
"Never","2012","no migration background","West Germany","","","",""
"Never","2012","no migration background","East Germany","","","",""
"Never","2012","direct migration background","West Germany","","","",""
"Never","2012","direct migration background","East Germany","","","",""
"Never","2012","indirect migration background","West Germany","","","",""
"Never","2012","indirect migration background","East Germany","","","",""
"Daily","2013","no migration background","West Germany","18","","",""
"Daily","2013","no migration background","East Germany","10","","",""
"Daily","2013","direct migration background","West Germany","3","","",""
"Daily","2013","direct migration background","East Germany","1","","",""
"Daily","2013","indirect migration background","West Germany","3","","",""
"Daily","2013","indirect migration background","East Germany","","","",""
"Min 1x per week","2013","no migration background","West Germany","725","0.0394346621851575","0.03643604454264","0.0424332798276751"
"Min 1x per week","2013","no migration background","East Germany","233","0.0348570820025306","0.0300184802283033","0.0396956837767579"
"Min 1x per week","2013","direct migration background","West Germany","127","0.0403358989485503","0.0326633986744867","0.0480083992226139"
"Min 1x per week","2013","direct migration background","East Germany","10","","",""
"Min 1x per week","2013","indirect migration background","West Germany","48","0.0332936166028312","0.0227349251723407","0.0438523080333217"
"Min 1x per week","2013","indirect migration background","East Germany","7","","",""
"Min 1x per month","2013","no migration background","West Germany","4858","0.278918335059784","0.272008791924267","0.2858278781953"
"Min 1x per month","2013","no migration background","East Germany","1431","0.246967430984594","0.235591019967602","0.258343842001586"
"Min 1x per month","2013","direct migration background","West Germany","521","0.203332343311519","0.187636912394128","0.219027774228911"
"Min 1x per month","2013","direct migration background","East Germany","19","","",""
"Min 1x per month","2013","indirect migration background","West Germany","307","0.251703007748548","0.226160500790737","0.277245514706359"
"Min 1x per month","2013","indirect migration background","East Germany","13","","",""
"Rarely","2013","no migration background","West Germany","8776","0.547445656370912","0.539776908669436","0.555114404072388"
"Rarely","2013","no migration background","East Germany","3022","0.558471547688335","0.545371935890199","0.571571159486471"
"Rarely","2013","direct migration background","West Germany","1358","0.525296809004385","0.505823270448533","0.544770347560237"
"Rarely","2013","direct migration background","East Germany","75","0.649670486183833","0.569784106616502","0.729556865751165"
"Rarely","2013","indirect migration background","West Germany","627","0.603629211604908","0.574840762941995","0.632417660267821"
"Rarely","2013","indirect migration background","East Germany","42","0.667322695302694","0.561392242274605","0.773253148330784"
"Never","2013","no migration background","West Germany","1806","0.132706174612595","0.127479237603094","0.137933111622096"
"Never","2013","no migration background","East Germany","824","0.158528103815718","0.148893108839398","0.168163098792037"
"Never","2013","direct migration background","West Germany","517","0.229263516065002","0.212870764733508","0.245656267396496"
"Never","2013","direct migration background","East Germany","32","0.208414790502177","0.14040038427121","0.276429196733143"
"Never","2013","indirect migration background","West Germany","124","0.108148429744063","0.0898700069932034","0.126426852494923"
"Never","2013","indirect migration background","East Germany","14","","",""
"Daily","2014","no migration background","West Germany","","","",""
"Daily","2014","no migration background","East Germany","","","",""
"Daily","2014","direct migration background","West Germany","","","",""
"Daily","2014","direct migration background","East Germany","","","",""
"Daily","2014","indirect migration background","West Germany","","","",""
"Daily","2014","indirect migration background","East Germany","","","",""
"Min 1x per week","2014","no migration background","West Germany","","","",""
"Min 1x per week","2014","no migration background","East Germany","","","",""
"Min 1x per week","2014","direct migration background","West Germany","","","",""
"Min 1x per week","2014","direct migration background","East Germany","","","",""
"Min 1x per week","2014","indirect migration background","West Germany","","","",""
"Min 1x per week","2014","indirect migration background","East Germany","","","",""
"Min 1x per month","2014","no migration background","West Germany","","","",""
"Min 1x per month","2014","no migration background","East Germany","","","",""
"Min 1x per month","2014","direct migration background","West Germany","","","",""
"Min 1x per month","2014","direct migration background","East Germany","","","",""
"Min 1x per month","2014","indirect migration background","West Germany","","","",""
"Min 1x per month","2014","indirect migration background","East Germany","","","",""
"Rarely","2014","no migration background","West Germany","","","",""
"Rarely","2014","no migration background","East Germany","","","",""
"Rarely","2014","direct migration background","West Germany","","","",""
"Rarely","2014","direct migration background","East Germany","","","",""
"Rarely","2014","indirect migration background","West Germany","","","",""
"Rarely","2014","indirect migration background","East Germany","","","",""
"Never","2014","no migration background","West Germany","","","",""
"Never","2014","no migration background","East Germany","","","",""
"Never","2014","direct migration background","West Germany","","","",""
"Never","2014","direct migration background","East Germany","","","",""
"Never","2014","indirect migration background","West Germany","","","",""
"Never","2014","indirect migration background","East Germany","","","",""
"Daily","2015","no migration background","West Germany","","","",""
"Daily","2015","no migration background","East Germany","","","",""
"Daily","2015","direct migration background","West Germany","","","",""
"Daily","2015","direct migration background","East Germany","","","",""
"Daily","2015","indirect migration background","West Germany","","","",""
"Daily","2015","indirect migration background","East Germany","","","",""
"Min 1x per week","2015","no migration background","West Germany","","","",""
"Min 1x per week","2015","no migration background","East Germany","","","",""
"Min 1x per week","2015","direct migration background","West Germany","","","",""
"Min 1x per week","2015","direct migration background","East Germany","","","",""
"Min 1x per week","2015","indirect migration background","West Germany","","","",""
"Min 1x per week","2015","indirect migration background","East Germany","","","",""
"Min 1x per month","2015","no migration background","West Germany","","","",""
"Min 1x per month","2015","no migration background","East Germany","","","",""
"Min 1x per month","2015","direct migration background","West Germany","","","",""
"Min 1x per month","2015","direct migration background","East Germany","","","",""
"Min 1x per month","2015","indirect migration background","West Germany","","","",""
"Min 1x per month","2015","indirect migration background","East Germany","","","",""
"Rarely","2015","no migration background","West Germany","","","",""
"Rarely","2015","no migration background","East Germany","","","",""
"Rarely","2015","direct migration background","West Germany","","","",""
"Rarely","2015","direct migration background","East Germany","","","",""
"Rarely","2015","indirect migration background","West Germany","","","",""
"Rarely","2015","indirect migration background","East Germany","","","",""
"Never","2015","no migration background","West Germany","","","",""
"Never","2015","no migration background","East Germany","","","",""
"Never","2015","direct migration background","West Germany","","","",""
"Never","2015","direct migration background","East Germany","","","",""
"Never","2015","indirect migration background","West Germany","","","",""
"Never","2015","indirect migration background","East Germany","","","",""
"Daily","2016","no migration background","West Germany","","","",""
"Daily","2016","no migration background","East Germany","","","",""
"Daily","2016","direct migration background","West Germany","","","",""
"Daily","2016","direct migration background","East Germany","","","",""
"Daily","2016","indirect migration background","West Germany","","","",""
"Daily","2016","indirect migration background","East Germany","","","",""
"Min 1x per week","2016","no migration background","West Germany","","","",""
"Min 1x per week","2016","no migration background","East Germany","","","",""
"Min 1x per week","2016","direct migration background","West Germany","","","",""
"Min 1x per week","2016","direct migration background","East Germany","","","",""
"Min 1x per week","2016","indirect migration background","West Germany","","","",""
"Min 1x per week","2016","indirect migration background","East Germany","","","",""
"Min 1x per month","2016","no migration background","West Germany","","","",""
"Min 1x per month","2016","no migration background","East Germany","","","",""
"Min 1x per month","2016","direct migration background","West Germany","","","",""
"Min 1x per month","2016","direct migration background","East Germany","","","",""
"Min 1x per month","2016","indirect migration background","West Germany","","","",""
"Min 1x per month","2016","indirect migration background","East Germany","","","",""
"Rarely","2016","no migration background","West Germany","","","",""
"Rarely","2016","no migration background","East Germany","","","",""
"Rarely","2016","direct migration background","West Germany","","","",""
"Rarely","2016","direct migration background","East Germany","","","",""
"Rarely","2016","indirect migration background","West Germany","","","",""
"Rarely","2016","indirect migration background","East Germany","","","",""
"Never","2016","no migration background","West Germany","","","",""
"Never","2016","no migration background","East Germany","","","",""
"Never","2016","direct migration background","West Germany","","","",""
"Never","2016","direct migration background","East Germany","","","",""
"Never","2016","indirect migration background","West Germany","","","",""
"Never","2016","indirect migration background","East Germany","","","",""
"Daily","2017","no migration background","West Germany","","","",""
"Daily","2017","no migration background","East Germany","","","",""
"Daily","2017","direct migration background","West Germany","61","0.0162248329575404","0.0126481337253577","0.0198015321897231"
"Daily","2017","direct migration background","East Germany","8","","",""
"Daily","2017","indirect migration background","West Germany","","","",""
"Daily","2017","indirect migration background","East Germany","","","",""
"Min 1x per week","2017","no migration background","West Germany","","","",""
"Min 1x per week","2017","no migration background","East Germany","","","",""
"Min 1x per week","2017","direct migration background","West Germany","398","0.0872647992259954","0.0792749915876701","0.0952546068643208"
"Min 1x per week","2017","direct migration background","East Germany","69","0.11538410313218","0.0923341381883507","0.138434068076009"
"Min 1x per week","2017","indirect migration background","West Germany","","","",""
"Min 1x per week","2017","indirect migration background","East Germany","","","",""
"Min 1x per month","2017","no migration background","West Germany","","","",""
"Min 1x per month","2017","no migration background","East Germany","","","",""
"Min 1x per month","2017","direct migration background","West Germany","768","0.155156323624733","0.144906478678287","0.165406168571179"
"Min 1x per month","2017","direct migration background","East Germany","108","0.132370506418739","0.107920291629966","0.156820721207512"
"Min 1x per month","2017","indirect migration background","West Germany","","","",""
"Min 1x per month","2017","indirect migration background","East Germany","","","",""
"Rarely","2017","no migration background","West Germany","","","",""
"Rarely","2017","no migration background","East Germany","","","",""
"Rarely","2017","direct migration background","West Germany","1560","0.309470406684972","0.296383256477185","0.322557556892759"
"Rarely","2017","direct migration background","East Germany","260","0.331963343310451","0.297987900792997","0.365938785827905"
"Rarely","2017","indirect migration background","West Germany","","","",""
"Rarely","2017","indirect migration background","East Germany","","","",""
"Never","2017","no migration background","West Germany","","","",""
"Never","2017","no migration background","East Germany","","","",""
"Never","2017","direct migration background","West Germany","2006","0.431883637506758","0.417860460993584","0.445906814019933"
"Never","2017","direct migration background","East Germany","293","0.410866438752431","0.375370625898429","0.446362251606433"
"Never","2017","indirect migration background","West Germany","","","",""
"Never","2017","indirect migration background","East Germany","","","",""
"Daily","2018","no migration background","West Germany","","","",""
"Daily","2018","no migration background","East Germany","","","",""
"Daily","2018","direct migration background","West Germany","74","0.0282162915371504","0.0225700058871244","0.0338625771871763"
"Daily","2018","direct migration background","East Germany","12","","",""
"Daily","2018","indirect migration background","West Germany","","","",""
"Daily","2018","indirect migration background","East Germany","","","",""
"Min 1x per week","2018","no migration background","West Germany","","","",""
"Min 1x per week","2018","no migration background","East Germany","","","",""
"Min 1x per week","2018","direct migration background","West Germany","537","0.168164179346013","0.155411142135503","0.180917216556523"
"Min 1x per week","2018","direct migration background","East Germany","96","0.196281537141372","0.163237485123906","0.229325589158838"
"Min 1x per week","2018","indirect migration background","West Germany","","","",""
"Min 1x per week","2018","indirect migration background","East Germany","","","",""
"Min 1x per month","2018","no migration background","West Germany","","","",""
"Min 1x per month","2018","no migration background","East Germany","","","",""
"Min 1x per month","2018","direct migration background","West Germany","839","0.247168614045358","0.232459937715256","0.26187729037546"
"Min 1x per month","2018","direct migration background","East Germany","113","0.20358017100792","0.170080513334979","0.237079828680861"
"Min 1x per month","2018","indirect migration background","West Germany","","","",""
"Min 1x per month","2018","indirect migration background","East Germany","","","",""
"Rarely","2018","no migration background","West Germany","","","",""
"Rarely","2018","no migration background","East Germany","","","",""
"Rarely","2018","direct migration background","West Germany","1161","0.324426602784666","0.308463306627594","0.340389898941737"
"Rarely","2018","direct migration background","East Germany","206","0.357805716309639","0.317925412832822","0.397686019786456"
"Rarely","2018","indirect migration background","West Germany","","","",""
"Rarely","2018","indirect migration background","East Germany","","","",""
"Never","2018","no migration background","West Germany","","","",""
"Never","2018","no migration background","East Germany","","","",""
"Never","2018","direct migration background","West Germany","693","0.232024312286813","0.217630741283483","0.246417883290144"
"Never","2018","direct migration background","East Germany","128","0.217904311873726","0.1835592378076","0.252249385939852"
"Never","2018","indirect migration background","West Germany","","","",""
"Never","2018","indirect migration background","East Germany","","","",""
"Daily","2019","no migration background","West Germany","30","0.00147039654317807","0.000858300116498674","0.00208249296985747"
"Daily","2019","no migration background","East Germany","11","","",""
"Daily","2019","direct migration background","West Germany","105","0.00268045050075303","0.00143824020914804","0.00392266079235802"
"Daily","2019","direct migration background","East Germany","6","","",""
"Daily","2019","indirect migration background","West Germany","5","","",""
"Daily","2019","indirect migration background","East Germany","1","","",""
"Min 1x per week","2019","no migration background","West Germany","808","0.0468788816074004","0.043502241284259","0.0502555219305418"
"Min 1x per week","2019","no migration background","East Germany","276","0.0475148583126534","0.0417041313484059","0.0533255852769009"
"Min 1x per week","2019","direct migration background","West Germany","645","0.0479441281584938","0.0428111077396095","0.053077148577378"
"Min 1x per week","2019","direct migration background","East Germany","68","0.0594038482157085","0.0426861542919841","0.0761215421394329"
"Min 1x per week","2019","indirect migration background","West Germany","96","0.0525141264068017","0.0414733527594379","0.0635549000541655"
"Min 1x per week","2019","indirect migration background","East Germany","9","","",""
"Min 1x per month","2019","no migration background","West Germany","5470","0.33432838980294","0.326792426391478","0.341864353214402"
"Min 1x per month","2019","no migration background","East Germany","1719","0.292721190862007","0.28029296749832","0.305149414225693"
"Min 1x per month","2019","direct migration background","West Germany","2038","0.282647498440061","0.271829100739195","0.293465896140928"
"Min 1x per month","2019","direct migration background","East Germany","200","0.283331812086834","0.251462388092214","0.315201236081453"
"Min 1x per month","2019","indirect migration background","West Germany","495","0.300135960389793","0.277450848905485","0.322821071874101"
"Min 1x per month","2019","indirect migration background","East Germany","49","0.368105097095475","0.286139687741792","0.450070506449157"
"Rarely","2019","no migration background","West Germany","7513","0.512061075448694","0.504076244065867","0.520045906831521"
"Rarely","2019","no migration background","East Germany","2595","0.526930401368545","0.513293183061356","0.540567619675735"
"Rarely","2019","direct migration background","West Germany","2742","0.492796956025485","0.480785407640913","0.504808504410056"
"Rarely","2019","direct migration background","East Germany","354","0.471342084388215","0.436038162001702","0.506646006774728"
"Rarely","2019","indirect migration background","West Germany","839","0.557533110840912","0.532949210735164","0.58211701094666"
"Rarely","2019","indirect migration background","East Germany","64","0.516317203670097","0.431387249674376","0.601247157665817"
"Never","2019","no migration background","West Germany","1233","0.105261256597788","0.100358904139622","0.110163609055953"
"Never","2019","no migration background","East Germany","548","0.131562520129835","0.122329962732208","0.140795077527462"
"Never","2019","direct migration background","West Germany","1125","0.173930966875207","0.164824064359143","0.183037869391271"
"Never","2019","direct migration background","East Germany","140","0.183765667886125","0.156374717665459","0.211156618106791"
"Never","2019","indirect migration background","West Germany","133","0.087239139275025","0.0732719424744125","0.101206336075638"
"Never","2019","indirect migration background","East Germany","10","","",""
