"pgoeffd","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Yes","1997","higher education","Female","323","0.549790055011548","0.509195651304711","0.590384458718385"
"No","1997","in school","Male","5","","",""
"No","1997","in school","Female","5","","",""
"No","1997","inadequately","Male","92","0.831559037996913","0.758928643048484","0.904189432945343"
"No","1997","inadequately","Female","65","0.827776406096751","0.748888650441849","0.906664161751653"
"No","1997","general elemantary","Male","489","0.901848864917284","0.876519476666946","0.927178253167622"
"No","1997","general elemantary","Female","391","0.760775837969425","0.723156123662814","0.798395552276037"
"No","1997","middle vocational","Male","1778","0.791163982664129","0.774100966611146","0.808226998717112"
"No","1997","middle vocational","Female","1167","0.727703335829407","0.706093442049947","0.749313229608867"
"No","1997","vocational + Abi","Male","139","0.786197685972055","0.724385113233296","0.848010258710813"
"No","1997","vocational + Abi","Female","107","0.76763222041244","0.698410143743343","0.836854297081538"
"No","1997","higher vocational","Male","271","0.759399439441608","0.714681890980052","0.804116987903164"
"No","1997","higher vocational","Female","81","0.412925180003894","0.342544804991494","0.483305555016293"
"No","1997","higher education","Male","519","0.670223296155231","0.636951966670046","0.703494625640416"
"No","1997","higher education","Female","254","0.450209944988452","0.409615541281615","0.490804348695289"
"Yes","1998","in school","Male","","","",""
"Yes","1998","in school","Female","1","","",""
"Yes","1998","inadequately","Male","7","","",""
"Yes","1998","inadequately","Female","22","","",""
"Yes","1998","general elemantary","Male","46","0.112983036756474","0.0869944150449775","0.138971658467971"
"Yes","1998","general elemantary","Female","116","0.245348619087802","0.207442398456045","0.28325483971956"
"Yes","1998","middle vocational","Male","419","0.197348901952307","0.181257461622741","0.213440342281874"
"Yes","1998","middle vocational","Female","493","0.279363765545371","0.258466864028275","0.300260667062468"
"Yes","1998","vocational + Abi","Male","28","","",""
"Yes","1998","vocational + Abi","Female","53","0.293944441786926","0.226639985300724","0.361248898273128"
"Yes","1998","higher vocational","Male","80","0.214758282949653","0.173195071115372","0.256321494783934"
"Yes","1998","higher vocational","Female","114","0.576084548441552","0.509562916139956","0.642606180743147"
"Yes","1998","higher education","Male","265","0.328918010971678","0.296974753771968","0.360861268171387"
"Yes","1998","higher education","Female","357","0.57169871560446","0.533241500640326","0.610155930568594"
"No","1998","in school","Male","9","","",""
"No","1998","in school","Female","4","","",""
"No","1998","inadequately","Male","92","0.868042984379159","0.801374995875717","0.934710972882601"
"No","1998","inadequately","Female","56","0.772194409237698","0.679116567318682","0.865272251156713"
"No","1998","general elemantary","Male","524","0.887016963243526","0.861028341532029","0.913005584955022"
"No","1998","general elemantary","Female","379","0.754651380912198","0.71674516028044","0.792557601543955"
"No","1998","middle vocational","Male","1931","0.802651098047693","0.786559657718126","0.81874253837726"
"No","1998","middle vocational","Female","1278","0.720636234454629","0.699739332937532","0.741533135971725"
"No","1998","vocational + Abi","Male","157","0.80248101200166","0.745111119612686","0.859850904390635"
"No","1998","vocational + Abi","Female","123","0.706055558213074","0.638751101726872","0.773360014699276"
"No","1998","higher vocational","Male","295","0.785241717050347","0.743678505216066","0.826804928884628"
"No","1998","higher vocational","Female","98","0.423915451558448","0.357393819256853","0.490437083860044"
"No","1998","higher education","Male","566","0.671081989028323","0.639138731828613","0.703025246228032"
"No","1998","higher education","Female","279","0.42830128439554","0.389844069431406","0.466758499359674"
"Yes","1999","in school","Male","","","",""
"Yes","1999","in school","Female","2","","",""
"Yes","1999","inadequately","Male","7","","",""
"Yes","1999","inadequately","Female","18","","",""
"Yes","1999","general elemantary","Male","41","0.104878350563618","0.0781022054319932","0.131654495695242"
"Yes","1999","general elemantary","Female","92","0.218185597636614","0.180110261443976","0.256260933829252"
"Yes","1999","middle vocational","Male","386","0.190297352581239","0.173890902208485","0.206703802953992"
"Yes","1999","middle vocational","Female","444","0.268559861411275","0.247353700164465","0.289766022658085"
"Yes","1999","vocational + Abi","Male","21","","",""
"Yes","1999","vocational + Abi","Female","43","0.279167230189739","0.211333932610117","0.34700052776936"
"Yes","1999","higher vocational","Male","79","0.230413771073194","0.186547641225926","0.274279900920462"
"Yes","1999","higher vocational","Female","118","0.618292020711643","0.551627394630772","0.684956646792514"
"Yes","1999","higher education","Male","253","0.321161055710719","0.289104703601938","0.353217407819499"
"Yes","1999","higher education","Female","349","0.561841018221422","0.522691349670554","0.60099068677229"
"No","1999","in school","Male","13","","",""
"No","1999","in school","Female","7","","",""
"No","1999","inadequately","Male","79","0.851528410371923","0.776379945070917","0.926676875672929"
"No","1999","inadequately","Female","59","0.807948682430934","0.719964771546576","0.895932593315292"
"No","1999","general elemantary","Male","462","0.895121649436382","0.868345504304758","0.921897794568007"
"No","1999","general elemantary","Female","360","0.781814402363386","0.743739066170748","0.819889738556024"
"No","1999","middle vocational","Male","1813","0.809702647418762","0.793296197046008","0.826109097791515"
"No","1999","middle vocational","Female","1234","0.731440138588725","0.710233977341916","0.752646299835535"
"No","1999","vocational + Abi","Male","144","0.821986699038022","0.763620052617522","0.880353345458523"
"No","1999","vocational + Abi","Female","125","0.720832769810261","0.65299947223064","0.788666067389883"
"No","1999","higher vocational","Male","275","0.769586228926806","0.725720099079538","0.813452358774074"
"No","1999","higher vocational","Female","86","0.381707979288357","0.315043353207486","0.448372605369228"
"No","1999","higher education","Male","562","0.678838944289281","0.646782592180501","0.710895296398062"
"No","1999","higher education","Female","268","0.438158981778578","0.39900931322771","0.477308650329446"
"Yes","2000","in school","Male","2","","",""
"Yes","2000","in school","Female","3","","",""
"Yes","2000","inadequately","Male","7","","",""
"Yes","2000","inadequately","Female","16","","",""
"Yes","2000","general elemantary","Male","53","0.0883242285970937","0.0674661920637705","0.109182265130417"
"Yes","2000","general elemantary","Female","138","0.189887774883035","0.161416597797464","0.218358951968606"
"Yes","2000","middle vocational","Male","702","0.176934766426621","0.165206475723726","0.188663057129516"
"Yes","2000","middle vocational","Female","773","0.23179439226457","0.217328979526632","0.246259805002508"
"Yes","2000","vocational + Abi","Male","61","0.180102735406499","0.141617993597954","0.218587477215044"
"Yes","2000","vocational + Abi","Female","81","0.232051202771256","0.189773951007532","0.27432845453498"
"Yes","2000","higher vocational","Male","161","0.200150341342884","0.171962620609037","0.22833806207673"
"Yes","2000","higher vocational","Female","241","0.492914330548376","0.448782593449227","0.537046067647525"
"Yes","2000","higher education","Male","505","0.29381567130947","0.271770032746639","0.315861309872302"
"Yes","2000","higher education","Female","584","0.468863071286986","0.440120866834385","0.497605275739587"
"No","2000","in school","Male","21","","",""
"No","2000","in school","Female","21","","",""
"No","2000","inadequately","Male","76","0.923608271309557","0.866463549798452","0.980752992820662"
"No","2000","inadequately","Female","44","0.769382461525204","0.66279901171196","0.875965911338448"
"No","2000","general elemantary","Male","658","0.911675771402906","0.890817734869583","0.93253380793623"
"No","2000","general elemantary","Female","591","0.810112225116965","0.781641048031394","0.838583402202536"
"No","2000","middle vocational","Male","3365","0.823065233573379","0.811336942870484","0.834793524276274"
"No","2000","middle vocational","Female","2496","0.76820560773543","0.753740194997493","0.782671020473368"
"No","2000","vocational + Abi","Male","322","0.819897264593501","0.781412522784955","0.858382006402046"
"No","2000","vocational + Abi","Female","302","0.767948797228744","0.72567154546502","0.810226048992468"
"No","2000","higher vocational","Male","613","0.799849658657116","0.77166193792327","0.828037379390963"
"No","2000","higher vocational","Female","252","0.507085669451624","0.462953932352475","0.551217406550773"
"No","2000","higher education","Male","1135","0.70618432869053","0.684138690127698","0.728229967253361"
"No","2000","higher education","Female","574","0.531136928713014","0.502394724260413","0.559879133165615"
"Yes","2001","in school","Male","1","","",""
"Yes","2001","in school","Female","1","","",""
"Yes","2001","inadequately","Male","5","","",""
"Yes","2001","inadequately","Female","12","","",""
"Yes","2001","general elemantary","Male","49","0.12235084641973","0.0952827414610731","0.149418951378386"
"Yes","2001","general elemantary","Female","120","0.205688536301689","0.173453357701058","0.237923714902321"
"Yes","2001","middle vocational","Male","592","0.174069896410983","0.161424850583015","0.18671494223895"
"Yes","2001","middle vocational","Female","682","0.233066000762597","0.21748111424279","0.248650887282404"
"Yes","2001","vocational + Abi","Male","56","0.175426260764773","0.134391380172806","0.21646114135674"
"Yes","2001","vocational + Abi","Female","73","0.224123735177509","0.1795356716371","0.268711798717917"
"Yes","2001","higher vocational","Male","137","0.209177954404763","0.178054090262562","0.240301818546964"
"Yes","2001","higher vocational","Female","199","0.478108014756114","0.430221494907268","0.525994534604959"
"Yes","2001","higher education","Male","442","0.297136534696726","0.273565534788735","0.320707534604717"
"Yes","2001","higher education","Female","515","0.454977339288831","0.424828568306133","0.485126110271529"
"No","2001","in school","Male","25","","",""
"No","2001","in school","Female","26","","",""
"No","2001","inadequately","Male","49","0.901432245986742","0.821928940373551","0.980935551599933"
"No","2001","inadequately","Female","33","0.840261500156039","0.733219585811104","0.947303414500974"
"No","2001","general elemantary","Male","514","0.877649153580271","0.850581048621614","0.904717258538927"
"No","2001","general elemantary","Female","484","0.794311463698311","0.762076285097679","0.826546642298942"
"No","2001","middle vocational","Male","2862","0.825930103589018","0.81328505776105","0.838575149416985"
"No","2001","middle vocational","Female","2145","0.766933999237403","0.751349112717596","0.782518885757211"
"No","2001","vocational + Abi","Male","274","0.824573739235227","0.78353885864326","0.865608619827194"
"No","2001","vocational + Abi","Female","263","0.775876264822491","0.731288201282083","0.8204643283629"
"No","2001","higher vocational","Male","519","0.790822045595237","0.759698181453036","0.821945909737438"
"No","2001","higher vocational","Female","219","0.521891985243887","0.474005465395041","0.569778505092732"
"No","2001","higher education","Male","1002","0.702863465303274","0.679292465395283","0.726434465211265"
"No","2001","higher education","Female","533","0.545022660711169","0.514873889728471","0.575171431693867"
"Yes","2002","in school","Male","1","","",""
"Yes","2002","in school","Female","6","","",""
"Yes","2002","inadequately","Male","7","","",""
"Yes","2002","inadequately","Female","9","","",""
"Yes","2002","general elemantary","Male","48","0.0941442560235995","0.0702749054097508","0.118013606637448"
"Yes","2002","general elemantary","Female","120","0.196867285139456","0.165338450376853","0.228396119902059"
"Yes","2002","middle vocational","Male","626","0.186892792752748","0.173892381031011","0.199893204474484"
"Yes","2002","middle vocational","Female","761","0.237105427418167","0.222053427293024","0.25215742754331"
"Yes","2002","vocational + Abi","Male","66","0.185706157219559","0.146082828619453","0.225329485819665"
"Yes","2002","vocational + Abi","Female","80","0.19305872161406","0.154992590054257","0.231124853173863"
"Yes","2002","higher vocational","Male","132","0.186434111089981","0.158104615985234","0.214763606194729"
"Yes","2002","higher vocational","Female","199","0.43627466735271","0.3917235717739","0.480825762931521"
"Yes","2002","higher education","Male","628","0.285517376380454","0.265703021812042","0.305331730948866"
"Yes","2002","higher education","Female","722","0.459892893350194","0.433915732625834","0.485870054074553"
"No","2002","in school","Male","30","0.992231246195624","0.961324778449061","1.02313771394219"
"No","2002","in school","Female","33","0.765194905673523","0.632163071153268","0.898226740193778"
"No","2002","inadequately","Male","43","0.857469457021172","0.760568874376038","0.954370039666307"
"No","2002","inadequately","Female","38","0.901175662233862","0.815858609260139","0.986492715207585"
"No","2002","general elemantary","Male","527","0.9058557439764","0.881986393362552","0.929725094590249"
"No","2002","general elemantary","Female","491","0.803132714860544","0.771603880097941","0.834661549623147"
"No","2002","middle vocational","Male","2828","0.813107207247252","0.800106795525516","0.826107618968989"
"No","2002","middle vocational","Female","2306","0.762894572581833","0.74784257245669","0.777946572706976"
"No","2002","vocational + Abi","Male","304","0.814293842780441","0.774670514180335","0.853917171380547"
"No","2002","vocational + Abi","Female","333","0.80694127838594","0.768875146826137","0.845007409945742"
"No","2002","higher vocational","Male","594","0.813565888910019","0.785236393805271","0.841895384014766"
"No","2002","higher vocational","Female","277","0.56372533264729","0.519174237068479","0.6082764282261"
"No","2002","higher education","Male","1368","0.714482623619546","0.694668269051134","0.734296978187958"
"No","2002","higher education","Female","692","0.540107106649806","0.514129945925447","0.566084267374166"
"Yes","2003","in school","Male","1","","",""
"Yes","2003","in school","Female","2","","",""
"Yes","2003","inadequately","Male","4","","",""
"Yes","2003","inadequately","Female","8","","",""
"Yes","2003","general elemantary","Male","42","0.112839596160637","0.0845053168402166","0.141173875481058"
"Yes","2003","general elemantary","Female","111","0.233566023008234","0.196953334892118","0.270178711124349"
"Yes","2003","middle vocational","Male","574","0.200096511643786","0.185888879775884","0.214304143511688"
"Yes","2003","middle vocational","Female","703","0.251697896704181","0.235424207420433","0.267971585987929"
"Yes","2003","vocational + Abi","Male","64","0.184606737490891","0.143245161923494","0.225968313058287"
"Yes","2003","vocational + Abi","Female","81","0.258364141847577","0.21514148498797","0.301586798707183"
"Yes","2003","higher vocational","Male","121","0.193436968287848","0.163071477321985","0.223802459253711"
"Yes","2003","higher vocational","Female","190","0.467368111055201","0.419249156216832","0.515487065893571"
"Yes","2003","higher education","Male","554","0.281367654509549","0.260389552074747","0.302345756944352"
"Yes","2003","higher education","Female","643","0.441731737650888","0.414558866209309","0.468904609092468"
"No","2003","in school","Male","19","","",""
"No","2003","in school","Female","16","","",""
"No","2003","inadequately","Male","36","0.905224450555515","0.814454021401072","0.995994879709958"
"No","2003","inadequately","Female","32","0.915031162319849","0.828620790001003","1.00144153463869"
"No","2003","general elemantary","Male","437","0.887160403839363","0.858826124518942","0.915494683159783"
"No","2003","general elemantary","Female","402","0.766433976991766","0.729821288875651","0.803046665107882"
"No","2003","middle vocational","Male","2472","0.799903488356214","0.785695856488312","0.814111120224116"
"No","2003","middle vocational","Female","2029","0.748302103295819","0.732028414012071","0.764575792579567"
"No","2003","vocational + Abi","Male","274","0.815393262509109","0.774031686941713","0.856754838076506"
"No","2003","vocational + Abi","Female","313","0.741635858152423","0.698413201292817","0.78485851501203"
"No","2003","higher vocational","Male","529","0.806563031712152","0.776197540746289","0.836928522678015"
"No","2003","higher vocational","Female","223","0.532631888944799","0.484512934106429","0.580750843783169"
"No","2003","higher education","Male","1211","0.718632345490451","0.697654243055648","0.739610447925253"
"No","2003","higher education","Female","640","0.558268262349112","0.531095390907532","0.585441133790692"
"Yes","2004","in school","Male","2","","",""
"Yes","2004","in school","Female","1","","",""
"Yes","2004","inadequately","Male","7","","",""
"Yes","2004","inadequately","Female","8","","",""
"Yes","2004","general elemantary","Male","46","0.115800503501489","0.0871448254106488","0.144456181592329"
"Yes","2004","general elemantary","Female","105","0.203600644727641","0.169221283138127","0.237980006317156"
"Yes","2004","middle vocational","Male","537","0.182362697563457","0.168769688816556","0.195955706310359"
"Yes","2004","middle vocational","Female","685","0.237411744780428","0.221671081064459","0.253152408496397"
"Yes","2004","vocational + Abi","Male","65","0.190090341586017","0.149388665142677","0.230792018029357"
"Yes","2004","vocational + Abi","Female","92","0.231632755377362","0.191896352441584","0.27136915831314"
"Yes","2004","higher vocational","Male","121","0.221114979950574","0.189088147165611","0.253141812735536"
"Yes","2004","higher vocational","Female","192","0.424708212821698","0.379088847720423","0.470327577922972"
"Yes","2004","higher education","Male","569","0.29300449147236","0.27196091663757","0.31404806630715"
"Yes","2004","higher education","Female","663","0.455718796165721","0.4288719977073","0.482565594624141"
"No","2004","in school","Male","16","","",""
"No","2004","in school","Female","28","","",""
"No","2004","inadequately","Male","35","0.730703617739794","0.596547854574998","0.86485938090459"
"No","2004","inadequately","Female","26","","",""
"No","2004","general elemantary","Male","433","0.884199496498511","0.855543818407671","0.912855174589351"
"No","2004","general elemantary","Female","422","0.796399355272359","0.762019993682844","0.830778716861873"
"No","2004","middle vocational","Male","2563","0.817637302436543","0.804044293689641","0.831230311183444"
"No","2004","middle vocational","Female","2122","0.762588255219572","0.746847591503603","0.778328918935541"
"No","2004","vocational + Abi","Male","292","0.809909658413983","0.769207981970643","0.850611334857323"
"No","2004","vocational + Abi","Female","341","0.768367244622638","0.72863084168686","0.808103647558416"
"No","2004","higher vocational","Male","524","0.778885020049426","0.746858187264464","0.810911852834389"
"No","2004","higher vocational","Female","259","0.575291787178302","0.529672422077028","0.620911152279577"
"No","2004","higher education","Male","1228","0.70699550852764","0.68595193369285","0.72803908336243"
"No","2004","higher education","Female","659","0.544281203834279","0.517434405375859","0.5711280022927"
"Yes","2005","in school","Male","","","",""
"Yes","2005","in school","Female","","","",""
"Yes","2005","inadequately","Male","5","","",""
"Yes","2005","inadequately","Female","8","","",""
"Yes","2005","general elemantary","Male","35","0.126193511225288","0.0925842781826758","0.1598027442679"
"Yes","2005","general elemantary","Female","99","0.218509048043242","0.180663740257449","0.256354355829035"
"Yes","2005","middle vocational","Male","482","0.180239117961481","0.16589870453684","0.194579531386121"
"Yes","2005","middle vocational","Female","611","0.242298081756866","0.225468528070814","0.259127635442918"
"Yes","2005","vocational + Abi","Male","60","0.195337989291944","0.152562870269733","0.238113108314155"
"Yes","2005","vocational + Abi","Female","90","0.237210459100711","0.195985928545969","0.278434989655453"
"Yes","2005","higher vocational","Male","109","0.210894931824863","0.177921821488384","0.243868042161343"
"Yes","2005","higher vocational","Female","171","0.435991284481695","0.387150536154561","0.48483203280883"
"Yes","2005","higher education","Male","511","0.286160087983113","0.264144534405286","0.30817564156094"
"Yes","2005","higher education","Female","627","0.458241131912922","0.430519917668451","0.485962346157392"
"No","2005","in school","Male","13","","",""
"No","2005","in school","Female","14","","",""
"No","2005","inadequately","Male","31","0.839883396358743","0.720092304549122","0.959674488168364"
"No","2005","inadequately","Female","20","","",""
"No","2005","general elemantary","Male","340","0.873806488774712","0.8401972557321","0.907415721817324"
"No","2005","general elemantary","Female","359","0.781490951956758","0.743645644170965","0.819336259742551"
"No","2005","middle vocational","Male","2278","0.819760882038519","0.805420468613879","0.83410129546316"
"No","2005","middle vocational","Female","1879","0.757701918243134","0.740872364557082","0.774531471929186"
"No","2005","vocational + Abi","Male","270","0.804662010708056","0.761886891685845","0.847437129730267"
"No","2005","vocational + Abi","Female","319","0.762789540899289","0.721565010344547","0.804014071454031"
"No","2005","higher vocational","Male","479","0.789105068175137","0.756131957838657","0.822078178511616"
"No","2005","higher vocational","Female","225","0.564008715518305","0.51516796719117","0.612849463845439"
"No","2005","higher education","Male","1108","0.713839912016887","0.69182435843906","0.735855465594714"
"No","2005","higher education","Female","614","0.541758868087078","0.514037653842608","0.569480082331549"
"Yes","2006","in school","Male","","","",""
"Yes","2006","in school","Female","1","","",""
"Yes","2006","inadequately","Male","5","","",""
"Yes","2006","inadequately","Female","5","","",""
"Yes","2006","general elemantary","Male","39","0.138582042094587","0.102841485986193","0.17432259820298"
"Yes","2006","general elemantary","Female","97","0.219589937636885","0.180507908530992","0.258671966742779"
"Yes","2006","middle vocational","Male","498","0.176099369015796","0.162038347566341","0.19016039046525"
"Yes","2006","middle vocational","Female","651","0.250861491209889","0.234182204626917","0.267540777792861"
"Yes","2006","vocational + Abi","Male","59","0.187845190340748","0.145956738670574","0.229733642010922"
"Yes","2006","vocational + Abi","Female","103","0.239425732804341","0.199324318558069","0.279527147050613"
"Yes","2006","higher vocational","Male","115","0.206502400456497","0.17367193588483","0.239332865028164"
"Yes","2006","higher vocational","Female","177","0.405404649490825","0.35799632572813","0.452812973253519"
"Yes","2006","higher education","Male","530","0.296319553751002","0.274568139025257","0.318070968476746"
"Yes","2006","higher education","Female","651","0.438735398850213","0.411935054893012","0.465535742807414"
"No","2006","in school","Male","16","","",""
"No","2006","in school","Female","9","","",""
"No","2006","inadequately","Male","31","0.848112653012363","0.730870331293459","0.965354974731267"
"No","2006","inadequately","Female","21","","",""
"No","2006","general elemantary","Male","320","0.861417957905413","0.82567740179702","0.897158514013807"
"No","2006","general elemantary","Female","334","0.780410062363115","0.741328033257222","0.819492091469008"
"No","2006","middle vocational","Male","2321","0.823900630984204","0.80983960953475","0.837961652433659"
"No","2006","middle vocational","Female","1944","0.749138508790111","0.732459222207139","0.765817795373083"
"No","2006","vocational + Abi","Male","275","0.812154809659252","0.770266357989078","0.854043261329426"
"No","2006","vocational + Abi","Female","332","0.760574267195659","0.720472852949387","0.800675681441931"
"No","2006","higher vocational","Male","469","0.793497599543503","0.760667134971836","0.82632806411517"
"No","2006","higher vocational","Female","235","0.594595350509175","0.547187026746481","0.64200367427187"
"No","2006","higher education","Male","1163","0.703680446248998","0.681929031523254","0.725431860974743"
"No","2006","higher education","Female","666","0.561264601149787","0.534464257192586","0.588064945106988"
"Yes","2007","in school","Male","","","",""
"Yes","2007","in school","Female","","","",""
"Yes","2007","inadequately","Male","5","","",""
"Yes","2007","inadequately","Female","9","","",""
"Yes","2007","general elemantary","Male","47","0.136612740184239","0.102036568559062","0.171188911809416"
"Yes","2007","general elemantary","Female","89","0.181323795539617","0.143753821685456","0.218893769393778"
"Yes","2007","middle vocational","Male","508","0.16880606454233","0.155261426592637","0.182350702492024"
"Yes","2007","middle vocational","Female","617","0.228658372589597","0.212814418045944","0.24450232713325"
"Yes","2007","vocational + Abi","Male","53","0.15480374710275","0.116799863005131","0.19280763120037"
"Yes","2007","vocational + Abi","Female","99","0.207036756829901","0.170169624565883","0.243903889093919"
"Yes","2007","higher vocational","Male","113","0.199806860941672","0.1674324486545","0.232181273228845"
"Yes","2007","higher vocational","Female","154","0.397786107788494","0.350059826198003","0.445512389378985"
"Yes","2007","higher education","Male","525","0.302577117578169","0.280564775287077","0.324589459869261"
"Yes","2007","higher education","Female","647","0.438267280507525","0.41191647337623","0.464618087638821"
"No","2007","in school","Male","11","","",""
"No","2007","in school","Female","18","","",""
"No","2007","inadequately","Male","27","","",""
"No","2007","inadequately","Female","19","","",""
"No","2007","general elemantary","Male","332","0.863387259815761","0.828811088190584","0.897963431440938"
"No","2007","general elemantary","Female","315","0.818676204460383","0.781106230606222","0.856246178314544"
"No","2007","middle vocational","Male","2430","0.83119393545767","0.817649297507976","0.844738573407363"
"No","2007","middle vocational","Female","2082","0.771341627410403","0.75549767286675","0.787185581954056"
"No","2007","vocational + Abi","Male","295","0.84519625289725","0.807192368799631","0.883200136994869"
"No","2007","vocational + Abi","Female","365","0.792963243170099","0.756096110906081","0.829830375434117"
"No","2007","higher vocational","Male","473","0.800193139058327","0.767818726771155","0.8325675513455"
"No","2007","higher vocational","Female","250","0.602213892211506","0.554487610621015","0.649940173801997"
"No","2007","higher education","Male","1148","0.697422882421831","0.675410540130739","0.719435224712923"
"No","2007","higher education","Female","715","0.561732719492475","0.535381912361179","0.58808352662377"
"Yes","2008","in school","Male","1","","",""
"Yes","2008","in school","Female","","","",""
"Yes","2008","inadequately","Male","4","","",""
"Yes","2008","inadequately","Female","8","","",""
"Yes","2008","general elemantary","Male","43","0.158812151617447","0.119317480466553","0.198306822768341"
"Yes","2008","general elemantary","Female","74","0.191981102070129","0.150480916286933","0.233481287853324"
"Yes","2008","middle vocational","Male","467","0.169311744718071","0.155065295214229","0.183558194221913"
"Yes","2008","middle vocational","Female","572","0.218056720089803","0.201759110187271","0.234354329992336"
"Yes","2008","vocational + Abi","Male","50","0.153434685600956","0.114008243819474","0.192861127382437"
"Yes","2008","vocational + Abi","Female","92","0.210842767322771","0.172107691008548","0.249577843636994"
"Yes","2008","higher vocational","Male","104","0.207340053303528","0.17262902279243","0.242051083814626"
"Yes","2008","higher vocational","Female","136","0.385704202462916","0.335422173002924","0.435986231922909"
"Yes","2008","higher education","Male","462","0.295349732830293","0.272355056702119","0.318344408958467"
"Yes","2008","higher education","Female","597","0.420301536724618","0.393249847950942","0.447353225498293"
"No","2008","in school","Male","11","","",""
"No","2008","in school","Female","13","","",""
"No","2008","inadequately","Male","27","","",""
"No","2008","inadequately","Female","18","","",""
"No","2008","general elemantary","Male","286","0.841187848382553","0.801693177231659","0.880682519533447"
"No","2008","general elemantary","Female","272","0.808018897929871","0.766518712146676","0.849519083713067"
"No","2008","middle vocational","Male","2195","0.830688255281929","0.816441805778087","0.844934704785771"
"No","2008","middle vocational","Female","1894","0.781943279910197","0.765645670007664","0.798240889812729"
"No","2008","vocational + Abi","Male","271","0.846565314399044","0.807138872617563","0.885991756180526"
"No","2008","vocational + Abi","Female","334","0.789157232677229","0.750422156363006","0.827892308991452"
"No","2008","higher vocational","Male","420","0.792659946696472","0.757948916185375","0.82737097720757"
"No","2008","higher vocational","Female","224","0.614295797537084","0.564013768077091","0.664577826997076"
"No","2008","higher education","Male","1050","0.704650267169707","0.681655591041533","0.727644943297881"
"No","2008","higher education","Female","682","0.579698463275382","0.552646774501707","0.606750152049058"
"Yes","2009","in school","Male","","","",""
"Yes","2009","in school","Female","1","","",""
"Yes","2009","inadequately","Male","3","","",""
"Yes","2009","inadequately","Female","6","","",""
"Yes","2009","general elemantary","Male","31","0.106908501337122","0.0723999418034317","0.141417060870812"
"Yes","2009","general elemantary","Female","78","0.204226290730268","0.162171898928373","0.246280682532163"
"Yes","2009","middle vocational","Male","422","0.161473812325124","0.14717503502463","0.175772589625617"
"Yes","2009","middle vocational","Female","567","0.218908877368404","0.202561816128299","0.235255938608508"
"Yes","2009","vocational + Abi","Male","53","0.169126623969782","0.126493880816185","0.211759367123379"
"Yes","2009","vocational + Abi","Female","82","0.209360451435555","0.169978906190458","0.248741996680652"
"Yes","2009","higher vocational","Male","100","0.214601731236485","0.178580429887204","0.250623032585767"
"Yes","2009","higher vocational","Female","134","0.3605622697204","0.310258175030635","0.410866364410165"
"Yes","2009","higher education","Male","442","0.266944744390124","0.244308098485543","0.289581390294704"
"Yes","2009","higher education","Female","611","0.439178081234621","0.412106240409487","0.466249922059755"
"No","2009","in school","Male","17","","",""
"No","2009","in school","Female","19","","",""
"No","2009","inadequately","Male","29","","",""
"No","2009","inadequately","Female","17","","",""
"No","2009","general elemantary","Male","277","0.893091498662878","0.858582939129188","0.927600058196568"
"No","2009","general elemantary","Female","275","0.795773709269732","0.753719317467837","0.837828101071627"
"No","2009","middle vocational","Male","2122","0.838526187674876","0.824227410374383","0.85282496497537"
"No","2009","middle vocational","Female","1891","0.781091122631596","0.764744061391492","0.797438183871701"
"No","2009","vocational + Abi","Male","244","0.830873376030218","0.78824063287662","0.873506119183815"
"No","2009","vocational + Abi","Female","328","0.790639548564445","0.751258003319348","0.830021093809542"
"No","2009","higher vocational","Male","399","0.785398268763514","0.749376967414233","0.821419570112796"
"No","2009","higher vocational","Female","216","0.6394377302796","0.589133635589835","0.689741824969365"
"No","2009","higher education","Male","1025","0.733055255609876","0.710418609705296","0.755691901514456"
"No","2009","higher education","Female","680","0.560821918765379","0.533750077940245","0.587893759590513"
"Yes","2010","in school","Male","2","","",""
"Yes","2010","in school","Female","2","","",""
"Yes","2010","inadequately","Male","5","","",""
"Yes","2010","inadequately","Female","8","","",""
"Yes","2010","general elemantary","Male","37","0.122723780398593","0.0925081589420911","0.152939401855094"
"Yes","2010","general elemantary","Female","81","0.141717061503201","0.109776565127421","0.17365755787898"
"Yes","2010","middle vocational","Male","537","0.173080909058535","0.160328812319661","0.185833005797409"
"Yes","2010","middle vocational","Female","690","0.22543936725793","0.210842040906321","0.240036693609539"
"Yes","2010","vocational + Abi","Male","78","0.179961508423008","0.145045181915388","0.214877834930629"
"Yes","2010","vocational + Abi","Female","146","0.22854864994778","0.196416500875113","0.260680799020448"
"Yes","2010","higher vocational","Male","118","0.209839857676819","0.178679838065329","0.240999877288309"
"Yes","2010","higher vocational","Female","139","0.370214156629326","0.32210634891451","0.418321964344142"
"Yes","2010","higher education","Male","584","0.281659441658679","0.261796556625358","0.301522326692"
"Yes","2010","higher education","Female","754","0.439726699738342","0.415748059209091","0.463705340267594"
"No","2010","in school","Male","20","","",""
"No","2010","in school","Female","13","","",""
"No","2010","inadequately","Male","62","0.946052468510752","0.891957846574174","1.00014709044733"
"No","2010","inadequately","Female","29","","",""
"No","2010","general elemantary","Male","416","0.877276219601407","0.847060598144906","0.907491841057909"
"No","2010","general elemantary","Female","377","0.858282938496799","0.82634244212102","0.890223434872579"
"No","2010","middle vocational","Male","2844","0.826919090941465","0.814166994202591","0.839671187680339"
