"ple0004","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"A little","2008","66 and older","higher vocational","149","0.500198888258268","0.445070598488218","0.555327178028318"
"A little","2008","66 and older","higher education","402","0.464888065402573","0.431896923315759","0.497879207489388"
"Not at all","2008","16-34 y.","in school","316","0.913701698176977","0.88445008639823","0.942953309955725"
"Not at all","2008","16-34 y.","inadequately","40","0.832637445884966","0.727032419597204","0.938242472172729"
"Not at all","2008","16-34 y.","general elemantary","508","0.822475004101391","0.792373106349804","0.852576901852978"
"Not at all","2008","16-34 y.","middle vocational","1654","0.821081267313677","0.804262366103215","0.837900168524139"
"Not at all","2008","16-34 y.","vocational + Abi","297","0.767086199645039","0.724362007046968","0.809810392243109"
"Not at all","2008","16-34 y.","higher vocational","102","0.802788216844624","0.733313026850955","0.872263406838293"
"Not at all","2008","16-34 y.","higher education","459","0.872693178513698","0.844316158635903","0.901070198391493"
"Not at all","2008","35-65 y.","in school","","","",""
"Not at all","2008","35-65 y.","inadequately","36","0.344853531540761","0.249272254344002","0.440434808737519"
"Not at all","2008","35-65 y.","general elemantary","325","0.426521389801939","0.389155994706009","0.46388678489787"
"Not at all","2008","35-65 y.","middle vocational","3270","0.56772149133122","0.554632751827122","0.580810230835317"
"Not at all","2008","35-65 y.","vocational + Abi","432","0.700218651524374","0.663949533432272","0.736487769616476"
"Not at all","2008","35-65 y.","higher vocational","622","0.627940074226669","0.59764693986186","0.658233208591478"
"Not at all","2008","35-65 y.","higher education","2006","0.714404930601222","0.697662169447138","0.731147691755306"
"Not at all","2008","66 and older","in school","","","",""
"Not at all","2008","66 and older","inadequately","3","","",""
"Not at all","2008","66 and older","general elemantary","132","0.173500531091835","0.146198336009067","0.200802726174603"
"Not at all","2008","66 and older","middle vocational","615","0.254658175687189","0.236680435441432","0.272635915932947"
"Not at all","2008","66 and older","vocational + Abi","28","","",""
"Not at all","2008","66 and older","higher vocational","90","0.259633554761843","0.211293368083392","0.307973741440295"
"Not at all","2008","66 and older","higher education","330","0.343506458545413","0.312095331778671","0.374917585312156"
"Strong","2009","16-34 y.","in school","","","",""
"Strong","2009","16-34 y.","inadequately","","","",""
"Strong","2009","16-34 y.","general elemantary","","","",""
"Strong","2009","16-34 y.","middle vocational","","","",""
"Strong","2009","16-34 y.","vocational + Abi","","","",""
"Strong","2009","16-34 y.","higher vocational","","","",""
"Strong","2009","16-34 y.","higher education","","","",""
"Strong","2009","35-65 y.","in school","","","",""
"Strong","2009","35-65 y.","inadequately","","","",""
"Strong","2009","35-65 y.","general elemantary","","","",""
"Strong","2009","35-65 y.","middle vocational","","","",""
"Strong","2009","35-65 y.","vocational + Abi","","","",""
"Strong","2009","35-65 y.","higher vocational","","","",""
"Strong","2009","35-65 y.","higher education","","","",""
"Strong","2009","66 and older","in school","","","",""
"Strong","2009","66 and older","inadequately","","","",""
"Strong","2009","66 and older","general elemantary","","","",""
"Strong","2009","66 and older","middle vocational","","","",""
"Strong","2009","66 and older","vocational + Abi","","","",""
"Strong","2009","66 and older","higher vocational","","","",""
"Strong","2009","66 and older","higher education","","","",""
"A little","2009","16-34 y.","in school","","","",""
"A little","2009","16-34 y.","inadequately","","","",""
"A little","2009","16-34 y.","general elemantary","","","",""
"A little","2009","16-34 y.","middle vocational","","","",""
"A little","2009","16-34 y.","vocational + Abi","","","",""
"A little","2009","16-34 y.","higher vocational","","","",""
"A little","2009","16-34 y.","higher education","","","",""
"A little","2009","35-65 y.","in school","","","",""
"A little","2009","35-65 y.","inadequately","","","",""
"A little","2009","35-65 y.","general elemantary","","","",""
"A little","2009","35-65 y.","middle vocational","","","",""
"A little","2009","35-65 y.","vocational + Abi","","","",""
"A little","2009","35-65 y.","higher vocational","","","",""
"A little","2009","35-65 y.","higher education","","","",""
"A little","2009","66 and older","in school","","","",""
"A little","2009","66 and older","inadequately","","","",""
"A little","2009","66 and older","general elemantary","","","",""
"A little","2009","66 and older","middle vocational","","","",""
"A little","2009","66 and older","vocational + Abi","","","",""
"A little","2009","66 and older","higher vocational","","","",""
"A little","2009","66 and older","higher education","","","",""
"Not at all","2009","16-34 y.","in school","","","",""
"Not at all","2009","16-34 y.","inadequately","","","",""
"Not at all","2009","16-34 y.","general elemantary","","","",""
"Not at all","2009","16-34 y.","middle vocational","","","",""
"Not at all","2009","16-34 y.","vocational + Abi","","","",""
"Not at all","2009","16-34 y.","higher vocational","","","",""
"Not at all","2009","16-34 y.","higher education","","","",""
"Not at all","2009","35-65 y.","in school","","","",""
"Not at all","2009","35-65 y.","inadequately","","","",""
"Not at all","2009","35-65 y.","general elemantary","","","",""
"Not at all","2009","35-65 y.","middle vocational","","","",""
"Not at all","2009","35-65 y.","vocational + Abi","","","",""
"Not at all","2009","35-65 y.","higher vocational","","","",""
"Not at all","2009","35-65 y.","higher education","","","",""
"Not at all","2009","66 and older","in school","","","",""
"Not at all","2009","66 and older","inadequately","","","",""
"Not at all","2009","66 and older","general elemantary","","","",""
"Not at all","2009","66 and older","middle vocational","","","",""
"Not at all","2009","66 and older","vocational + Abi","","","",""
"Not at all","2009","66 and older","higher vocational","","","",""
"Not at all","2009","66 and older","higher education","","","",""
"Strong","2010","16-34 y.","in school","2","","",""
"Strong","2010","16-34 y.","inadequately","","","",""
"Strong","2010","16-34 y.","general elemantary","6","","",""
"Strong","2010","16-34 y.","middle vocational","23","","",""
"Strong","2010","16-34 y.","vocational + Abi","4","","",""
"Strong","2010","16-34 y.","higher vocational","","","",""
"Strong","2010","16-34 y.","higher education","4","","",""
"Strong","2010","35-65 y.","in school","","","",""
"Strong","2010","35-65 y.","inadequately","15","","",""
"Strong","2010","35-65 y.","general elemantary","91","0.191344699033211","0.158319930957545","0.224369467108878"
"Strong","2010","35-65 y.","middle vocational","413","0.102080156632485","0.0933680064506674","0.110792306814302"
"Strong","2010","35-65 y.","vocational + Abi","27","","",""
"Strong","2010","35-65 y.","higher vocational","63","0.0611456045758691","0.0449137887751624","0.0773774203765758"
"Strong","2010","35-65 y.","higher education","93","0.0511631170070868","0.0423847307828847","0.0599415032312889"
"Strong","2010","66 and older","in school","","","",""
"Strong","2010","66 and older","inadequately","18","","",""
"Strong","2010","66 and older","general elemantary","241","0.403416709815313","0.364612719327641","0.442220700302984"
"Strong","2010","66 and older","middle vocational","579","0.282059168412866","0.262729599617335","0.301388737208398"
"Strong","2010","66 and older","vocational + Abi","31","0.363640230527312","0.266907464030871","0.460372997023753"
"Strong","2010","66 and older","higher vocational","76","0.229551139824189","0.183109831134714","0.275992448513663"
"Strong","2010","66 and older","higher education","152","0.213166639018117","0.186425081584009","0.239908196452225"
"A little","2010","16-34 y.","in school","22","","",""
"A little","2010","16-34 y.","inadequately","8","","",""
"A little","2010","16-34 y.","general elemantary","74","0.186130705578001","0.151055206081209","0.221206205074792"
"A little","2010","16-34 y.","middle vocational","291","0.180750662206796","0.161912899241686","0.199588425171905"
"A little","2010","16-34 y.","vocational + Abi","47","0.104350667597714","0.0702086366266211","0.138492698568806"
"A little","2010","16-34 y.","higher vocational","20","","",""
"A little","2010","16-34 y.","higher education","83","0.172052973053982","0.139581889710544","0.20452405639742"
"A little","2010","35-65 y.","in school","","","",""
"A little","2010","35-65 y.","inadequately","30","0.444707132429242","0.329117997961621","0.560296266896864"
"A little","2010","35-65 y.","general elemantary","229","0.435407587936956","0.393781523222285","0.477033652651627"
"A little","2010","35-65 y.","middle vocational","1616","0.37286350984313","0.358948232007298","0.386778787678962"
"A little","2010","35-65 y.","vocational + Abi","130","0.244238167677858","0.208001316254112","0.280475019101605"
"A little","2010","35-65 y.","higher vocational","280","0.370393121179323","0.337677772720877","0.403108469637769"
"A little","2010","35-65 y.","higher education","633","0.298372914836138","0.280143476853408","0.316602352818868"
"A little","2010","66 and older","in school","","","",""
"A little","2010","66 and older","inadequately","15","","",""
"A little","2010","66 and older","general elemantary","273","0.447149845210034","0.407822542088953","0.486477148331114"
"A little","2010","66 and older","middle vocational","933","0.450592052135383","0.429219963786002","0.471964140484764"
"A little","2010","66 and older","vocational + Abi","35","0.360732800623812","0.264167673650809","0.457297927596814"
"A little","2010","66 and older","higher vocational","152","0.472706370489412","0.41757296689808","0.527839774080743"
"A little","2010","66 and older","higher education","404","0.454615430729006","0.422102268956261","0.487128592501751"
"Not at all","2010","16-34 y.","in school","248","0.922074724060052","0.890219117998904","0.953930330121201"
"Not at all","2010","16-34 y.","inadequately","23","","",""
"Not at all","2010","16-34 y.","general elemantary","393","0.80090571989086","0.764919385608475","0.836892054173246"
"Not at all","2010","16-34 y.","middle vocational","1289","0.799688457585095","0.780095737622501","0.819281177547689"
"Not at all","2010","16-34 y.","vocational + Abi","257","0.879221092112421","0.842828136231865","0.915614047992978"
"Not at all","2010","16-34 y.","higher vocational","85","0.78118628686375","0.70210604026396","0.860266533463541"
"Not at all","2010","16-34 y.","higher education","432","0.826648517926879","0.794080701806361","0.859216334047397"
"Not at all","2010","35-65 y.","in school","","","",""
"Not at all","2010","35-65 y.","inadequately","26","","",""
"Not at all","2010","35-65 y.","general elemantary","225","0.373247713029833","0.332641136048554","0.413854290011112"
"Not at all","2010","35-65 y.","middle vocational","2610","0.525056333524385","0.510686229703356","0.539426437345414"
"Not at all","2010","35-65 y.","vocational + Abi","383","0.701295071889174","0.662691917074823","0.739898226703524"
"Not at all","2010","35-65 y.","higher vocational","494","0.568461274244808","0.534907166745976","0.602015381743639"
"Not at all","2010","35-65 y.","higher education","1694","0.650463968156775","0.631466400235006","0.669461536078544"
"Not at all","2010","66 and older","in school","","","",""
"Not at all","2010","66 and older","inadequately","4","","",""
"Not at all","2010","66 and older","general elemantary","100","0.149433444974654","0.121233909086354","0.177632980862954"
"Not at all","2010","66 and older","middle vocational","570","0.267348779451751","0.248338194946588","0.286359363956914"
"Not at all","2010","66 and older","vocational + Abi","29","","",""
"Not at all","2010","66 and older","higher vocational","87","0.2977424896864","0.24724597332837","0.34823900604443"
"Not at all","2010","66 and older","higher education","345","0.332217930252877","0.30146300990581","0.362972850599944"
"Strong","2011","16-34 y.","in school","","","",""
"Strong","2011","16-34 y.","inadequately","","","",""
"Strong","2011","16-34 y.","general elemantary","","","",""
"Strong","2011","16-34 y.","middle vocational","","","",""
"Strong","2011","16-34 y.","vocational + Abi","","","",""
"Strong","2011","16-34 y.","higher vocational","","","",""
"Strong","2011","16-34 y.","higher education","","","",""
"Strong","2011","35-65 y.","in school","","","",""
"Strong","2011","35-65 y.","inadequately","","","",""
"Strong","2011","35-65 y.","general elemantary","","","",""
"Strong","2011","35-65 y.","middle vocational","","","",""
"Strong","2011","35-65 y.","vocational + Abi","","","",""
"Strong","2011","35-65 y.","higher vocational","","","",""
"Strong","2011","35-65 y.","higher education","","","",""
"Strong","2011","66 and older","in school","","","",""
"Strong","2011","66 and older","inadequately","","","",""
"Strong","2011","66 and older","general elemantary","","","",""
"Strong","2011","66 and older","middle vocational","","","",""
"Strong","2011","66 and older","vocational + Abi","","","",""
"Strong","2011","66 and older","higher vocational","","","",""
"Strong","2011","66 and older","higher education","","","",""
"A little","2011","16-34 y.","in school","","","",""
"A little","2011","16-34 y.","inadequately","","","",""
"A little","2011","16-34 y.","general elemantary","","","",""
"A little","2011","16-34 y.","middle vocational","","","",""
"A little","2011","16-34 y.","vocational + Abi","","","",""
"A little","2011","16-34 y.","higher vocational","","","",""
"A little","2011","16-34 y.","higher education","","","",""
"A little","2011","35-65 y.","in school","","","",""
"A little","2011","35-65 y.","inadequately","","","",""
"A little","2011","35-65 y.","general elemantary","","","",""
"A little","2011","35-65 y.","middle vocational","","","",""
"A little","2011","35-65 y.","vocational + Abi","","","",""
"A little","2011","35-65 y.","higher vocational","","","",""
"A little","2011","35-65 y.","higher education","","","",""
"A little","2011","66 and older","in school","","","",""
"A little","2011","66 and older","inadequately","","","",""
"A little","2011","66 and older","general elemantary","","","",""
"A little","2011","66 and older","middle vocational","","","",""
"A little","2011","66 and older","vocational + Abi","","","",""
"A little","2011","66 and older","higher vocational","","","",""
"A little","2011","66 and older","higher education","","","",""
"Not at all","2011","16-34 y.","in school","","","",""
"Not at all","2011","16-34 y.","inadequately","","","",""
"Not at all","2011","16-34 y.","general elemantary","","","",""
"Not at all","2011","16-34 y.","middle vocational","","","",""
"Not at all","2011","16-34 y.","vocational + Abi","","","",""
"Not at all","2011","16-34 y.","higher vocational","","","",""
"Not at all","2011","16-34 y.","higher education","","","",""
"Not at all","2011","35-65 y.","in school","","","",""
"Not at all","2011","35-65 y.","inadequately","","","",""
"Not at all","2011","35-65 y.","general elemantary","","","",""
"Not at all","2011","35-65 y.","middle vocational","","","",""
"Not at all","2011","35-65 y.","vocational + Abi","","","",""
"Not at all","2011","35-65 y.","higher vocational","","","",""
"Not at all","2011","35-65 y.","higher education","","","",""
"Not at all","2011","66 and older","in school","","","",""
"Not at all","2011","66 and older","inadequately","","","",""
"Not at all","2011","66 and older","general elemantary","","","",""
"Not at all","2011","66 and older","middle vocational","","","",""
"Not at all","2011","66 and older","vocational + Abi","","","",""
"Not at all","2011","66 and older","higher vocational","","","",""
"Not at all","2011","66 and older","higher education","","","",""
"Strong","2012","16-34 y.","in school","3","","",""
"Strong","2012","16-34 y.","inadequately","5","","",""
"Strong","2012","16-34 y.","general elemantary","8","","",""
"Strong","2012","16-34 y.","middle vocational","26","","",""
"Strong","2012","16-34 y.","vocational + Abi","4","","",""
"Strong","2012","16-34 y.","higher vocational","2","","",""
"Strong","2012","16-34 y.","higher education","2","","",""
"Strong","2012","35-65 y.","in school","","","",""
"Strong","2012","35-65 y.","inadequately","28","","",""
"Strong","2012","35-65 y.","general elemantary","120","0.137101030810539","0.112550394474514","0.161651667146564"
"Strong","2012","35-65 y.","middle vocational","561","0.103184001547359","0.0953403701034176","0.111027632991301"
"Strong","2012","35-65 y.","vocational + Abi","40","0.0658727251340677","0.047927211104756","0.0838182391633795"
"Strong","2012","35-65 y.","higher vocational","60","0.0663516304723659","0.0505327660539949","0.0821704948907369"
"Strong","2012","35-65 y.","higher education","132","0.0454932956816784","0.0378198929001898","0.0531666984631671"
"Strong","2012","66 and older","in school","","","",""
"Strong","2012","66 and older","inadequately","34","0.540024492496664","0.410639249581345","0.669409735411984"
"Strong","2012","66 and older","general elemantary","279","0.362201973150147","0.329061446764039","0.395342499536254"
"Strong","2012","66 and older","middle vocational","735","0.283364324838561","0.266344632210592","0.300384017466529"
"Strong","2012","66 and older","vocational + Abi","36","0.322427342608712","0.239487722128406","0.405366963089018"
"Strong","2012","66 and older","higher vocational","92","0.247887145111314","0.203831312172319","0.291942978050309"
"Strong","2012","66 and older","higher education","189","0.205865792099809","0.182476547655179","0.229255036544438"
"A little","2012","16-34 y.","in school","29","","",""
"A little","2012","16-34 y.","inadequately","16","","",""
"A little","2012","16-34 y.","general elemantary","118","0.256540993177699","0.220207387469106","0.292874598886292"
"A little","2012","16-34 y.","middle vocational","323","0.176698799217392","0.159299633834668","0.194097964600116"
"A little","2012","16-34 y.","vocational + Abi","69","0.200878385162175","0.159023148453768","0.242733621870583"
"A little","2012","16-34 y.","higher vocational","20","","",""
"A little","2012","16-34 y.","higher education","82","0.124481697991118","0.099595410754219","0.149367985228016"
"A little","2012","35-65 y.","in school","","","",""
"A little","2012","35-65 y.","inadequately","49","0.397727131493397","0.309419884439704","0.486034378547091"
"A little","2012","35-65 y.","general elemantary","282","0.386223932247633","0.351471357674549","0.420976506820716"
"A little","2012","35-65 y.","middle vocational","2047","0.378695111445334","0.366188013322095","0.391202209568572"
"A little","2012","35-65 y.","vocational + Abi","223","0.314353311008611","0.280767234563571","0.34793938745365"
"A little","2012","35-65 y.","higher vocational","320","0.341286951291407","0.311152325154257","0.371421577428557"
"A little","2012","35-65 y.","higher education","749","0.288123995969743","0.271447043330584","0.304800948608902"
"A little","2012","66 and older","in school","","","",""
"A little","2012","66 and older","inadequately","15","","",""
"A little","2012","66 and older","general elemantary","364","0.446485103196115","0.412207491545006","0.480762714847224"
"A little","2012","66 and older","middle vocational","1175","0.436682469779977","0.41795024215273","0.455414697407224"
"A little","2012","66 and older","vocational + Abi","51","0.497757926414086","0.409035417646425","0.586480435181746"
"A little","2012","66 and older","higher vocational","160","0.423798207883935","0.373378332468127","0.474218083299743"
"A little","2012","66 and older","higher education","515","0.453991348741721","0.425190804313556","0.482791893169887"
"Not at all","2012","16-34 y.","in school","251","0.859444694001889","0.818950993809976","0.899938394193802"
"Not at all","2012","16-34 y.","inadequately","35","0.677868565575655","0.555479286027038","0.800257845124272"
"Not at all","2012","16-34 y.","general elemantary","429","0.729246746706227","0.692278769181824","0.766214724230631"
"Not at all","2012","16-34 y.","middle vocational","1497","0.809593868646861","0.79168342628243","0.827504311011292"
"Not at all","2012","16-34 y.","vocational + Abi","279","0.780673737673613","0.737446561811847","0.823900913535379"
"Not at all","2012","16-34 y.","higher vocational","101","0.780314601686528","0.707144948232567","0.853484255140488"
"Not at all","2012","16-34 y.","higher education","592","0.871910979031482","0.846718739946012","0.897103218116953"
"Not at all","2012","35-65 y.","in school","","","",""
"Not at all","2012","35-65 y.","inadequately","41","0.360590008938679","0.273952961942229","0.44722705593513"
"Not at all","2012","35-65 y.","general elemantary","352","0.476675036941828","0.44102505220379","0.512325021679866"
"Not at all","2012","35-65 y.","middle vocational","3170","0.518120887007307","0.505237088517794","0.531004685496821"
"Not at all","2012","35-65 y.","vocational + Abi","471","0.619773963857322","0.584655326934579","0.654892600780065"
"Not at all","2012","35-65 y.","higher vocational","571","0.592361418236227","0.561130204993717","0.623592631478738"
"Not at all","2012","35-65 y.","higher education","1952","0.666382708348578","0.64902026108731","0.683745155609847"
"Not at all","2012","66 and older","in school","","","",""
"Not at all","2012","66 and older","inadequately","8","","",""
"Not at all","2012","66 and older","general elemantary","165","0.191312923653738","0.164191978757865","0.218433868549612"
"Not at all","2012","66 and older","middle vocational","783","0.279953205381462","0.26299605009698","0.296910360665944"
"Not at all","2012","66 and older","vocational + Abi","35","0.179814730977203","0.11166929225033","0.247960169704075"
"Not at all","2012","66 and older","higher vocational","117","0.328314647004751","0.280400586598706","0.376228707410796"
"Not at all","2012","66 and older","higher education","444","0.34014285915847","0.312737671111837","0.367548047205102"
"Strong","2013","16-34 y.","in school","","","",""
"Strong","2013","16-34 y.","inadequately","","","",""
"Strong","2013","16-34 y.","general elemantary","","","",""
"Strong","2013","16-34 y.","middle vocational","","","",""
"Strong","2013","16-34 y.","vocational + Abi","","","",""
"Strong","2013","16-34 y.","higher vocational","","","",""
"Strong","2013","16-34 y.","higher education","","","",""
"Strong","2013","35-65 y.","in school","","","",""
"Strong","2013","35-65 y.","inadequately","","","",""
"Strong","2013","35-65 y.","general elemantary","","","",""
"Strong","2013","35-65 y.","middle vocational","","","",""
"Strong","2013","35-65 y.","vocational + Abi","","","",""
"Strong","2013","35-65 y.","higher vocational","","","",""
"Strong","2013","35-65 y.","higher education","","","",""
"Strong","2013","66 and older","in school","","","",""
"Strong","2013","66 and older","inadequately","","","",""
"Strong","2013","66 and older","general elemantary","","","",""
"Strong","2013","66 and older","middle vocational","","","",""
"Strong","2013","66 and older","vocational + Abi","","","",""
"Strong","2013","66 and older","higher vocational","","","",""
"Strong","2013","66 and older","higher education","","","",""
"A little","2013","16-34 y.","in school","","","",""
"A little","2013","16-34 y.","inadequately","","","",""
"A little","2013","16-34 y.","general elemantary","","","",""
"A little","2013","16-34 y.","middle vocational","","","",""
"A little","2013","16-34 y.","vocational + Abi","","","",""
"A little","2013","16-34 y.","higher vocational","","","",""
"A little","2013","16-34 y.","higher education","","","",""
"A little","2013","35-65 y.","in school","","","",""
"A little","2013","35-65 y.","inadequately","","","",""
"A little","2013","35-65 y.","general elemantary","","","",""
"A little","2013","35-65 y.","middle vocational","","","",""
"A little","2013","35-65 y.","vocational + Abi","","","",""
"A little","2013","35-65 y.","higher vocational","","","",""
"A little","2013","35-65 y.","higher education","","","",""
"A little","2013","66 and older","in school","","","",""
"A little","2013","66 and older","inadequately","","","",""
"A little","2013","66 and older","general elemantary","","","",""
"A little","2013","66 and older","middle vocational","","","",""
"A little","2013","66 and older","vocational + Abi","","","",""
"A little","2013","66 and older","higher vocational","","","",""
"A little","2013","66 and older","higher education","","","",""
"Not at all","2013","16-34 y.","in school","","","",""
"Not at all","2013","16-34 y.","inadequately","","","",""
"Not at all","2013","16-34 y.","general elemantary","","","",""
"Not at all","2013","16-34 y.","middle vocational","","","",""
"Not at all","2013","16-34 y.","vocational + Abi","","","",""
"Not at all","2013","16-34 y.","higher vocational","","","",""
"Not at all","2013","16-34 y.","higher education","","","",""
"Not at all","2013","35-65 y.","in school","","","",""
"Not at all","2013","35-65 y.","inadequately","","","",""
"Not at all","2013","35-65 y.","general elemantary","","","",""
"Not at all","2013","35-65 y.","middle vocational","","","",""
"Not at all","2013","35-65 y.","vocational + Abi","","","",""
"Not at all","2013","35-65 y.","higher vocational","","","",""
"Not at all","2013","35-65 y.","higher education","","","",""
"Not at all","2013","66 and older","in school","","","",""
"Not at all","2013","66 and older","inadequately","","","",""
"Not at all","2013","66 and older","general elemantary","","","",""
"Not at all","2013","66 and older","middle vocational","","","",""
"Not at all","2013","66 and older","vocational + Abi","","","",""
"Not at all","2013","66 and older","higher vocational","","","",""
"Not at all","2013","66 and older","higher education","","","",""
"Strong","2014","16-34 y.","in school","8","","",""
"Strong","2014","16-34 y.","inadequately","11","","",""
"Strong","2014","16-34 y.","general elemantary","40","0.0389992020061548","0.0279767389893528","0.0500216650229569"
"Strong","2014","16-34 y.","middle vocational","45","0.0155446590203803","0.0108828651546512","0.0202064528861095"
"Strong","2014","16-34 y.","vocational + Abi","7","","",""
"Strong","2014","16-34 y.","higher vocational","1","","",""
"Strong","2014","16-34 y.","higher education","9","","",""
"Strong","2014","35-65 y.","in school","","","",""
"Strong","2014","35-65 y.","inadequately","65","0.261663435927293","0.211335051573166","0.31199182028142"
"Strong","2014","35-65 y.","general elemantary","189","0.185368395323641","0.163669320875851","0.207067469771431"
"Strong","2014","35-65 y.","middle vocational","705","0.110869694596922","0.10366040220668","0.118078986987164"
"Strong","2014","35-65 y.","vocational + Abi","76","0.0577390760785612","0.0456030249091666","0.0698751272479558"
"Strong","2014","35-65 y.","higher vocational","63","0.064910296130348","0.050475306357587","0.0793452859031091"
"Strong","2014","35-65 y.","higher education","171","0.0485295974935643","0.0419625565726473","0.0550966384144813"
"Strong","2014","66 and older","in school","","","",""
"Strong","2014","66 and older","inadequately","23","","",""
"Strong","2014","66 and older","general elemantary","266","0.365710361700615","0.329980377773027","0.401440345628203"
"Strong","2014","66 and older","middle vocational","688","0.275273350004994","0.258038502783215","0.292508197226772"
"Strong","2014","66 and older","vocational + Abi","33","0.266808517470943","0.190778521885242","0.342838513056643"
"Strong","2014","66 and older","higher vocational","88","0.252015263599392","0.206134708879704","0.29789581831908"
"Strong","2014","66 and older","higher education","206","0.204479548238649","0.181339552421286","0.227619544056012"
"A little","2014","16-34 y.","in school","40","0.0685191679372836","0.0451252972219169","0.0919130386526504"
"A little","2014","16-34 y.","inadequately","42","0.224437284032163","0.160191216859287","0.288683351205039"
"A little","2014","16-34 y.","general elemantary","228","0.184402376473083","0.162321813173616","0.206482939772551"
"A little","2014","16-34 y.","middle vocational","452","0.15505113209584","0.141411045067278","0.168691219124402"
"A little","2014","16-34 y.","vocational + Abi","87","0.179671836979448","0.146054520475956","0.213289153482941"
"A little","2014","16-34 y.","higher vocational","19","","",""
"A little","2014","16-34 y.","higher education","101","0.100146900115286","0.0810676018842585","0.119226198346314"
"A little","2014","35-65 y.","in school","","","",""
"A little","2014","35-65 y.","inadequately","98","0.332398992657466","0.278460026019591","0.38633795929534"
"A little","2014","35-65 y.","general elemantary","424","0.346165028492843","0.319599503343316","0.37273055364237"
"A little","2014","35-65 y.","middle vocational","2385","0.361040652540085","0.350012108691616","0.372069196388554"
"A little","2014","35-65 y.","vocational + Abi","349","0.251194021506719","0.22862845742243","0.273759585591008"
"A little","2014","35-65 y.","higher vocational","345","0.314759799789399","0.287548825335506","0.341970774243293"
"A little","2014","35-65 y.","higher education","915","0.237818632718062","0.224807328267907","0.250829937168216"
"A little","2014","66 and older","in school","","","",""
"A little","2014","66 and older","inadequately","18","","",""
"A little","2014","66 and older","general elemantary","278","0.425167264339311","0.388492187257849","0.461842341420774"
"A little","2014","66 and older","middle vocational","1118","0.4436525538037","0.424482082929325","0.462823024678074"
"A little","2014","66 and older","vocational + Abi","62","0.478257324382818","0.392388521111433","0.564126127654204"
"A little","2014","66 and older","higher vocational","146","0.459654844122139","0.406990046259935","0.512319641984344"
"A little","2014","66 and older","higher education","496","0.450457813882628","0.421912143680069","0.479003484085187"
"Not at all","2014","16-34 y.","in school","400","0.904799064672555","0.877621798795519","0.931976330549592"
"Not at all","2014","16-34 y.","inadequately","109","0.702762502059988","0.632382921801741","0.773142082318235"
"Not at all","2014","16-34 y.","general elemantary","917","0.776598421520762","0.752883030688266","0.800313812353257"
"Not at all","2014","16-34 y.","middle vocational","2208","0.82940420888378","0.815228926151588","0.843579491615972"
"Not at all","2014","16-34 y.","vocational + Abi","407","0.810392574134644","0.776068042050233","0.844717106219054"
"Not at all","2014","16-34 y.","higher vocational","111","0.801289885645249","0.732958966871606","0.869620804418892"
"Not at all","2014","16-34 y.","higher education","841","0.889383881020912","0.86944909087916","0.909318671162665"
"Not at all","2014","35-65 y.","in school","","","",""
"Not at all","2014","35-65 y.","inadequately","130","0.405937571415241","0.349708624668853","0.462166518161629"
"Not at all","2014","35-65 y.","general elemantary","619","0.468466576183516","0.44060232785802","0.496330824509011"
"Not at all","2014","35-65 y.","middle vocational","4196","0.528089652862993","0.516626948631728","0.539552357094258"
"Not at all","2014","35-65 y.","vocational + Abi","994","0.691066902414719","0.66702608890233","0.715107715927109"
"Not at all","2014","35-65 y.","higher vocational","711","0.620329904080253","0.591895272698717","0.648764535461788"
"Not at all","2014","35-65 y.","higher education","3027","0.713651769788374","0.699836506644701","0.727467032932046"
"Not at all","2014","66 and older","in school","","","",""
"Not at all","2014","66 and older","inadequately","9","","",""
"Not at all","2014","66 and older","general elemantary","154","0.209122373960074","0.178952376427788","0.23929237149236"
"Not at all","2014","66 and older","middle vocational","774","0.281074096191307","0.263728440738178","0.298419751644435"
"Not at all","2014","66 and older","vocational + Abi","35","0.254934158146239","0.180015885356649","0.32985243093583"
"Not at all","2014","66 and older","higher vocational","110","0.288329892278469","0.240461034261555","0.336198750295382"
"Not at all","2014","66 and older","higher education","465","0.345062637878723","0.317787841618305","0.372337434139141"
"Strong","2015","16-34 y.","in school","","","",""
"Strong","2015","16-34 y.","inadequately","","","",""
"Strong","2015","16-34 y.","general elemantary","","","",""
"Strong","2015","16-34 y.","middle vocational","","","",""
"Strong","2015","16-34 y.","vocational + Abi","","","",""
"Strong","2015","16-34 y.","higher vocational","","","",""
"Strong","2015","16-34 y.","higher education","","","",""
"Strong","2015","35-65 y.","in school","","","",""
"Strong","2015","35-65 y.","inadequately","","","",""
"Strong","2015","35-65 y.","general elemantary","","","",""
"Strong","2015","35-65 y.","middle vocational","","","",""
"Strong","2015","35-65 y.","vocational + Abi","","","",""
"Strong","2015","35-65 y.","higher vocational","","","",""
"Strong","2015","35-65 y.","higher education","","","",""
"Strong","2015","66 and older","in school","","","",""
"Strong","2015","66 and older","inadequately","","","",""
"Strong","2015","66 and older","general elemantary","","","",""
"Strong","2015","66 and older","middle vocational","","","",""
"Strong","2015","66 and older","vocational + Abi","","","",""
"Strong","2015","66 and older","higher vocational","","","",""
"Strong","2015","66 and older","higher education","","","",""
"A little","2015","16-34 y.","in school","","","",""
"A little","2015","16-34 y.","inadequately","","","",""
"A little","2015","16-34 y.","general elemantary","","","",""
"A little","2015","16-34 y.","middle vocational","","","",""
