"pli0097_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Never","1994","35-65 y.","Part Time","1121","0.893349312726044","0.876182891057422","0.910515734394667"
"Never","1994","35-65 y.","Not Working","1718","0.923963488643563","0.911891853626174","0.936035123660952"
"Never","1994","66 and older","Full Time","5","","",""
"Never","1994","66 and older","Part Time","24","","",""
"Never","1994","66 and older","Not Working","1359","0.936987427376065","0.924459054958391","0.949515799793739"
"Daily","1995","16-34 y.","Full Time","3","","",""
"Daily","1995","16-34 y.","Part Time","","","",""
"Daily","1995","16-34 y.","Not Working","1","","",""
"Daily","1995","35-65 y.","Full Time","13","","",""
"Daily","1995","35-65 y.","Part Time","3","","",""
"Daily","1995","35-65 y.","Not Working","5","","",""
"Daily","1995","66 and older","Full Time","","","",""
"Daily","1995","66 and older","Part Time","","","",""
"Daily","1995","66 and older","Not Working","2","","",""
"Min 1x per week","1995","16-34 y.","Full Time","10","","",""
"Min 1x per week","1995","16-34 y.","Part Time","7","","",""
"Min 1x per week","1995","16-34 y.","Not Working","9","","",""
"Min 1x per week","1995","35-65 y.","Full Time","53","0.014188893277862","0.0102469832176702","0.0181308033380537"
"Min 1x per week","1995","35-65 y.","Part Time","14","","",""
"Min 1x per week","1995","35-65 y.","Not Working","21","","",""
"Min 1x per week","1995","66 and older","Full Time","","","",""
"Min 1x per week","1995","66 and older","Part Time","","","",""
"Min 1x per week","1995","66 and older","Not Working","9","","",""
"Min 1x per month","1995","16-34 y.","Full Time","21","","",""
"Min 1x per month","1995","16-34 y.","Part Time","17","","",""
"Min 1x per month","1995","16-34 y.","Not Working","9","","",""
"Min 1x per month","1995","35-65 y.","Full Time","95","0.0298138362924758","0.024145285191324","0.0354823873936276"
"Min 1x per month","1995","35-65 y.","Part Time","22","","",""
"Min 1x per month","1995","35-65 y.","Not Working","40","0.0230165617313927","0.0163333736859532","0.0296997497768321"
"Min 1x per month","1995","66 and older","Full Time","2","","",""
"Min 1x per month","1995","66 and older","Part Time","","","",""
"Min 1x per month","1995","66 and older","Not Working","35","0.0230919582096898","0.0154631277058125","0.030720788713567"
"Rarely","1995","16-34 y.","Full Time","193","0.0849994213811991","0.0738882696808132","0.096110573081585"
"Rarely","1995","16-34 y.","Part Time","67","0.0712897120741296","0.0564440782162558","0.0861353459320034"
"Rarely","1995","16-34 y.","Not Working","84","0.0693521922884033","0.0558748412094641","0.0828295433673425"
"Rarely","1995","35-65 y.","Full Time","366","0.121911899733181","0.111006848963456","0.132816950502906"
"Rarely","1995","35-65 y.","Part Time","110","0.0813569306879751","0.0670620475853866","0.0956518137905636"
"Rarely","1995","35-65 y.","Not Working","123","0.0830781849250427","0.0707774939325806","0.0953788759175048"
"Rarely","1995","66 and older","Full Time","2","","",""
"Rarely","1995","66 and older","Part Time","4","","",""
"Rarely","1995","66 and older","Not Working","71","0.0537897454964062","0.0423308090154578","0.0652486819773546"
"Never","1995","16-34 y.","Full Time","2193","0.900210050129781","0.888268636581344","0.912151463678217"
"Never","1995","16-34 y.","Part Time","1063","0.907442186498327","0.890721226314911","0.924163146681743"
"Never","1995","16-34 y.","Not Working","1262","0.913157892385285","0.89821894900116","0.92809683576941"
"Never","1995","35-65 y.","Full Time","2931","0.830857818139292","0.818363144518329","0.843352491760256"
"Never","1995","35-65 y.","Part Time","1256","0.888819200162193","0.872381860114331","0.905256540210055"
"Never","1995","35-65 y.","Not Working","1745","0.88028287817307","0.865814857616947","0.894750898729193"
"Never","1995","66 and older","Full Time","6","","",""
"Never","1995","66 and older","Part Time","27","","",""
"Never","1995","66 and older","Not Working","1372","0.915951100922194","0.901858118792808","0.930044083051581"
"Daily","1996","16-34 y.","Full Time","","","",""
"Daily","1996","16-34 y.","Part Time","","","",""
"Daily","1996","16-34 y.","Not Working","","","",""
"Daily","1996","35-65 y.","Full Time","","","",""
"Daily","1996","35-65 y.","Part Time","","","",""
"Daily","1996","35-65 y.","Not Working","","","",""
"Daily","1996","66 and older","Full Time","","","",""
"Daily","1996","66 and older","Part Time","","","",""
"Daily","1996","66 and older","Not Working","","","",""
"Min 1x per week","1996","16-34 y.","Full Time","4","","",""
"Min 1x per week","1996","16-34 y.","Part Time","3","","",""
"Min 1x per week","1996","16-34 y.","Not Working","4","","",""
"Min 1x per week","1996","35-65 y.","Full Time","53","0.0153952188378337","0.0112297775405188","0.0195606601351487"
"Min 1x per week","1996","35-65 y.","Part Time","17","","",""
"Min 1x per week","1996","35-65 y.","Not Working","14","","",""
"Min 1x per week","1996","66 and older","Full Time","1","","",""
"Min 1x per week","1996","66 and older","Part Time","","","",""
"Min 1x per week","1996","66 and older","Not Working","7","","",""
"Min 1x per month","1996","16-34 y.","Full Time","21","","",""
"Min 1x per month","1996","16-34 y.","Part Time","11","","",""
"Min 1x per month","1996","16-34 y.","Not Working","9","","",""
"Min 1x per month","1996","35-65 y.","Full Time","75","0.0226770211571206","0.0176402853353894","0.0277137569788519"
"Min 1x per month","1996","35-65 y.","Part Time","25","","",""
"Min 1x per month","1996","35-65 y.","Not Working","18","","",""
"Min 1x per month","1996","66 and older","Full Time","","","",""
"Min 1x per month","1996","66 and older","Part Time","1","","",""
"Min 1x per month","1996","66 and older","Not Working","27","","",""
"Rarely","1996","16-34 y.","Full Time","167","0.0885688870988808","0.0771132631455846","0.100024511052177"
"Rarely","1996","16-34 y.","Part Time","75","0.0773544020790188","0.0617502968808272","0.0929585072772103"
"Rarely","1996","16-34 y.","Not Working","76","0.060627624059894","0.0475232119050915","0.0737320362146964"
"Rarely","1996","35-65 y.","Full Time","336","0.111990346360084","0.101321038361943","0.122659654358225"
"Rarely","1996","35-65 y.","Part Time","120","0.104478196715657","0.0891362846713567","0.119820108759957"
"Rarely","1996","35-65 y.","Not Working","124","0.0750098676055279","0.0629873510989154","0.0870323841121404"
"Rarely","1996","66 and older","Full Time","5","","",""
"Rarely","1996","66 and older","Part Time","1","","",""
"Rarely","1996","66 and older","Not Working","89","0.0680627650174299","0.0553428640174752","0.0807826660173846"
"Never","1996","16-34 y.","Full Time","2171","0.898607283633168","0.886436891360333","0.910777675906002"
"Never","1996","16-34 y.","Part Time","1037","0.913928771078343","0.897546878552538","0.930310663604148"
"Never","1996","16-34 y.","Not Working","1185","0.925579707884388","0.911167982615188","0.939991433153588"
"Never","1996","35-65 y.","Full Time","2892","0.849937413644961","0.837854635479496","0.862020191810427"
"Never","1996","35-65 y.","Part Time","1365","0.867410061012885","0.850400383281389","0.884419738744381"
"Never","1996","35-65 y.","Not Working","1688","0.906706729796106","0.893431984084535","0.919981475507678"
"Never","1996","66 and older","Full Time","6","","",""
"Never","1996","66 and older","Part Time","37","0.844109294121901","0.730261337454175","0.957957250789628"
"Never","1996","66 and older","Not Working","1383","0.914045916963303","0.899889515596706","0.928202318329901"
"Daily","1997","16-34 y.","Full Time","","","",""
"Daily","1997","16-34 y.","Part Time","","","",""
"Daily","1997","16-34 y.","Not Working","","","",""
"Daily","1997","35-65 y.","Full Time","","","",""
"Daily","1997","35-65 y.","Part Time","","","",""
"Daily","1997","35-65 y.","Not Working","","","",""
"Daily","1997","66 and older","Full Time","","","",""
"Daily","1997","66 and older","Part Time","","","",""
"Daily","1997","66 and older","Not Working","","","",""
"Min 1x per week","1997","16-34 y.","Full Time","5","","",""
"Min 1x per week","1997","16-34 y.","Part Time","4","","",""
"Min 1x per week","1997","16-34 y.","Not Working","6","","",""
"Min 1x per week","1997","35-65 y.","Full Time","47","0.016658835585809","0.0122800544989791","0.0210376166726388"
"Min 1x per week","1997","35-65 y.","Part Time","12","","",""
"Min 1x per week","1997","35-65 y.","Not Working","13","","",""
"Min 1x per week","1997","66 and older","Full Time","","","",""
"Min 1x per week","1997","66 and older","Part Time","","","",""
"Min 1x per week","1997","66 and older","Not Working","7","","",""
"Min 1x per month","1997","16-34 y.","Full Time","25","","",""
"Min 1x per month","1997","16-34 y.","Part Time","8","","",""
"Min 1x per month","1997","16-34 y.","Not Working","14","","",""
"Min 1x per month","1997","35-65 y.","Full Time","90","0.0260124530855594","0.0205668477925418","0.031458058378577"
"Min 1x per month","1997","35-65 y.","Part Time","19","","",""
"Min 1x per month","1997","35-65 y.","Not Working","26","","",""
"Min 1x per month","1997","66 and older","Full Time","2","","",""
"Min 1x per month","1997","66 and older","Part Time","1","","",""
"Min 1x per month","1997","66 and older","Not Working","30","0.0192339027521795","0.0123064105152838","0.0261613949890753"
"Rarely","1997","16-34 y.","Full Time","120","0.0569549320931972","0.0474357755487015","0.0664740886376929"
"Rarely","1997","16-34 y.","Part Time","51","0.0591438957378901","0.044737808315391","0.0735499831603891"
"Rarely","1997","16-34 y.","Not Working","50","0.0438566163991605","0.032759163966319","0.054954068832002"
"Rarely","1997","35-65 y.","Full Time","269","0.0937004819697859","0.0837307016347455","0.103670262304826"
"Rarely","1997","35-65 y.","Part Time","119","0.0936704748873862","0.0787807669306407","0.108560182844132"
"Rarely","1997","35-65 y.","Not Working","116","0.0761580517679918","0.0640873398275592","0.0882287637084245"
"Rarely","1997","66 and older","Full Time","1","","",""
"Rarely","1997","66 and older","Part Time","1","","",""
"Rarely","1997","66 and older","Not Working","60","0.0469661264213443","0.0362951009325231","0.0576371519101655"
"Never","1997","16-34 y.","Full Time","2127","0.926749489214054","0.916047781579239","0.937451196848869"
"Never","1997","16-34 y.","Part Time","967","0.925350158963562","0.909299348209879","0.941400969717245"
"Never","1997","16-34 y.","Not Working","1238","0.940899804390939","0.928120407234346","0.953679201547531"
"Never","1997","35-65 y.","Full Time","2876","0.863628229358846","0.851887246414269","0.875369212303422"
"Never","1997","35-65 y.","Part Time","1321","0.886244749417207","0.870019016688048","0.902470482146365"
"Never","1997","35-65 y.","Not Working","1700","0.902813833867182","0.889334219690358","0.916293448044005"
"Never","1997","66 and older","Full Time","12","","",""
"Never","1997","66 and older","Part Time","37","0.970664239710177","0.91770411773844","1.02362436168191"
"Never","1997","66 and older","Not Working","1413","0.928758367506446","0.915784247267578","0.941732487745313"
"Daily","1998","16-34 y.","Full Time","","","",""
"Daily","1998","16-34 y.","Part Time","1","","",""
"Daily","1998","16-34 y.","Not Working","2","","",""
"Daily","1998","35-65 y.","Full Time","7","","",""
"Daily","1998","35-65 y.","Part Time","3","","",""
"Daily","1998","35-65 y.","Not Working","1","","",""
"Daily","1998","66 and older","Full Time","","","",""
"Daily","1998","66 and older","Part Time","","","",""
"Daily","1998","66 and older","Not Working","2","","",""
"Min 1x per week","1998","16-34 y.","Full Time","6","","",""
"Min 1x per week","1998","16-34 y.","Part Time","3","","",""
"Min 1x per week","1998","16-34 y.","Not Working","6","","",""
"Min 1x per week","1998","35-65 y.","Full Time","48","0.013793111744449","0.0100016120394359","0.0175846114494622"
"Min 1x per week","1998","35-65 y.","Part Time","12","","",""
"Min 1x per week","1998","35-65 y.","Not Working","11","","",""
"Min 1x per week","1998","66 and older","Full Time","","","",""
"Min 1x per week","1998","66 and older","Part Time","","","",""
"Min 1x per week","1998","66 and older","Not Working","12","","",""
"Min 1x per month","1998","16-34 y.","Full Time","22","","",""
"Min 1x per month","1998","16-34 y.","Part Time","9","","",""
"Min 1x per month","1998","16-34 y.","Not Working","14","","",""
"Min 1x per month","1998","35-65 y.","Full Time","97","0.0260419557267722","0.0208646619854882","0.0312192494680563"
"Min 1x per month","1998","35-65 y.","Part Time","30","0.0172412294245025","0.0110074954468805","0.0234749634021245"
"Min 1x per month","1998","35-65 y.","Not Working","38","0.0121950555658069","0.00759722778718325","0.0167928833444305"
"Min 1x per month","1998","66 and older","Full Time","2","","",""
"Min 1x per month","1998","66 and older","Part Time","4","","",""
"Min 1x per month","1998","66 and older","Not Working","33","0.015535540353389","0.00983031648190027","0.0212407642248778"
"Rarely","1998","16-34 y.","Full Time","165","0.0748634113247831","0.0641867516310414","0.0855400710185248"
"Rarely","1998","16-34 y.","Part Time","90","0.0815284353051805","0.0656644467744235","0.0973924238359374"
"Rarely","1998","16-34 y.","Not Working","111","0.0901457881436717","0.0751225342517604","0.105169042035583"
"Rarely","1998","35-65 y.","Full Time","447","0.135550598647281","0.124422617215075","0.146678580079487"
"Rarely","1998","35-65 y.","Part Time","191","0.127189123405055","0.11123306022772","0.14314518658239"
"Rarely","1998","35-65 y.","Not Working","171","0.0897422546339928","0.0777691744801157","0.10171533478787"
"Rarely","1998","66 and older","Full Time","3","","",""
"Rarely","1998","66 and older","Part Time","5","","",""
"Rarely","1998","66 and older","Not Working","146","0.08730624454476","0.0742837350949241","0.100328753994596"
"Never","1998","16-34 y.","Full Time","2141","0.912429476235139","0.900961777050843","0.923897175419436"
"Never","1998","16-34 y.","Part Time","1040","0.910957737321412","0.894446782691749","0.927468691951075"
"Never","1998","16-34 y.","Not Working","1263","0.890407976391085","0.874021356647547","0.906794596134623"
"Never","1998","35-65 y.","Full Time","3036","0.822938491228567","0.810529352159306","0.835347630297828"
"Never","1998","35-65 y.","Part Time","1439","0.848031027278621","0.830839121578121","0.86522293297912"
"Never","1998","35-65 y.","Not Working","1968","0.892384697785925","0.87940279710053","0.90536659847132"
"Never","1998","66 and older","Full Time","10","","",""
"Never","1998","66 and older","Part Time","34","0.760552416299532","0.633001475021614","0.88810335757745"
"Never","1998","66 and older","Not Working","1612","0.888886164831585","0.874387879915748","0.903384449747422"
"Daily","1999","16-34 y.","Full Time","","","",""
"Daily","1999","16-34 y.","Part Time","","","",""
"Daily","1999","16-34 y.","Not Working","","","",""
"Daily","1999","35-65 y.","Full Time","","","",""
"Daily","1999","35-65 y.","Part Time","","","",""
"Daily","1999","35-65 y.","Not Working","","","",""
"Daily","1999","66 and older","Full Time","","","",""
"Daily","1999","66 and older","Part Time","","","",""
"Daily","1999","66 and older","Not Working","","","",""
"Min 1x per week","1999","16-34 y.","Full Time","6","","",""
"Min 1x per week","1999","16-34 y.","Part Time","7","","",""
"Min 1x per week","1999","16-34 y.","Not Working","5","","",""
"Min 1x per week","1999","35-65 y.","Full Time","61","0.0155481359962814","0.0115033507999699","0.019592921192593"
"Min 1x per week","1999","35-65 y.","Part Time","12","","",""
"Min 1x per week","1999","35-65 y.","Not Working","16","","",""
"Min 1x per week","1999","66 and older","Full Time","","","",""
"Min 1x per week","1999","66 and older","Part Time","","","",""
"Min 1x per week","1999","66 and older","Not Working","15","","",""
"Min 1x per month","1999","16-34 y.","Full Time","17","","",""
"Min 1x per month","1999","16-34 y.","Part Time","15","","",""
"Min 1x per month","1999","16-34 y.","Not Working","12","","",""
"Min 1x per month","1999","35-65 y.","Full Time","82","0.0209030983842767","0.0162259922509195","0.0255802045176339"
"Min 1x per month","1999","35-65 y.","Part Time","35","0.0198070541131292","0.0131501582454844","0.026463949980774"
"Min 1x per month","1999","35-65 y.","Not Working","29","","",""
"Min 1x per month","1999","66 and older","Full Time","1","","",""
"Min 1x per month","1999","66 and older","Part Time","3","","",""
"Min 1x per month","1999","66 and older","Not Working","32","0.0131578289698887","0.00778202202701281","0.0185336359127646"
"Rarely","1999","16-34 y.","Full Time","130","0.0617836277259922","0.0517525963182157","0.0718146591337687"
"Rarely","1999","16-34 y.","Part Time","73","0.0554689608103461","0.0424421268266186","0.0684957947940735"
"Rarely","1999","16-34 y.","Not Working","56","0.0411438954043316","0.0298918768867393","0.0523959139219239"
"Rarely","1999","35-65 y.","Full Time","345","0.0954936918722904","0.0858852670482448","0.105102116696336"
"Rarely","1999","35-65 y.","Part Time","146","0.0923309377797372","0.0785002612968279","0.106161614262646"
"Rarely","1999","35-65 y.","Not Working","123","0.0644105997388422","0.0535896326973413","0.075231566780343"
"Rarely","1999","66 and older","Full Time","2","","",""
"Rarely","1999","66 and older","Part Time","8","","",""
"Rarely","1999","66 and older","Not Working","98","0.0610335630226784","0.0497398410601296","0.0723272849852273"
"Never","1999","16-34 y.","Full Time","2060","0.929106461174811","0.918413611728515","0.939799310621108"
"Never","1999","16-34 y.","Part Time","1091","0.927463709981079","0.912702162805518","0.94222525715664"
"Never","1999","16-34 y.","Not Working","1124","0.940126801716657","0.92668645532632","0.953567148106993"
"Never","1999","35-65 y.","Full Time","3106","0.868055073747151","0.856990643839108","0.879119503655195"
"Never","1999","35-65 y.","Part Time","1490","0.880007896502547","0.864483109480742","0.895532683524351"
"Never","1999","35-65 y.","Not Working","1809","0.910923909393794","0.898367473572775","0.923480345214814"
"Never","1999","66 and older","Full Time","7","","",""
"Never","1999","66 and older","Part Time","53","0.791328930865405","0.691772860383751","0.890885001347059"
"Never","1999","66 and older","Not Working","1581","0.916381498852049","0.903322284785903","0.929440712918195"
"Daily","2000","16-34 y.","Full Time","","","",""
"Daily","2000","16-34 y.","Part Time","","","",""
"Daily","2000","16-34 y.","Not Working","","","",""
"Daily","2000","35-65 y.","Full Time","","","",""
"Daily","2000","35-65 y.","Part Time","","","",""
"Daily","2000","35-65 y.","Not Working","","","",""
"Daily","2000","66 and older","Full Time","","","",""
"Daily","2000","66 and older","Part Time","","","",""
"Daily","2000","66 and older","Not Working","","","",""
"Min 1x per week","2000","16-34 y.","Full Time","","","",""
"Min 1x per week","2000","16-34 y.","Part Time","","","",""
"Min 1x per week","2000","16-34 y.","Not Working","","","",""
"Min 1x per week","2000","35-65 y.","Full Time","","","",""
"Min 1x per week","2000","35-65 y.","Part Time","","","",""
"Min 1x per week","2000","35-65 y.","Not Working","","","",""
"Min 1x per week","2000","66 and older","Full Time","","","",""
"Min 1x per week","2000","66 and older","Part Time","","","",""
"Min 1x per week","2000","66 and older","Not Working","","","",""
"Min 1x per month","2000","16-34 y.","Full Time","","","",""
"Min 1x per month","2000","16-34 y.","Part Time","","","",""
"Min 1x per month","2000","16-34 y.","Not Working","","","",""
"Min 1x per month","2000","35-65 y.","Full Time","","","",""
"Min 1x per month","2000","35-65 y.","Part Time","","","",""
"Min 1x per month","2000","35-65 y.","Not Working","","","",""
"Min 1x per month","2000","66 and older","Full Time","","","",""
"Min 1x per month","2000","66 and older","Part Time","","","",""
"Min 1x per month","2000","66 and older","Not Working","","","",""
"Rarely","2000","16-34 y.","Full Time","","","",""
"Rarely","2000","16-34 y.","Part Time","","","",""
"Rarely","2000","16-34 y.","Not Working","","","",""
"Rarely","2000","35-65 y.","Full Time","","","",""
"Rarely","2000","35-65 y.","Part Time","","","",""
"Rarely","2000","35-65 y.","Not Working","","","",""
"Rarely","2000","66 and older","Full Time","","","",""
"Rarely","2000","66 and older","Part Time","","","",""
"Rarely","2000","66 and older","Not Working","","","",""
"Never","2000","16-34 y.","Full Time","","","",""
"Never","2000","16-34 y.","Part Time","","","",""
"Never","2000","16-34 y.","Not Working","","","",""
"Never","2000","35-65 y.","Full Time","","","",""
"Never","2000","35-65 y.","Part Time","","","",""
"Never","2000","35-65 y.","Not Working","","","",""
"Never","2000","66 and older","Full Time","","","",""
"Never","2000","66 and older","Part Time","","","",""
"Never","2000","66 and older","Not Working","","","",""
"Daily","2001","16-34 y.","Full Time","","","",""
"Daily","2001","16-34 y.","Part Time","","","",""
"Daily","2001","16-34 y.","Not Working","","","",""
"Daily","2001","35-65 y.","Full Time","","","",""
"Daily","2001","35-65 y.","Part Time","","","",""
"Daily","2001","35-65 y.","Not Working","","","",""
"Daily","2001","66 and older","Full Time","","","",""
"Daily","2001","66 and older","Part Time","","","",""
"Daily","2001","66 and older","Not Working","","","",""
"Min 1x per week","2001","16-34 y.","Full Time","9","","",""
"Min 1x per week","2001","16-34 y.","Part Time","9","","",""
"Min 1x per week","2001","16-34 y.","Not Working","6","","",""
"Min 1x per week","2001","35-65 y.","Full Time","98","0.0167315326406544","0.0135011120021715","0.0199619532791373"
"Min 1x per week","2001","35-65 y.","Part Time","20","","",""
"Min 1x per week","2001","35-65 y.","Not Working","25","","",""
"Min 1x per week","2001","66 and older","Full Time","3","","",""
"Min 1x per week","2001","66 and older","Part Time","","","",""
"Min 1x per week","2001","66 and older","Not Working","23","","",""
"Min 1x per month","2001","16-34 y.","Full Time","26","","",""
"Min 1x per month","2001","16-34 y.","Part Time","11","","",""
"Min 1x per month","2001","16-34 y.","Not Working","16","","",""
"Min 1x per month","2001","35-65 y.","Full Time","164","0.0256069199797637","0.0216285888740427","0.0295852510854848"
"Min 1x per month","2001","35-65 y.","Part Time","43","0.0167955460982651","0.0121136926972126","0.0214773994993175"
"Min 1x per month","2001","35-65 y.","Not Working","45","0.0122851486441315","0.00845894957920284","0.0161113477090601"
"Min 1x per month","2001","66 and older","Full Time","2","","",""
"Min 1x per month","2001","66 and older","Part Time","3","","",""
"Min 1x per month","2001","66 and older","Not Working","71","0.0189326673309573","0.0142333483899628","0.0236319862719518"
"Rarely","2001","16-34 y.","Full Time","161","0.0536679268376215","0.0454657659972064","0.0618700876780366"
"Rarely","2001","16-34 y.","Part Time","83","0.0480819308912623","0.0380954455212261","0.0580684162612985"
"Rarely","2001","16-34 y.","Not Working","73","0.0445094916038801","0.0343697789486899","0.0546492042590704"
"Rarely","2001","35-65 y.","Full Time","507","0.0789389502901641","0.0721477734459221","0.0857301271344061"
"Rarely","2001","35-65 y.","Part Time","220","0.0794795775240987","0.0696248795941424","0.089334275454055"
"Rarely","2001","35-65 y.","Not Working","170","0.0566377130737652","0.0486088570295979","0.0646665691179325"
"Rarely","2001","66 and older","Full Time","1","","",""
"Rarely","2001","66 and older","Part Time","15","","",""
"Rarely","2001","66 and older","Not Working","165","0.0521095804961252","0.0444462515595947","0.0597729094326556"
"Never","2001","16-34 y.","Full Time","2704","0.93189896004467","0.922730204842473","0.941067715246867"
"Never","2001","16-34 y.","Part Time","1660","0.940314787249041","0.92925639626548","0.951373178232602"
"Never","2001","16-34 y.","Not Working","1494","0.935784144555191","0.923731145575065","0.947837143535317"
"Never","2001","35-65 y.","Full Time","5287","0.878722597089418","0.870500719637619","0.886944474541216"
"Never","2001","35-65 y.","Part Time","2611","0.896826594409339","0.885744114571789","0.907909074246889"
"Never","2001","35-65 y.","Not Working","2944","0.924496906660564","0.915319992590374","0.933673820730755"
"Never","2001","66 and older","Full Time","22","","",""
"Never","2001","66 and older","Part Time","106","0.835975429987233","0.770799316564755","0.901151543409712"
"Never","2001","66 and older","Not Working","2972","0.921800355170538","0.912542711985771","0.931057998355304"
"Daily","2002","16-34 y.","Full Time","","","",""
"Daily","2002","16-34 y.","Part Time","","","",""
"Daily","2002","16-34 y.","Not Working","","","",""
"Daily","2002","35-65 y.","Full Time","","","",""
"Daily","2002","35-65 y.","Part Time","","","",""
"Daily","2002","35-65 y.","Not Working","","","",""
"Daily","2002","66 and older","Full Time","","","",""
"Daily","2002","66 and older","Part Time","","","",""
"Daily","2002","66 and older","Not Working","","","",""
"Min 1x per week","2002","16-34 y.","Full Time","","","",""
"Min 1x per week","2002","16-34 y.","Part Time","","","",""
"Min 1x per week","2002","16-34 y.","Not Working","","","",""
"Min 1x per week","2002","35-65 y.","Full Time","","","",""
"Min 1x per week","2002","35-65 y.","Part Time","","","",""
"Min 1x per week","2002","35-65 y.","Not Working","","","",""
"Min 1x per week","2002","66 and older","Full Time","","","",""
"Min 1x per week","2002","66 and older","Part Time","","","",""
"Min 1x per week","2002","66 and older","Not Working","","","",""
"Min 1x per month","2002","16-34 y.","Full Time","","","",""
"Min 1x per month","2002","16-34 y.","Part Time","","","",""
"Min 1x per month","2002","16-34 y.","Not Working","","","",""
"Min 1x per month","2002","35-65 y.","Full Time","","","",""
"Min 1x per month","2002","35-65 y.","Part Time","","","",""
"Min 1x per month","2002","35-65 y.","Not Working","","","",""
"Min 1x per month","2002","66 and older","Full Time","","","",""
"Min 1x per month","2002","66 and older","Part Time","","","",""
"Min 1x per month","2002","66 and older","Not Working","","","",""
"Rarely","2002","16-34 y.","Full Time","","","",""
"Rarely","2002","16-34 y.","Part Time","","","",""
"Rarely","2002","16-34 y.","Not Working","","","",""
"Rarely","2002","35-65 y.","Full Time","","","",""
"Rarely","2002","35-65 y.","Part Time","","","",""
"Rarely","2002","35-65 y.","Not Working","","","",""
"Rarely","2002","66 and older","Full Time","","","",""
"Rarely","2002","66 and older","Part Time","","","",""
"Rarely","2002","66 and older","Not Working","","","",""
"Never","2002","16-34 y.","Full Time","","","",""
"Never","2002","16-34 y.","Part Time","","","",""
"Never","2002","16-34 y.","Not Working","","","",""
"Never","2002","35-65 y.","Full Time","","","",""
"Never","2002","35-65 y.","Part Time","","","",""
"Never","2002","35-65 y.","Not Working","","","",""
"Never","2002","66 and older","Full Time","","","",""
"Never","2002","66 and older","Part Time","","","",""
"Never","2002","66 and older","Not Working","","","",""
"Daily","2003","16-34 y.","Full Time","1","","",""
"Daily","2003","16-34 y.","Part Time","","","",""
"Daily","2003","16-34 y.","Not Working","","","",""
"Daily","2003","35-65 y.","Full Time","20","","",""
"Daily","2003","35-65 y.","Part Time","14","","",""
"Daily","2003","35-65 y.","Not Working","5","","",""
"Daily","2003","66 and older","Full Time","1","","",""
"Daily","2003","66 and older","Part Time","1","","",""
"Daily","2003","66 and older","Not Working","5","","",""
"Min 1x per week","2003","16-34 y.","Full Time","19","","",""
"Min 1x per week","2003","16-34 y.","Part Time","9","","",""
"Min 1x per week","2003","16-34 y.","Not Working","8","","",""
"Min 1x per week","2003","35-65 y.","Full Time","83","0.0120938693777606","0.00940393792915692","0.0147838008263642"
"Min 1x per week","2003","35-65 y.","Part Time","25","","",""
"Min 1x per week","2003","35-65 y.","Not Working","22","","",""
"Min 1x per week","2003","66 and older","Full Time","","","",""
"Min 1x per week","2003","66 and older","Part Time","6","","",""
"Min 1x per week","2003","66 and older","Not Working","36","0.00956136122192033","0.00632164133304056","0.0128010811108001"
"Min 1x per month","2003","16-34 y.","Full Time","28","","",""
"Min 1x per month","2003","16-34 y.","Part Time","25","","",""
"Min 1x per month","2003","16-34 y.","Not Working","15","","",""
"Min 1x per month","2003","35-65 y.","Full Time","201","0.0245672299104288","0.0207576463731252","0.0283768134477324"
"Min 1x per month","2003","35-65 y.","Part Time","63","0.0178053660208891","0.0132518190857227","0.0223589129560555"
"Min 1x per month","2003","35-65 y.","Not Working","42","0.0154414165190349","0.011061974380013","0.0198208586580568"
"Min 1x per month","2003","66 and older","Full Time","4","","",""
"Min 1x per month","2003","66 and older","Part Time","2","","",""
"Min 1x per month","2003","66 and older","Not Working","73","0.0199208628377037","0.0152690904473676","0.0245726352280398"
"Rarely","2003","16-34 y.","Full Time","173","0.0728896762519035","0.0626914528888451","0.0830878996149619"
"Rarely","2003","16-34 y.","Part Time","145","0.083567591936626","0.0704740057086255","0.0966611781646265"
"Rarely","2003","16-34 y.","Not Working","112","0.0672991090003028","0.0551772381238081","0.0794209798767975"
"Rarely","2003","35-65 y.","Full Time","751","0.114551020829383","0.106713440807725","0.12238860085104"
"Rarely","2003","35-65 y.","Part Time","313","0.0998061179821","0.089485108042062","0.110127127922138"
"Rarely","2003","35-65 y.","Not Working","247","0.0833282656473246","0.0735117461404699","0.0931447851541793"
"Rarely","2003","66 and older","Full Time","3","","",""
"Rarely","2003","66 and older","Part Time","24","","",""
"Rarely","2003","66 and older","Not Working","238","0.0685400115249965","0.0601282296891869","0.0769517933608061"
"Never","2003","16-34 y.","Full Time","2275","0.907983735846735","0.896644151554068","0.919323320139403"
"Never","2003","16-34 y.","Part Time","1537","0.89571148259293","0.881250700999946","0.910172264185914"
"Never","2003","16-34 y.","Not Working","1506","0.912222316431041","0.898531283829117","0.925913349032965"
"Never","2003","35-65 y.","Full Time","5288","0.846977002849679","0.838117386895493","0.855836618803865"
"Never","2003","35-65 y.","Part Time","2825","0.87424679670487","0.862829793076742","0.885663800332999"
"Never","2003","35-65 y.","Not Working","2729","0.893688524989303","0.882740453989029","0.904636595989578"
"Never","2003","66 and older","Full Time","39","0.807242307137281","0.694468827898231","0.92001578637633"
"Never","2003","66 and older","Part Time","128","0.814803592968303","0.754799911202204","0.874807274734402"
