"party","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"NPD","1991","Employed","Couple + C. LE and GT 16","","","","","6"
"NPD","1991","Employed","Couple + C. GT 16 ","8","","","","6"
"NPD","1991","Not Employed","Couple + C. GT 16 ","1","","","","6"
"NPD","1991","Not Employed","Couple + C. LE and GT 16","","","","","6"
"NPD","1991","Employed","1-pers.-HH","2","","","","6"
"Other","1991","Not Employed","1-pers.-HH","2","","","","8"
"Other","1991","Not Employed","(Married) couple without C. ","1","","","","8"
"Other","1991","Not Employed","Single parent ","","","","","8"
"Other","1991","Not Employed","Couple + C. LE 16 ","","","","","8"
"Other","1991","Not Employed","Couple + C. GT 16 ","2","","","","8"
"Other","1991","Not Employed","Couple + C. LE and GT 16","","","","","8"
"Other","1991","Employed","1-pers.-HH","","","","","8"
"Other","1991","Employed","(Married) couple without C. ","2","","","","8"
"Other","1991","Employed","Single parent ","1","","","","8"
"Other","1991","Employed","Couple + C. LE 16 ","7","","","","8"
"Other","1991","Employed","Couple + C. GT 16 ","4","","","","8"
"Other","1991","Employed","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","1991","Not Employed","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1991","Not Employed","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1991","Not Employed","1-pers.-HH","","","","","5"
"PDS/Linke","1991","Not Employed","(Married) couple without C. ","3","","","","5"
"PDS/Linke","1991","Not Employed","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","1991","Employed","1-pers.-HH","","","","","5"
"PDS/Linke","1991","Employed","(Married) couple without C. ","","","","","5"
"PDS/Linke","1991","Employed","Couple + C. LE 16 ","1","","","","5"
"PDS/Linke","1991","Employed","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1991","Not Employed","Single parent ","","","","","5"
"PDS/Linke","1991","Employed","Single parent ","","","","","5"
"PDS/Linke","1991","Employed","Couple + C. LE and GT 16","","","","","5"
"SPD","1991","Not Employed","1-pers.-HH","111","0.418760463103766","0.359583473265907","0.477937452941625","1"
"SPD","1991","Not Employed","(Married) couple without C. ","274","0.453360687814624","0.413560674724723","0.493160700904525","1"
"SPD","1991","Employed","(Married) couple without C. ","337","0.521037383091777","0.482633365172381","0.559441401011174","1"
"SPD","1991","Not Employed","Couple + C. LE and GT 16","24","","","","1"
"SPD","1991","Employed","1-pers.-HH","127","0.466216290062099","0.406491164152903","0.525941415971295","1"
"SPD","1991","Employed","Single parent ","54","0.406413422269921","0.322305190939842","0.4905216536","1"
"SPD","1991","Employed","Couple + C. LE 16 ","353","0.502535557379885","0.465469710851292","0.539601403908479","1"
"SPD","1991","Not Employed","Single parent ","26","","","","1"
"SPD","1991","Not Employed","Couple + C. LE 16 ","87","0.450036723997606","0.379297203281648","0.520776244713564","1"
"SPD","1991","Not Employed","Couple + C. GT 16 ","92","0.320043001147832","0.263771173744777","0.376314828550887","1"
"SPD","1991","Employed","Couple + C. GT 16 ","241","0.398296182691391","0.358420946861073","0.438171418521709","1"
"SPD","1991","Employed","Couple + C. LE and GT 16","73","0.387123572930881","0.316162516725238","0.458084629136524","1"
"AfD","1992","Not Employed","1-pers.-HH","","","","","7"
"AfD","1992","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","1992","Not Employed","Single parent ","","","","","7"
"AfD","1992","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1992","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1992","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1992","Employed","(Married) couple without C. ","","","","","7"
"AfD","1992","Employed","Single parent ","","","","","7"
"AfD","1992","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1992","Employed","1-pers.-HH","","","","","7"
"AfD","1992","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1992","Employed","Couple + C. GT 16 ","","","","","7"
"CDU/CSU","1992","Employed","1-pers.-HH","86","0.318037743736183","0.263874031465499","0.372201456006867","2"
"CDU/CSU","1992","Not Employed","1-pers.-HH","142","0.478279253735056","0.423633628458097","0.532924879012014","2"
"CDU/CSU","1992","Not Employed","(Married) couple without C. ","342","0.468310093566498","0.432406153902108","0.504214033230887","2"
"CDU/CSU","1992","Not Employed","Single parent ","29","","","","2"
"CDU/CSU","1992","Not Employed","Couple + C. LE 16 ","72","0.288744352253141","0.230049506861055","0.347439197645228","2"
"CDU/CSU","1992","Not Employed","Couple + C. GT 16 ","131","0.497574982599234","0.441277150287456","0.553872814911013","2"
"CDU/CSU","1992","Not Employed","Couple + C. LE and GT 16","24","","","","2"
"CDU/CSU","1992","Employed","Single parent ","56","0.423753511814476","0.34765934173104","0.499847681897913","2"
"CDU/CSU","1992","Employed","Couple + C. LE 16 ","359","0.337416239396743","0.309397872749932","0.365434606043555","2"
"CDU/CSU","1992","Employed","(Married) couple without C. ","290","0.374780914046992","0.342142835507231","0.407418992586754","2"
"CDU/CSU","1992","Employed","Couple + C. GT 16 ","343","0.488778921017724","0.453921507715913","0.523636334319534","2"
"CDU/CSU","1992","Employed","Couple + C. LE and GT 16","111","0.386536664107695","0.331886958796668","0.441186369418722","2"
"FDP","1992","Employed","(Married) couple without C. ","46","0.0548953093206875","0.0395375692058743","0.0702530494355008","3"
"FDP","1992","Not Employed","1-pers.-HH","11","","","","3"
"FDP","1992","Not Employed","(Married) couple without C. ","27","","","","3"
"FDP","1992","Not Employed","Single parent ","1","","","","3"
"FDP","1992","Not Employed","Couple + C. LE 16 ","5","","","","3"
"FDP","1992","Not Employed","Couple + C. GT 16 ","12","","","","3"
"FDP","1992","Employed","1-pers.-HH","14","","","","3"
"FDP","1992","Employed","Single parent ","11","","","","3"
"FDP","1992","Employed","Couple + C. LE 16 ","52","0.0518560748682452","0.0387166491575016","0.0649955005789887","3"
"FDP","1992","Employed","Couple + C. GT 16 ","32","0.0467582285437705","0.0320362865378252","0.0614801705497157","3"
"FDP","1992","Employed","Couple + C. LE and GT 16","16","","","","3"
"FDP","1992","Not Employed","Couple + C. LE and GT 16","5","","","","3"
"Grüne","1992","Not Employed","Single parent ","7","","","","4"
"Grüne","1992","Not Employed","1-pers.-HH","8","","","","4"
"Grüne","1992","Not Employed","(Married) couple without C. ","18","","","","4"
"Grüne","1992","Not Employed","Couple + C. LE 16 ","27","","","","4"
"Grüne","1992","Not Employed","Couple + C. GT 16 ","27","","","","4"
"Grüne","1992","Employed","(Married) couple without C. ","63","0.0610984265358107","0.044949458199794","0.0772473948718273","4"
"Grüne","1992","Employed","Single parent ","21","","","","4"
"Grüne","1992","Not Employed","Couple + C. LE and GT 16","10","","","","4"
"Grüne","1992","Employed","1-pers.-HH","37","0.122078380049567","0.0840037079434954","0.160153052155639","4"
"Grüne","1992","Employed","Couple + C. LE 16 ","98","0.0837456624815184","0.0673311263951417","0.100160198567895","4"
"Grüne","1992","Employed","Couple + C. GT 16 ","40","0.0368753278958563","0.0237338640417135","0.050016791749999","4"
"Grüne","1992","Employed","Couple + C. LE and GT 16","21","","","","4"
"NPD","1992","Employed","1-pers.-HH","","","","","6"
"NPD","1992","Employed","(Married) couple without C. ","","","","","6"
"NPD","1992","Not Employed","1-pers.-HH","","","","","6"
"NPD","1992","Not Employed","(Married) couple without C. ","","","","","6"
"NPD","1992","Not Employed","Single parent ","","","","","6"
"NPD","1992","Not Employed","Couple + C. LE and GT 16","","","","","6"
"NPD","1992","Not Employed","Couple + C. LE 16 ","","","","","6"
"NPD","1992","Employed","Single parent ","","","","","6"
"NPD","1992","Employed","Couple + C. LE 16 ","","","","","6"
"NPD","1992","Employed","Couple + C. GT 16 ","","","","","6"
"NPD","1992","Employed","Couple + C. LE and GT 16","","","","","6"
"NPD","1992","Not Employed","Couple + C. GT 16 ","","","","","6"
"Other","1992","Not Employed","1-pers.-HH","7","","","","8"
"Other","1992","Not Employed","(Married) couple without C. ","9","","","","8"
"Other","1992","Not Employed","Single parent ","2","","","","8"
"Other","1992","Not Employed","Couple + C. LE 16 ","4","","","","8"
"Other","1992","Not Employed","Couple + C. GT 16 ","6","","","","8"
"Other","1992","Not Employed","Couple + C. LE and GT 16","1","","","","8"
"Other","1992","Employed","1-pers.-HH","9","","","","8"
"Other","1992","Employed","(Married) couple without C. ","22","","","","8"
"Other","1992","Employed","Single parent ","4","","","","8"
"Other","1992","Employed","Couple + C. LE 16 ","32","0.0312465874643686","0.020936856093093","0.0415563188356442","8"
"Other","1992","Employed","Couple + C. GT 16 ","15","","","","8"
"Other","1992","Employed","Couple + C. LE and GT 16","7","","","","8"
"PDS/Linke","1992","Employed","1-pers.-HH","2","","","","5"
"PDS/Linke","1992","Employed","(Married) couple without C. ","21","","","","5"
"PDS/Linke","1992","Employed","Single parent ","3","","","","5"
"PDS/Linke","1992","Not Employed","1-pers.-HH","8","","","","5"
"PDS/Linke","1992","Not Employed","(Married) couple without C. ","38","0.0399967052491789","0.0258975007756583","0.0540959097226995","5"
"PDS/Linke","1992","Not Employed","Single parent ","","","","","5"
"PDS/Linke","1992","Not Employed","Couple + C. LE 16 ","2","","","","5"
"PDS/Linke","1992","Not Employed","Couple + C. GT 16 ","5","","","","5"
"PDS/Linke","1992","Not Employed","Couple + C. LE and GT 16","1","","","","5"
"PDS/Linke","1992","Employed","Couple + C. LE 16 ","21","","","","5"
"PDS/Linke","1992","Employed","Couple + C. GT 16 ","15","","","","5"
"PDS/Linke","1992","Employed","Couple + C. LE and GT 16","4","","","","5"
"SPD","1992","Not Employed","1-pers.-HH","145","0.427675492503542","0.373553481091596","0.481797503915487","1"
"SPD","1992","Not Employed","(Married) couple without C. ","308","0.418853865927523","0.38335454225232","0.454353189602726","1"
"SPD","1992","Not Employed","Single parent ","24","","","","1"
"SPD","1992","Not Employed","Couple + C. LE 16 ","119","0.513883824469248","0.449149762400968","0.578617886537528","1"
"SPD","1992","Not Employed","Couple + C. GT 16 ","122","0.368182730882317","0.313875928737168","0.422489533027466","1"
"SPD","1992","Employed","Single parent ","67","0.355418800621459","0.281713351083049","0.429124250159869","1"
"SPD","1992","Employed","Couple + C. LE 16 ","532","0.481602716205481","0.451994294852532","0.511211137558431","1"
"SPD","1992","Employed","Couple + C. GT 16 ","345","0.400610668505115","0.366440249437582","0.434781087572648","1"
"SPD","1992","Employed","Couple + C. LE and GT 16","146","0.472069787098962","0.416043797946145","0.528095776251779","1"
"SPD","1992","Employed","(Married) couple without C. ","403","0.473908358932664","0.440241885856907","0.507574832008421","1"
"SPD","1992","Not Employed","Couple + C. LE and GT 16","46","0.48241148806271","0.377411415386729","0.587411560738691","1"
"SPD","1992","Employed","1-pers.-HH","136","0.464226535306872","0.406224330586731","0.522228740027013","1"
"AfD","1993","Not Employed","1-pers.-HH","","","","","7"
"AfD","1993","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","1993","Not Employed","Single parent ","","","","","7"
"AfD","1993","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1993","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1993","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1993","Employed","Single parent ","","","","","7"
"AfD","1993","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1993","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1993","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1993","Employed","1-pers.-HH","","","","","7"
"AfD","1993","Employed","(Married) couple without C. ","","","","","7"
"CDU/CSU","1993","Not Employed","1-pers.-HH","127","0.4309601778809","0.375292744241172","0.486627611520628","2"
"CDU/CSU","1993","Not Employed","(Married) couple without C. ","302","0.433179378778361","0.396833456542035","0.469525301014688","2"
"CDU/CSU","1993","Not Employed","Single parent ","24","","","","2"
"CDU/CSU","1993","Not Employed","Couple + C. GT 16 ","115","0.498481184367764","0.437588347182793","0.559374021552735","2"
"CDU/CSU","1993","Not Employed","Couple + C. LE and GT 16","17","","","","2"
"CDU/CSU","1993","Employed","1-pers.-HH","81","0.29905719491921","0.245902200138575","0.352212189699846","2"
"CDU/CSU","1993","Not Employed","Couple + C. LE 16 ","52","0.313579177988684","0.244841018433729","0.382317337543639","2"
"CDU/CSU","1993","Employed","Single parent ","37","0.356705517500354","0.276197623966421","0.437213411034287","2"
"CDU/CSU","1993","Employed","Couple + C. LE 16 ","278","0.323433883321277","0.293271893783363","0.35359587285919","2"
"CDU/CSU","1993","Employed","(Married) couple without C. ","231","0.353898185107031","0.318774688642826","0.389021681571235","2"
"CDU/CSU","1993","Employed","Couple + C. GT 16 ","242","0.40970869431287","0.37293472529509","0.446482663330651","2"
"CDU/CSU","1993","Employed","Couple + C. LE and GT 16","109","0.432874040157454","0.374839090802412","0.490908989512496","2"
"FDP","1993","Not Employed","1-pers.-HH","20","","","","3"
"FDP","1993","Not Employed","(Married) couple without C. ","20","","","","3"
"FDP","1993","Not Employed","Single parent ","","","","","3"
"FDP","1993","Not Employed","Couple + C. GT 16 ","11","","","","3"
"FDP","1993","Employed","(Married) couple without C. ","31","0.0349206966233229","0.0214363147035466","0.0484050785430993","3"
"FDP","1993","Not Employed","Couple + C. LE 16 ","2","","","","3"
"FDP","1993","Employed","Couple + C. LE and GT 16","10","","","","3"
"FDP","1993","Employed","Couple + C. LE 16 ","41","0.0472128122550676","0.0335374136212418","0.0608882108888933","3"
"FDP","1993","Not Employed","Couple + C. LE and GT 16","4","","","","3"
"FDP","1993","Employed","1-pers.-HH","16","","","","3"
"FDP","1993","Employed","Single parent ","4","","","","3"
"FDP","1993","Employed","Couple + C. GT 16 ","31","0.055353060967773","0.0382538801724197","0.0724522417631264","3"
"Grüne","1993","Not Employed","Single parent ","5","","","","4"
"Grüne","1993","Not Employed","1-pers.-HH","14","","","","4"
"Grüne","1993","Not Employed","(Married) couple without C. ","15","","","","4"
"Grüne","1993","Not Employed","Couple + C. LE 16 ","23","","","","4"
"Grüne","1993","Not Employed","Couple + C. GT 16 ","21","","","","4"
"Grüne","1993","Not Employed","Couple + C. LE and GT 16","12","","","","4"
"Grüne","1993","Employed","1-pers.-HH","40","0.142129345571275","0.101589840229761","0.182668850912789","4"
"Grüne","1993","Employed","(Married) couple without C. ","73","0.0999346282229002","0.0779052052572421","0.121964051188558","4"
"Grüne","1993","Employed","Single parent ","20","","","","4"
"Grüne","1993","Employed","Couple + C. LE 16 ","112","0.121079682401859","0.100045652162031","0.142113712641687","4"
"Grüne","1993","Employed","Couple + C. GT 16 ","52","0.0640926778532277","0.0457783766019116","0.0824069791045439","4"
"Grüne","1993","Employed","Couple + C. LE and GT 16","21","","","","4"
"NPD","1993","Employed","(Married) couple without C. ","19","","","","6"
"NPD","1993","Employed","Single parent ","4","","","","6"
"NPD","1993","Not Employed","1-pers.-HH","5","","","","6"
"NPD","1993","Not Employed","(Married) couple without C. ","18","","","","6"
"NPD","1993","Not Employed","Single parent ","3","","","","6"
"NPD","1993","Not Employed","Couple + C. LE 16 ","4","","","","6"
"NPD","1993","Not Employed","Couple + C. GT 16 ","4","","","","6"
"NPD","1993","Employed","1-pers.-HH","13","","","","6"
"NPD","1993","Employed","Couple + C. LE 16 ","25","","","","6"
"NPD","1993","Employed","Couple + C. GT 16 ","27","","","","6"
"NPD","1993","Employed","Couple + C. LE and GT 16","8","","","","6"
"NPD","1993","Not Employed","Couple + C. LE and GT 16","3","","","","6"
"Other","1993","Not Employed","1-pers.-HH","4","","","","8"
"Other","1993","Employed","(Married) couple without C. ","4","","","","8"
"Other","1993","Employed","Single parent ","","","","","8"
"Other","1993","Employed","1-pers.-HH","2","","","","8"
"Other","1993","Not Employed","(Married) couple without C. ","3","","","","8"
"Other","1993","Not Employed","Single parent ","2","","","","8"
"Other","1993","Not Employed","Couple + C. LE 16 ","1","","","","8"
"Other","1993","Not Employed","Couple + C. GT 16 ","3","","","","8"
"Other","1993","Not Employed","Couple + C. LE and GT 16","","","","","8"
"Other","1993","Employed","Couple + C. LE 16 ","13","","","","8"
"Other","1993","Employed","Couple + C. GT 16 ","8","","","","8"
"Other","1993","Employed","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","1993","Not Employed","1-pers.-HH","7","","","","5"
"PDS/Linke","1993","Not Employed","(Married) couple without C. ","48","0.0506734870595475","0.034585667533969","0.066761306585126","5"
"PDS/Linke","1993","Employed","(Married) couple without C. ","20","","","","5"
"PDS/Linke","1993","Not Employed","Single parent ","2","","","","5"
"PDS/Linke","1993","Not Employed","Couple + C. LE 16 ","3","","","","5"
"PDS/Linke","1993","Not Employed","Couple + C. GT 16 ","5","","","","5"
"PDS/Linke","1993","Employed","1-pers.-HH","7","","","","5"
"PDS/Linke","1993","Not Employed","Couple + C. LE and GT 16","1","","","","5"
"PDS/Linke","1993","Employed","Single parent ","3","","","","5"
"PDS/Linke","1993","Employed","Couple + C. LE 16 ","20","","","","5"
"PDS/Linke","1993","Employed","Couple + C. GT 16 ","17","","","","5"
"PDS/Linke","1993","Employed","Couple + C. LE and GT 16","7","","","","5"
"SPD","1993","Not Employed","1-pers.-HH","127","0.410511432217209","0.355213152520119","0.465809711914299","1"
"SPD","1993","Not Employed","(Married) couple without C. ","308","0.42768161666588","0.391392355629761","0.463970877702","1"
"SPD","1993","Not Employed","Single parent ","24","","","","1"
"SPD","1993","Not Employed","Couple + C. LE 16 ","90","0.489012775049996","0.414950987421575","0.563074562678416","1"
"SPD","1993","Not Employed","Couple + C. GT 16 ","100","0.325969081477057","0.268883514005513","0.3830546489486","1"
"SPD","1993","Not Employed","Couple + C. LE and GT 16","44","0.443990300941767","0.335788744792967","0.552191857090568","1"
"SPD","1993","Employed","Couple + C. GT 16 ","310","0.412244093243693","0.375435819977514","0.449052366509872","1"
"SPD","1993","Employed","1-pers.-HH","126","0.410666128375038","0.353551046426187","0.467781210323889","1"
"SPD","1993","Employed","Single parent ","68","0.429220065941362","0.346033538806287","0.512406593076437","1"
"SPD","1993","Employed","Couple + C. LE 16 ","435","0.447168998576659","0.415110428784362","0.479227568368956","1"
"SPD","1993","Employed","Couple + C. LE and GT 16","125","0.398547672961827","0.341200789765521","0.455894556158133","1"
"SPD","1993","Employed","(Married) couple without C. ","334","0.46871402496351","0.432059614038141","0.505368435888878","1"
"AfD","1994","Not Employed","1-pers.-HH","","","","","7"
"AfD","1994","Not Employed","Single parent ","","","","","7"
"AfD","1994","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","1994","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1994","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1994","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1994","Employed","1-pers.-HH","","","","","7"
"AfD","1994","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1994","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1994","Employed","(Married) couple without C. ","","","","","7"
"AfD","1994","Employed","Single parent ","","","","","7"
"AfD","1994","Employed","Couple + C. GT 16 ","","","","","7"
"CDU/CSU","1994","Not Employed","1-pers.-HH","157","0.439125654931034","0.387354490725892","0.490896819136176","2"
"CDU/CSU","1994","Not Employed","(Married) couple without C. ","328","0.42643328361169","0.391501541399071","0.461365025824309","2"
"CDU/CSU","1994","Not Employed","Single parent ","22","","","","2"
"CDU/CSU","1994","Not Employed","Couple + C. LE 16 ","47","0.303542719264305","0.236743782689827","0.370341655838784","2"
"CDU/CSU","1994","Not Employed","Couple + C. GT 16 ","111","0.423561689763869","0.367924968181066","0.479198411346673","2"
"CDU/CSU","1994","Not Employed","Couple + C. LE and GT 16","21","","","","2"
"CDU/CSU","1994","Employed","1-pers.-HH","76","0.283135865632172","0.232155454554227","0.334116276710117","2"
"CDU/CSU","1994","Employed","Single parent ","32","0.374947182198891","0.285688129162506","0.464206235235276","2"
"CDU/CSU","1994","Employed","Couple + C. LE 16 ","256","0.307310731269599","0.277066856967118","0.33755460557208","2"
"CDU/CSU","1994","Employed","Couple + C. GT 16 ","247","0.441466319571692","0.403321894965552","0.479610744177832","2"
"CDU/CSU","1994","Employed","(Married) couple without C. ","256","0.36154072066736","0.328494995413102","0.394586445921618","2"
"CDU/CSU","1994","Employed","Couple + C. LE and GT 16","95","0.38609509654457","0.328761933714202","0.443428259374939","2"
"FDP","1994","Not Employed","1-pers.-HH","16","","","","3"
"FDP","1994","Not Employed","(Married) couple without C. ","11","","","","3"
"FDP","1994","Not Employed","Single parent ","","","","","3"
"FDP","1994","Not Employed","Couple + C. GT 16 ","7","","","","3"
"FDP","1994","Employed","(Married) couple without C. ","21","","","","3"
"FDP","1994","Not Employed","Couple + C. LE 16 ","4","","","","3"
"FDP","1994","Not Employed","Couple + C. LE and GT 16","2","","","","3"
"FDP","1994","Employed","1-pers.-HH","14","","","","3"
"FDP","1994","Employed","Couple + C. LE 16 ","32","0.039544212835102","0.0267692546307641","0.05231917103944","3"
"FDP","1994","Employed","Couple + C. LE and GT 16","11","","","","3"
"FDP","1994","Employed","Single parent ","3","","","","3"
"FDP","1994","Employed","Couple + C. GT 16 ","19","","","","3"
"Grüne","1994","Not Employed","1-pers.-HH","17","","","","4"
"Grüne","1994","Not Employed","(Married) couple without C. ","18","","","","4"
"Grüne","1994","Not Employed","Single parent ","6","","","","4"
"Grüne","1994","Not Employed","Couple + C. LE 16 ","24","","","","4"
"Grüne","1994","Not Employed","Couple + C. GT 16 ","33","0.105723263607623","0.0711015927015855","0.14034493451366","4"
"Grüne","1994","Not Employed","Couple + C. LE and GT 16","14","","","","4"
"Grüne","1994","Employed","1-pers.-HH","49","0.149139687992824","0.108829649572694","0.189449726412953","4"
"Grüne","1994","Employed","(Married) couple without C. ","62","0.0786357928204049","0.0601219795236796","0.0971496061171302","4"
"Grüne","1994","Employed","Single parent ","11","","","","4"
"Grüne","1994","Employed","Couple + C. LE 16 ","98","0.120647333999292","0.0992962593630732","0.141998408635511","4"
"Grüne","1994","Employed","Couple + C. GT 16 ","42","0.0565919093826274","0.0388424729390048","0.07434134582625","4"
"Grüne","1994","Employed","Couple + C. LE and GT 16","20","","","","4"
"NPD","1994","Not Employed","1-pers.-HH","3","","","","6"
"NPD","1994","Not Employed","(Married) couple without C. ","9","","","","6"
"NPD","1994","Not Employed","Single parent ","1","","","","6"
"NPD","1994","Not Employed","Couple + C. LE 16 ","1","","","","6"
"NPD","1994","Employed","(Married) couple without C. ","22","","","","6"
"NPD","1994","Employed","Single parent ","3","","","","6"
"NPD","1994","Employed","Couple + C. LE and GT 16","8","","","","6"
"NPD","1994","Not Employed","Couple + C. GT 16 ","4","","","","6"
"NPD","1994","Not Employed","Couple + C. LE and GT 16","2","","","","6"
"NPD","1994","Employed","1-pers.-HH","6","","","","6"
"NPD","1994","Employed","Couple + C. LE 16 ","14","","","","6"
"NPD","1994","Employed","Couple + C. GT 16 ","13","","","","6"
"Other","1994","Not Employed","1-pers.-HH","7","","","","8"
"Other","1994","Not Employed","(Married) couple without C. ","3","","","","8"
"Other","1994","Not Employed","Single parent ","2","","","","8"
"Other","1994","Not Employed","Couple + C. LE 16 ","1","","","","8"
"Other","1994","Not Employed","Couple + C. GT 16 ","5","","","","8"
"Other","1994","Not Employed","Couple + C. LE and GT 16","","","","","8"
"Other","1994","Employed","1-pers.-HH","3","","","","8"
"Other","1994","Employed","(Married) couple without C. ","14","","","","8"
"Other","1994","Employed","Single parent ","1","","","","8"
"Other","1994","Employed","Couple + C. LE 16 ","11","","","","8"
"Other","1994","Employed","Couple + C. GT 16 ","9","","","","8"
"Other","1994","Employed","Couple + C. LE and GT 16","2","","","","8"
"PDS/Linke","1994","Not Employed","1-pers.-HH","15","","","","5"
"PDS/Linke","1994","Not Employed","(Married) couple without C. ","49","0.0466623932041412","0.0317650235053601","0.0615597629029223","5"
"PDS/Linke","1994","Not Employed","Single parent ","3","","","","5"
"PDS/Linke","1994","Not Employed","Couple + C. LE 16 ","9","","","","5"
"PDS/Linke","1994","Not Employed","Couple + C. GT 16 ","11","","","","5"
"PDS/Linke","1994","Employed","1-pers.-HH","7","","","","5"
"PDS/Linke","1994","Employed","(Married) couple without C. ","27","","","","5"
"PDS/Linke","1994","Not Employed","Couple + C. LE and GT 16","2","","","","5"
"PDS/Linke","1994","Employed","Single parent ","5","","","","5"
"PDS/Linke","1994","Employed","Couple + C. LE 16 ","34","0.0233451577261705","0.0134471385312438","0.0332431769210971","5"
"PDS/Linke","1994","Employed","Couple + C. GT 16 ","25","","","","5"
"PDS/Linke","1994","Employed","Couple + C. LE and GT 16","16","","","","5"
"SPD","1994","Not Employed","1-pers.-HH","138","0.405983362325496","0.354754564919392","0.457212159731601","1"
"SPD","1994","Not Employed","(Married) couple without C. ","352","0.47825324257471","0.442970562285418","0.513535922864002","1"
"SPD","1994","Not Employed","Single parent ","28","","","","1"
"SPD","1994","Not Employed","Couple + C. LE 16 ","96","0.477981310552987","0.405410682628673","0.5505519384773","1"
"SPD","1994","Employed","Couple + C. LE 16 ","449","0.483597071872291","0.450839212739929","0.516354931004654","1"
"SPD","1994","Not Employed","Couple + C. GT 16 ","132","0.392494666338491","0.337512897940375","0.447476434736607","1"
"SPD","1994","Employed","Single parent ","58","0.431063190336518","0.339754659444975","0.522371721228061","1"
"SPD","1994","Employed","1-pers.-HH","145","0.455578437007305","0.399222885682841","0.511933988331769","1"
"SPD","1994","Employed","(Married) couple without C. ","410","0.477439856849702","0.443084255631615","0.511795458067789","1"
"SPD","1994","Employed","Couple + C. GT 16 ","296","0.426025590017607","0.388039752592935","0.464011427442278","1"
"SPD","1994","Employed","Couple + C. LE and GT 16","125","0.439750857026246","0.381298483056913","0.498203230995578","1"
"SPD","1994","Not Employed","Couple + C. LE and GT 16","35","0.391721496342917","0.281977383582846","0.501465609102988","1"
"AfD","1995","Not Employed","1-pers.-HH","","","","","7"
"AfD","1995","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","1995","Not Employed","Single parent ","","","","","7"
"AfD","1995","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1995","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1995","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","1995","Employed","Single parent ","","","","","7"
"AfD","1995","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","1995","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","1995","Employed","(Married) couple without C. ","","","","","7"
"AfD","1995","Employed","1-pers.-HH","","","","","7"
"AfD","1995","Employed","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","1995","Not Employed","1-pers.-HH","182","0.480642373264833","0.43000670168186","0.531278044847806","2"
"CDU/CSU","1995","Not Employed","(Married) couple without C. ","375","0.433177654640584","0.400326633110876","0.466028676170292","2"
"CDU/CSU","1995","Not Employed","Single parent ","24","","","","2"
"CDU/CSU","1995","Not Employed","Couple + C. LE 16 ","75","0.292265635911642","0.235888617248739","0.348642654574545","2"
"CDU/CSU","1995","Not Employed","Couple + C. GT 16 ","126","0.422286136029749","0.36907605738859","0.475496214670908","2"
"CDU/CSU","1995","Not Employed","Couple + C. LE and GT 16","40","0.333289719662147","0.249298296364492","0.417281142959802","2"
"CDU/CSU","1995","Employed","1-pers.-HH","83","0.284779424072861","0.234781701091195","0.334777147054528","2"
"CDU/CSU","1995","Employed","Couple + C. LE 16 ","361","0.356785240276213","0.32750106656391","0.386069413988517","2"
"CDU/CSU","1995","Employed","Single parent ","43","0.367286084136571","0.287716980645268","0.446855187627873","2"
"CDU/CSU","1995","Employed","Couple + C. LE and GT 16","118","0.390533029586253","0.336224103317294","0.444841955855213","2"
"CDU/CSU","1995","Employed","(Married) couple without C. ","366","0.40526390910323","0.37402857926112","0.436499238945339","2"
"CDU/CSU","1995","Employed","Couple + C. GT 16 ","332","0.476225970655326","0.440070449838991","0.512381491471662","2"
"FDP","1995","Not Employed","(Married) couple without C. ","18","","","","3"
